|dates|Meagher_Montana_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Meagher_Montana_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Meagher_Montana_UnitedStates.Male_Total_Population.data|Meagher_Montana_UnitedStates.Male_Total_Population.missing|Meagher_Montana_UnitedStates.Female_Total_Population.data|Meagher_Montana_UnitedStates.Female_Total_Population.missing|Meagher_Montana_UnitedStates.MaleAndFemale_Under18_Population.data|Meagher_Montana_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-02-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-03-31|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-04-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-05-31|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-06-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-07-31|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-08-31|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-15|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-16|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-17|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-18|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-19|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-20|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-21|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-22|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-23|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-24|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-25|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-26|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-27|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-28|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-29|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-09-30|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-01|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-02|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-03|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-04|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-05|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-06|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-07|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-08|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-09|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-10|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-11|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-12|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-13|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-14|573.0|0|943.0|0|923.0|0|361.0|0
0|2021-10-15|573.0|0|943.0|0|923.0|0|361.0|0
