|dates|Waseca_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Waseca_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Waseca_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Waseca_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Waseca_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Waseca_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Waseca_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Waseca_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-11|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-12|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-13|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-14|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-15|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-16|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-17|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-18|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-19|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-20|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-21|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-22|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-23|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-24|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-25|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-26|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-27|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-28|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-29|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-30|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2020-12-31|8481.0|0|457.0|0|5.1130006712911165|0|8938.0|0
0|2021-01-01|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-02|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-03|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-04|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-05|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-06|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-07|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-08|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-09|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-10|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-11|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-12|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-13|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-14|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-15|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-16|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-17|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-18|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-19|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-20|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-21|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-22|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-23|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-24|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-25|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-26|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-27|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-28|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-29|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-30|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-01-31|8095.0|0|533.0|0|6.177561427909133|0|8628.0|0
0|2021-02-01|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-02|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-03|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-04|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-05|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-06|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-07|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-08|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-09|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-10|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-11|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-12|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-13|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-14|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-15|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-16|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-17|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-18|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-19|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-20|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-21|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-22|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-23|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-24|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-25|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-26|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-27|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-02-28|8115.0|0|544.0|0|6.282480655964892|0|8659.0|0
0|2021-03-01|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-02|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-03|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-04|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-05|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-06|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-07|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-08|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-09|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-10|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-11|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-12|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-13|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-14|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-15|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-16|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-17|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-18|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-19|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-20|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-21|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-22|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-23|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-24|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-25|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-26|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-27|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-28|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-29|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-30|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-03-31|8009.0|0|502.0|0|5.898249324403713|0|8511.0|0
0|2021-04-01|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-02|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-03|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-04|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-05|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-06|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-07|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-08|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-09|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-10|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-11|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-12|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-13|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-14|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-15|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-16|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-17|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-18|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-19|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-20|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-21|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-22|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-23|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-24|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-25|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-26|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-27|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-28|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-29|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-04-30|8088.0|0|421.0|0|4.947702432718298|0|8509.0|0
0|2021-05-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-16|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-17|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-18|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-19|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-20|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-21|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-22|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-23|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-24|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-25|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-26|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-27|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-28|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-29|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-30|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-05-31|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-16|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-17|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-18|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-19|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-20|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-21|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-22|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-23|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-24|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-25|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-26|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-27|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-28|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-29|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-06-30|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-16|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-17|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-18|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-19|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-20|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-21|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-22|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-23|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-24|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-25|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-26|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-27|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-28|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-29|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-30|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-07-31|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-16|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-17|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-18|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-19|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-20|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-21|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-22|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-23|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-24|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-25|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-26|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-27|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-28|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-29|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-30|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-08-31|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-16|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-17|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-18|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-19|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-20|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-21|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-22|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-23|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-24|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-25|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-26|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-27|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-28|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-29|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-09-30|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-01|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-02|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-03|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-04|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-05|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-06|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-07|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-08|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-09|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-10|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-11|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-12|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-13|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-14|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
0|2021-10-15|8246.0|0|342.0|0|3.982300884955752|0|8588.0|0
