|dates|Motley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Motley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Motley_Texas_UnitedStates.Male_Total_Population.data|Motley_Texas_UnitedStates.Male_Total_Population.missing|Motley_Texas_UnitedStates.Female_Total_Population.data|Motley_Texas_UnitedStates.Female_Total_Population.missing|Motley_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Motley_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-03-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-04-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-05-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-06-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-07-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-08-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-09-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-10-15|374.0|0|634.0|0|600.0|0|245.0|0
