|dates|Frontier_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Frontier_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Frontier_Nebraska_UnitedStates.Male_Total_Population.data|Frontier_Nebraska_UnitedStates.Male_Total_Population.missing|Frontier_Nebraska_UnitedStates.Female_Total_Population.data|Frontier_Nebraska_UnitedStates.Female_Total_Population.missing|Frontier_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Frontier_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-01-31|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-02-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-03-31|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-04-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-05-31|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-06-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-07-31|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-08-31|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-15|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-16|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-17|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-18|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-19|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-20|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-21|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-22|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-23|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-24|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-25|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-26|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-27|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-28|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-29|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-09-30|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-01|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-02|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-03|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-04|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-05|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-06|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-07|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-08|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-09|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-10|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-11|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-12|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-13|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-14|623.0|0|1333.0|0|1275.0|0|494.0|0
0|2021-10-15|623.0|0|1333.0|0|1275.0|0|494.0|0
