|dates|Concho_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Concho_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Concho_Texas_UnitedStates.Male_Total_Population.data|Concho_Texas_UnitedStates.Male_Total_Population.missing|Concho_Texas_UnitedStates.Female_Total_Population.data|Concho_Texas_UnitedStates.Female_Total_Population.missing|Concho_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Concho_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-01-31|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-02-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-03-31|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-04-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-05-31|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-06-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-07-31|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-08-31|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-15|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-16|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-17|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-18|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-19|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-20|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-21|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-22|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-23|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-24|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-25|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-26|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-27|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-28|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-29|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-09-30|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-01|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-02|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-03|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-04|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-05|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-06|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-07|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-08|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-09|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-10|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-11|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-12|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-13|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-14|756.0|0|3020.0|0|1256.0|0|509.0|0
0|2021-10-15|756.0|0|3020.0|0|1256.0|0|509.0|0
