|dates|Decatur_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Decatur_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Decatur_Kansas_UnitedStates.Male_Total_Population.data|Decatur_Kansas_UnitedStates.Male_Total_Population.missing|Decatur_Kansas_UnitedStates.Female_Total_Population.data|Decatur_Kansas_UnitedStates.Female_Total_Population.missing|Decatur_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Decatur_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-01-31|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-02-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-03-31|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-04-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-05-31|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-06-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-07-31|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-08-31|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-15|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-16|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-17|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-18|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-19|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-20|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-21|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-22|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-23|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-24|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-25|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-26|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-27|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-28|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-29|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-09-30|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-01|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-02|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-03|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-04|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-05|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-06|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-07|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-08|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-09|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-10|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-11|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-12|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-13|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-14|808.0|0|1443.0|0|1428.0|0|558.0|0
0|2021-10-15|808.0|0|1443.0|0|1428.0|0|558.0|0
