|dates|Ziebach_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Ziebach_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Ziebach_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Ziebach_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Ziebach_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Ziebach_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Ziebach_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Ziebach_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-26|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2020-12-27|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2020-12-28|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2020-12-29|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2020-12-30|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2020-12-31|938.0|0|45.0|0|4.577822990844354|0|983.0|0
0|2021-01-01|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-02|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-03|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-04|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-05|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-06|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-07|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-08|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-09|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-10|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-11|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-12|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-13|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-14|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-15|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-16|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-17|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-18|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-19|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-20|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-21|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-22|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-23|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-24|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-25|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-26|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-27|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-28|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-29|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-30|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-01-31|915.0|0|31.0|0|3.2769556025369977|0|946.0|0
0|2021-02-01|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-02|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-03|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-04|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-05|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-06|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-07|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-08|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-09|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-10|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-11|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-12|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-13|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-14|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-15|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-16|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-17|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-18|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-19|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-20|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-21|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-22|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-23|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-24|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-25|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-26|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-27|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-02-28|935.0|0|33.0|0|3.409090909090909|0|968.0|0
0|2021-03-01|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-02|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-03|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-04|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-05|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-06|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-07|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-08|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-09|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-10|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-11|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-12|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-13|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-14|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-15|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-16|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-17|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-18|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-19|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-20|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-21|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-22|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-23|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-24|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-25|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-26|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-27|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-28|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-29|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-30|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-03-31|980.0|0|29.0|0|2.8741328047571852|0|1009.0|0
0|2021-04-01|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-02|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-03|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-04|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-05|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-06|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-07|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-08|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-09|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-10|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-11|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-12|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-13|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-14|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-15|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-16|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-17|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-18|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-19|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-20|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-21|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-22|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-23|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-24|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-25|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-26|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-27|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-28|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-29|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-04-30|984.0|0|38.0|0|3.7181996086105675|0|1022.0|0
0|2021-05-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-16|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-17|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-18|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-19|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-20|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-21|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-22|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-23|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-24|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-25|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-26|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-27|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-28|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-29|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-30|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-05-31|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-16|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-17|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-18|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-19|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-20|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-21|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-22|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-23|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-24|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-25|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-26|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-27|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-28|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-29|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-06-30|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-16|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-17|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-18|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-19|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-20|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-21|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-22|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-23|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-24|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-25|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-26|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-27|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-28|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-29|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-30|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-07-31|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-16|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-17|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-18|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-19|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-20|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-21|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-22|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-23|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-24|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-25|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-26|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-27|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-28|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-29|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-30|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-08-31|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-16|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-17|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-18|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-19|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-20|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-21|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-22|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-23|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-24|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-25|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-26|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-27|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-28|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-29|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-09-30|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-01|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-02|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-03|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-04|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-05|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-06|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-07|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-08|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-09|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-10|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-11|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-12|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-13|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-14|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
0|2021-10-15|978.0|0|38.0|0|3.7401574803149606|0|1016.0|0
