|dates|KitCarson_Colorado_UnitedStates.BLS_EmployedPopulation.data|KitCarson_Colorado_UnitedStates.BLS_EmployedPopulation.missing|KitCarson_Colorado_UnitedStates.BLS_UnemployedPopulation.data|KitCarson_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|KitCarson_Colorado_UnitedStates.BLS_UnemploymentRate.data|KitCarson_Colorado_UnitedStates.BLS_UnemploymentRate.missing|KitCarson_Colorado_UnitedStates.BLS_LaborForcePopulation.data|KitCarson_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-07|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-08|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-09|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-10|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-11|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-12|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-13|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-14|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-15|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-16|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-17|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-18|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-19|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-20|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-21|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-22|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-23|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-24|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-25|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-26|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-27|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-28|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-29|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-30|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2020-12-31|4412.0|0|128.0|0|2.8193832599118944|0|4540.0|0
0|2021-01-01|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-02|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-03|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-04|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-05|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-06|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-07|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-08|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-09|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-10|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-11|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-12|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-13|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-14|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-15|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-16|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-17|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-18|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-19|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-20|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-21|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-22|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-23|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-24|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-25|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-26|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-27|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-28|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-29|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-30|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-01-31|4302.0|0|136.0|0|3.064443442992339|0|4438.0|0
0|2021-02-01|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-02|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-03|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-04|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-05|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-06|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-07|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-08|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-09|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-10|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-11|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-12|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-13|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-14|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-15|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-16|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-17|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-18|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-19|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-20|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-21|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-22|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-23|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-24|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-25|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-26|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-27|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-02-28|4093.0|0|147.0|0|3.4669811320754715|0|4240.0|0
0|2021-03-01|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-02|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-03|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-04|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-05|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-06|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-07|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-08|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-09|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-10|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-11|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-12|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-13|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-14|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-15|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-16|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-17|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-18|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-19|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-20|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-21|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-22|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-23|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-24|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-25|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-26|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-27|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-28|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-29|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-30|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-03-31|4041.0|0|148.0|0|3.533062783480544|0|4189.0|0
0|2021-04-01|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-02|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-03|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-04|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-05|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-06|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-07|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-08|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-09|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-10|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-11|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-12|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-13|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-14|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-15|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-16|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-17|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-18|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-19|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-20|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-21|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-22|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-23|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-24|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-25|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-26|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-27|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-28|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-29|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-04-30|4357.0|0|131.0|0|2.9188948306595366|0|4488.0|0
0|2021-05-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-16|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-17|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-18|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-19|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-20|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-21|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-22|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-23|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-24|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-25|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-26|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-27|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-28|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-29|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-30|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-05-31|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-16|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-17|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-18|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-19|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-20|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-21|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-22|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-23|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-24|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-25|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-26|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-27|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-28|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-29|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-06-30|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-16|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-17|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-18|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-19|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-20|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-21|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-22|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-23|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-24|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-25|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-26|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-27|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-28|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-29|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-30|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-07-31|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-16|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-17|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-18|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-19|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-20|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-21|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-22|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-23|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-24|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-25|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-26|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-27|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-28|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-29|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-30|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-08-31|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-16|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-17|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-18|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-19|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-20|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-21|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-22|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-23|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-24|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-25|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-26|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-27|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-28|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-29|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-09-30|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-01|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-02|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-03|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-04|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-05|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-06|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-07|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-08|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-09|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-10|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-11|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-12|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-13|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-14|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
0|2021-10-15|4389.0|0|120.0|0|2.6613439787092483|0|4509.0|0
