|dates|Sterling_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sterling_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sterling_Texas_UnitedStates.Male_Total_Population.data|Sterling_Texas_UnitedStates.Male_Total_Population.missing|Sterling_Texas_UnitedStates.Female_Total_Population.data|Sterling_Texas_UnitedStates.Female_Total_Population.missing|Sterling_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Sterling_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-02-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-03-31|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-04-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-05-31|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-06-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-07-31|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-08-31|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-15|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-16|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-17|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-18|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-19|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-20|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-21|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-22|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-23|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-24|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-25|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-26|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-27|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-28|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-29|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-09-30|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-01|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-02|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-03|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-04|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-05|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-06|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-07|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-08|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-09|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-10|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-11|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-12|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-13|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-14|189.0|0|668.0|0|643.0|0|373.0|0
0|2021-10-15|189.0|0|668.0|0|643.0|0|373.0|0
