|dates|Chesterfield_Virginia_UnitedStates.BLS_EmployedPopulation.data|Chesterfield_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Chesterfield_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Chesterfield_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Chesterfield_Virginia_UnitedStates.BLS_UnemploymentRate.data|Chesterfield_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Chesterfield_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Chesterfield_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-11-28|171785.0|0|9219.0|0|5.0932576075666836|0|181004.0|0
0|2020-11-29|171785.0|0|9219.0|0|5.0932576075666836|0|181004.0|0
0|2020-11-30|171785.0|0|9219.0|0|5.0932576075666836|0|181004.0|0
0|2020-12-01|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-02|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-03|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-04|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-05|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-06|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-07|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-08|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-09|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-10|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-11|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-12|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-13|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-14|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-15|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-16|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-17|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-18|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-19|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-20|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-21|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-22|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-23|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-24|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-25|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-26|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-27|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-28|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-29|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-30|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2020-12-31|170621.0|0|9625.0|0|5.3399243256438425|0|180246.0|0
0|2021-01-01|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-02|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-03|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-04|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-05|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-06|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-07|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-08|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-09|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-10|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-11|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-12|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-13|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-14|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-15|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-16|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-17|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-18|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-19|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-20|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-21|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-22|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-23|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-24|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-25|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-26|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-27|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-28|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-29|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-30|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-01-31|169350.0|0|9358.0|0|5.236475143810014|0|178708.0|0
0|2021-02-01|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-02|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-03|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-04|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-05|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-06|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-07|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-08|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-09|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-10|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-11|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-12|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-13|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-14|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-15|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-16|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-17|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-18|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-19|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-20|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-21|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-22|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-23|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-24|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-25|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-26|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-27|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-02-28|170172.0|0|8890.0|0|4.964760809105226|0|179062.0|0
0|2021-03-01|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-02|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-03|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-04|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-05|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-06|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-07|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-08|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-09|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-10|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-11|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-12|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-13|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-14|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-15|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-16|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-17|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-18|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-19|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-20|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-21|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-22|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-23|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-24|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-25|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-26|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-27|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-28|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-29|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-30|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-03-31|171193.0|0|8643.0|0|4.806045508129629|0|179836.0|0
0|2021-04-01|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-02|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-03|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-04|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-05|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-06|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-07|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-08|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-09|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-10|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-11|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-12|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-13|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-14|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-15|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-16|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-17|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-18|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-19|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-20|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-21|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-22|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-23|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-24|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-25|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-26|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-27|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-28|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-29|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-04-30|170706.0|0|6563.0|0|3.7022829710778535|0|177269.0|0
0|2021-05-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-16|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-17|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-18|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-19|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-20|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-21|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-22|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-23|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-24|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-25|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-26|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-27|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-28|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-29|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-30|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-05-31|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-16|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-17|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-18|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-19|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-20|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-21|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-22|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-23|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-24|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-25|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-26|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-27|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-28|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-29|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-06-30|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-16|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-17|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-18|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-19|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-20|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-21|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-22|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-23|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-24|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-25|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-26|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-27|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-28|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-29|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-30|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-07-31|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-16|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-17|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-18|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-19|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-20|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-21|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-22|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-23|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-24|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-25|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-26|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-27|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-28|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-29|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-30|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-08-31|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-16|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-17|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-18|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-19|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-20|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-21|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-22|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-23|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-24|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-25|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-26|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-27|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-28|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-29|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-09-30|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-01|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-02|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-03|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-04|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-05|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-06|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-07|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-08|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-09|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-10|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-11|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-12|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-13|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-14|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
0|2021-10-15|170962.0|0|6954.0|0|3.9085860743272107|0|177916.0|0
