|dates|Hooker_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hooker_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hooker_Nebraska_UnitedStates.Male_Total_Population.data|Hooker_Nebraska_UnitedStates.Male_Total_Population.missing|Hooker_Nebraska_UnitedStates.Female_Total_Population.data|Hooker_Nebraska_UnitedStates.Female_Total_Population.missing|Hooker_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Hooker_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-02-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-03-31|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-04-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-05-31|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-06-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-07-31|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-08-31|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-15|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-16|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-17|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-18|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-19|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-20|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-21|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-22|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-23|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-24|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-25|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-26|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-27|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-28|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-29|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-09-30|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-01|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-02|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-03|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-04|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-05|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-06|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-07|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-08|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-09|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-10|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-11|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-12|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-13|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-14|208.0|0|329.0|0|353.0|0|151.0|0
0|2021-10-15|208.0|0|329.0|0|353.0|0|151.0|0
