|dates|Spartanburg_SouthCarolina_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Spartanburg_SouthCarolina_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Spartanburg_SouthCarolina_UnitedStates.Male_Total_Population.data|Spartanburg_SouthCarolina_UnitedStates.Male_Total_Population.missing|Spartanburg_SouthCarolina_UnitedStates.Female_Total_Population.data|Spartanburg_SouthCarolina_UnitedStates.Female_Total_Population.missing|Spartanburg_SouthCarolina_UnitedStates.MaleAndFemale_Under18_Population.data|Spartanburg_SouthCarolina_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-12-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2020-12-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2020-12-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2020-12-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2020-12-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-01-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-02-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-03-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-04-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-05-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-06-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-07-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-08-31|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-16|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-17|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-18|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-19|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-20|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-21|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-22|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-23|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-24|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-25|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-26|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-27|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-28|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-29|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-09-30|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-01|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-02|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-03|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-04|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-05|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-06|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-07|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-08|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-09|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-10|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-11|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-12|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-13|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-14|50812.0|0|152188.0|0|161700.0|0|72501.0|0
0|2021-10-15|50812.0|0|152188.0|0|161700.0|0|72501.0|0
