|dates|Hamlin_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hamlin_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hamlin_SouthDakota_UnitedStates.Male_Total_Population.data|Hamlin_SouthDakota_UnitedStates.Male_Total_Population.missing|Hamlin_SouthDakota_UnitedStates.Female_Total_Population.data|Hamlin_SouthDakota_UnitedStates.Female_Total_Population.missing|Hamlin_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Hamlin_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-01-31|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-02-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-03-31|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-04-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-05-31|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-06-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-07-31|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-08-31|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-16|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-17|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-18|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-19|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-20|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-21|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-22|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-23|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-24|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-25|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-26|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-27|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-28|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-29|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-09-30|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-01|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-02|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-03|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-04|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-05|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-06|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-07|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-08|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-09|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-10|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-11|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-12|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-13|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-14|953.0|0|3138.0|0|2973.0|0|1924.0|0
0|2021-10-15|953.0|0|3138.0|0|2973.0|0|1924.0|0
