|dates|Hitchcock_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hitchcock_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hitchcock_Nebraska_UnitedStates.Male_Total_Population.data|Hitchcock_Nebraska_UnitedStates.Male_Total_Population.missing|Hitchcock_Nebraska_UnitedStates.Female_Total_Population.data|Hitchcock_Nebraska_UnitedStates.Female_Total_Population.missing|Hitchcock_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Hitchcock_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-01-31|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-02-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-03-31|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-04-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-05-31|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-06-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-07-31|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-08-31|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-15|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-16|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-17|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-18|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-19|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-20|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-21|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-22|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-23|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-24|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-25|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-26|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-27|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-28|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-29|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-09-30|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-01|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-02|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-03|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-04|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-05|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-06|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-07|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-08|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-09|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-10|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-11|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-12|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-13|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-14|711.0|0|1413.0|0|1393.0|0|640.0|0
0|2021-10-15|711.0|0|1413.0|0|1393.0|0|640.0|0
