|dates|Denton_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Denton_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Denton_Texas_UnitedStates.Male_Total_Population.data|Denton_Texas_UnitedStates.Male_Total_Population.missing|Denton_Texas_UnitedStates.Female_Total_Population.data|Denton_Texas_UnitedStates.Female_Total_Population.missing|Denton_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Denton_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-12-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2020-12-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-01-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-02-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-03-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-04-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-05-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-06-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-07-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-08-31|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-16|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-17|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-18|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-19|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-20|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-21|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-22|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-23|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-24|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-25|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-26|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-27|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-28|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-29|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-09-30|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-01|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-02|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-03|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-04|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-05|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-06|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-07|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-08|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-09|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-10|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-11|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-12|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-13|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-14|87414.0|0|422725.0|0|436339.0|0|211996.0|0
0|2021-10-15|87414.0|0|422725.0|0|436339.0|0|211996.0|0
