|dates|Johnson_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Johnson_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Johnson_Nebraska_UnitedStates.Male_Total_Population.data|Johnson_Nebraska_UnitedStates.Male_Total_Population.missing|Johnson_Nebraska_UnitedStates.Female_Total_Population.data|Johnson_Nebraska_UnitedStates.Female_Total_Population.missing|Johnson_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Johnson_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-01-31|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-02-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-03-31|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-04-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-05-31|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-06-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-07-31|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-08-31|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-15|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-16|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-17|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-18|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-19|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-20|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-21|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-22|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-23|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-24|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-25|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-26|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-27|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-28|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-29|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-09-30|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-01|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-02|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-03|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-04|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-05|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-06|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-07|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-08|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-09|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-10|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-11|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-12|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-13|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-14|963.0|0|3019.0|0|2115.0|0|966.0|0
0|2021-10-15|963.0|0|3019.0|0|2115.0|0|966.0|0
