|dates|Newberry_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Newberry_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Newberry_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Newberry_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Newberry_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Newberry_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Newberry_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Newberry_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-28|18271.0|0|1123.0|0|5.790450654841703|0|19394.0|0
0|2020-06-29|18271.0|0|1123.0|0|5.790450654841703|0|19394.0|0
0|2020-06-30|18271.0|0|1123.0|0|5.790450654841703|0|19394.0|0
0|2020-07-01|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-02|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-03|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-04|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-05|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-06|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-07|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-08|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-09|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-10|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-11|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-12|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-13|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-14|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-15|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-16|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-17|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-18|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-19|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-20|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-21|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-22|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-23|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-24|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-25|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-26|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-27|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-28|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-29|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-30|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-07-31|18805.0|0|1199.0|0|5.99380123975205|0|20004.0|0
0|2020-08-01|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-02|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-03|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-04|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-05|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-06|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-07|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-08|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-09|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-10|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-11|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-12|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-13|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-14|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-15|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-16|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-17|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-18|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-19|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-20|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-21|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-22|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-23|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-24|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-25|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-26|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-27|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-28|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-29|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-30|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-08-31|18920.0|0|818.0|0|4.144290201641503|0|19738.0|0
0|2020-09-01|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-02|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-03|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-04|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-05|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-06|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-07|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-08|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-09|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-10|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-11|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-12|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-13|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-14|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-15|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-16|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-17|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-18|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-19|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-20|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-21|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-22|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-23|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-24|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-25|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-26|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-27|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-28|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-29|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-09-30|18651.0|0|763.0|0|3.930153497476048|0|19414.0|0
0|2020-10-01|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-02|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-03|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-04|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-05|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-06|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-07|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-08|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-09|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-10|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-11|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-12|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-13|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-14|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-15|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-16|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-17|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-18|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-19|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-20|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-21|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-22|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-23|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-24|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-25|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-26|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-27|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-28|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-29|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-30|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-10-31|18909.0|0|773.0|0|3.9274463977238088|0|19682.0|0
0|2020-11-01|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-02|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-03|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-04|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-05|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-06|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-07|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-08|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-09|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-10|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-11|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-12|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-13|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-14|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-15|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-16|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-17|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-18|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-19|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-20|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-21|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-22|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-23|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-24|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-25|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-26|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-27|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-28|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-29|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-11-30|17954.0|0|845.0|0|4.494919942550136|0|18799.0|0
0|2020-12-01|17844.0|0|938.0|0|4.9941433287189865|0|18782.0|0
0|2020-12-02|17844.0|0|938.0|0|4.9941433287189865|0|18782.0|0
0|2020-12-03|17844.0|0|938.0|0|4.9941433287189865|0|18782.0|0
0|2020-12-04|17844.0|0|938.0|0|4.9941433287189865|0|18782.0|0
