|dates|Decatur_Indiana_UnitedStates.AveragePrecipitationTotal.data|Decatur_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Decatur_Indiana_UnitedStates.AveragePrecipitation.data|Decatur_Indiana_UnitedStates.AveragePrecipitation.missing|Decatur_Indiana_UnitedStates.AverageWindDirection.data|Decatur_Indiana_UnitedStates.AverageWindDirection.missing|Decatur_Indiana_UnitedStates.AverageWindSpeed.data|Decatur_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-12-06|0.0|0|0.0|0|128.33333333333334|0|5.041666666666667|0
0|2020-12-07|0.0|0|0.0|0|232.3611111111111|0|7.513888888888888|0
0|2020-12-08|0.0|0|0.0|0|99.58333333333333|0|3.5416666666666665|0
0|2020-12-09|0.0|0|0.0|0|140.9722222222222|0|4.388888888888889|0
0|2020-12-10|0.0|0|0.0|0|97.08333333333333|0|3.875|0
0|2020-12-11|0.0|0|0.0|0|177.91666666666666|0|9.777777777777777|0
0|2020-12-12|0.0|0|0.0|0|221.66666666666666|0|14.305555555555555|0
0|2020-12-13|0.0|0|0.0|0|167.29166666666666|0|3.9583333333333335|0
0|2020-12-14|0.0|0|0.0|0|159.02777777777777|0|5.527777777777779|0
0|2020-12-15|0.0|0|0.0|0|44.583333333333336|0|5.958333333333333|0
0|2020-12-16|0.0|0|0.0|0|165.2777777777778|0|6.305555555555556|0
0|2020-12-17|0.0|0|0.0|0|227.91666666666666|0|5.819444444444444|0
0|2020-12-18|0.0|0|0.0|0|99.86111111111113|0|7.4444444444444455|0
0|2020-12-19|0.0|0|0.0|0|177.63888888888889|0|10.430555555555555|0
0|2020-12-20|0.0|0|0.0|0|177.91666666666666|0|6.416666666666667|0
0|2020-12-21|0.0|0|0.0|0|182.22222222222226|0|10.513888888888888|0
0|2020-12-22|0.0|0|0.0|0|215.09722222222226|0|9.076388888888888|0
0|2020-12-23|0.0|0|0.0|0|168.54166666666666|0|14.333333333333334|0
0|2020-12-24|0.0|0|0.0|0|261.80555555555554|0|13.930555555555557|0
0|2020-12-25|0.0|0|0.0|0|271.52777777777777|0|10.277777777777777|0
0|2020-12-26|0.0|0|0.0|0|150.13888888888889|0|6.208333333333333|0
0|2020-12-27|0.0|0|0.0|0|135.9722222222222|0|12.722222222222221|0
0|2020-12-28|0.0|0|0.0|0|269.44444444444446|0|12.326388888888891|0
0|2020-12-29|0.0|0|0.0|0|155.83333333333334|0|7.208333333333333|0
0|2020-12-30|0.0|0|0.0|0|197.6388888888889|0|9.854166666666666|0
0|2020-12-31|0.0|0|0.0|0|117.63888888888887|0|7.138888888888889|0
0|2021-01-01|0.0|0|0.0|0|99.8611111111111|0|8.069444444444445|0
0|2021-01-02|0.0|0|0.0|0|113.61111111111113|0|5.6805555555555545|0
0|2021-01-03|0.0|0|0.0|0|124.8611111111111|0|3.9444444444444446|0
0|2021-01-04|0.0|0|0.0|0|67.5|0|2.513888888888889|0
0|2021-01-05|0.0|0|0.0|0|204.58333333333334|0|5.756944444444444|0
0|2021-01-06|0.0|0|0.0|0|118.47222222222223|0|4.173611111111111|0
0|2021-01-07|0.0|0|0.0|0|51.666666666666664|0|9.819444444444445|0
0|2021-01-08|0.0|0|0.0|0|144.44444444444446|0|10.097222222222223|0
0|2021-01-09|0.0|0|0.0|0|158.61111111111111|0|4.388888888888889|0
0|2021-01-10|0.0|0|0.0|0|35.0|0|1.0416666666666667|0
0|2021-01-11|0.0|0|0.0|0|147.63888888888889|0|3.847222222222222|0
0|2021-01-12|0.0|0|0.0|0|205.0|0|9.708333333333334|0
0|2021-01-13|0.0|0|0.0|0|188.19444444444446|0|8.694444444444445|0
0|2021-01-14|0.0|0|0.0|0|166.25|0|9.67361111111111|0
0|2021-01-15|0.0|0|0.0|0|155.0|0|9.270833333333334|0
0|2021-01-16|0.0|0|0.0|0|148.54166666666666|0|6.8125|0
0|2021-01-17|0.0|0|0.0|0|225.3472222222222|0|7.4375|0
0|2021-01-18|0.0|0|0.0|0|234.58333333333334|0|7.291666666666667|0
0|2021-01-19|0.0|0|0.0|0|164.44444444444446|0|5.930555555555556|0
0|2021-01-20|0.0|0|0.0|0|231.38888888888889|0|11.027777777777779|0
0|2021-01-21|0.0|0|0.0|0|235.0|0|11.694444444444445|0
0|2021-01-22|0.0|0|0.0|0|290.97222222222223|0|11.430555555555557|0
0|2021-01-23|0.0|0|0.0|0|124.44444444444446|0|6.527777777777779|0
0|2021-01-24|0.0|0|0.0|0|94.79166666666667|0|3.9166666666666665|0
0|2021-01-25|0.0|0|0.0|0|48.819444444444436|0|7.666666666666667|0
0|2021-01-26|0.0|0|0.0|0|211.1111111111111|0|11.833333333333334|0
0|2021-01-27|0.0|0|0.0|0|199.30555555555554|0|12.402777777777777|0
0|2021-01-28|0.0|0|0.0|0|269.1666666666667|0|6.701388888888888|0
0|2021-01-29|0.0|0|0.0|0|41.041666666666664|0|1.3541666666666667|0
0|2021-01-30|0.0|0|0.0|0|105.97222222222223|0|9.854166666666666|0
0|2021-01-31|0.0|0|0.0|0|220.1388888888889|0|10.458333333333334|0
0|2021-02-01|0.0|0|0.0|0|332.6388888888889|0|14.611111111111112|0
0|2021-02-02|0.0|0|0.0|0|323.3333333333333|0|12.652777777777779|0
0|2021-02-03|0.0|0|0.0|0|136.25|0|5.069444444444445|0
0|2021-02-04|0.0|0|0.0|0|127.29166666666667|0|10.291666666666666|0
0|2021-02-05|0.0|0|0.0|0|207.08333333333334|0|14.875|0
0|2021-02-06|0.0|0|0.0|0|60.833333333333336|0|2.625|0
0|2021-02-07|0.0|0|0.0|0|269.02777777777777|0|8.555555555555555|0
0|2021-02-08|0.0|0|0.0|0|96.25|0|3.0138888888888893|0
0|2021-02-09|0.0|0|0.0|0|74.44444444444444|0|3.798611111111111|0
0|2021-02-10|0.0|0|0.0|0|22.01388888888889|0|8.243055555555555|0
0|2021-02-11|0.0|0|0.0|0|23.888888888888886|0|15.25|0
0|2021-02-12|0.0|0|0.0|0|153.19444444444443|0|12.458333333333334|0
0|2021-02-13|0.0|0|0.0|0|185.69444444444443|0|10.486111111111112|0
0|2021-02-14|0.0|0|0.0|0|312.1805555555556|0|12.666666666666666|0
0|2021-02-15|0.0|0|0.0|0|288.125|0|16.729166666666668|0
0|2021-02-16|0.0|0|0.0|0|176.1111111111111|0|7.222222222222221|0
0|2021-02-17|0.0|0|0.0|0|15.416666666666666|0|4.375|0
0|2021-02-18|0.0|0|0.0|0|263.0555555555556|0|10.888888888888891|0
0|2021-02-19|0.0|0|0.0|0|148.4722222222222|0|6.041666666666667|0
0|2021-02-20|0.0|0|0.0|0|116.11111111111113|0|4.416666666666667|0
0|2021-02-21|0.0|0|0.0|0|95.83333333333333|0|7.75|0
0|2021-02-22|0.0|0|0.0|0|210.0|0|14.597222222222221|0
0|2021-02-23|0.0|0|0.0|0|179.86111111111111|0|8.236111111111112|0
0|2021-02-24|0.0|0|0.0|0|202.5|0|10.125|0
0|2021-02-25|0.0|0|0.0|0|234.30555555555557|0|6.611111111111111|0
0|2021-02-26|0.0|0|0.0|0|87.77777777777779|0|9.097222222222223|0
0|2021-02-27|0.0|0|0.0|0|69.44444444444444|0|3.375|0
0|2021-02-28|0.0|0|0.0|0|97.08333333333333|0|4.972222222222222|0
0|2021-03-01|0.0|0|0.0|0|264.8611111111111|0|11.347222222222221|0
0|2021-03-02|0.0|0|0.0|0|89.16666666666667|0|3.625|0
0|2021-03-03|0.0|0|0.0|0|181.94444444444446|0|6.513888888888889|0
0|2021-03-04|0.0|0|0.0|0|95.625|0|6.416666666666667|0
0|2021-03-05|0.0|0|0.0|0|100.97222222222221|0|5.069444444444444|0
0|2021-03-06|0.0|0|0.0|0|95.83333333333333|0|2.2916666666666665|0
0|2021-03-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-03-08|0.0|0|0.0|0|102.91666666666667|0|6.291666666666667|0
0|2021-03-09|0.0|0|0.0|0|108.75|0|6.041666666666667|0
0|2021-03-10|0.0|0|0.0|0|181.45833333333334|0|15.763888888888891|0
0|2021-03-11|0.0|0|0.0|0|152.43055555555557|0|9.861111111111112|0
0|2021-03-12|0.0|0|0.0|0|50.833333333333336|0|3.25|0
0|2021-03-13|0.0|0|0.0|0|0.8333333333333334|0|0.25|0
0|2021-03-14|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-03-15|0.0|0|0.0|0|58.333333333333336|0|7.5555555555555545|0
0|2021-03-16|0.0|0|0.0|0|29.583333333333332|0|0.625|0
0|2021-03-17|0.0|0|0.0|0|68.125|0|4.506944444444444|0
0|2021-03-18|0.0|0|0.0|0|54.44444444444445|0|15.694444444444443|0
0|2021-03-19|0.0|0|0.0|0|29.652777777777775|0|17.368055555555557|0
0|2021-03-20|0.0|0|0.0|0|37.916666666666664|0|3.569444444444444|0
0|2021-03-21|0.0|0|0.0|0|45.833333333333336|0|1.75|0
0|2021-03-22|0.0|0|0.0|0|86.25|0|4.708333333333333|0
0|2021-03-23|0.0|0|0.0|0|116.3888888888889|0|8.26388888888889|0
0|2021-03-24|0.0|0|0.0|0|191.11111111111111|0|12.833333333333334|0
0|2021-03-25|0.0|0|0.0|0|144.58333333333334|0|7.402777777777778|0
0|2021-03-26|0.0|0|0.0|0|183.75|0|8.486111111111112|0
0|2021-03-27|0.0|0|0.0|0|90.83333333333333|0|6.5|0
0|2021-03-28|0.0|0|0.0|0|265.0|0|13.944444444444445|0
0|2021-03-29|0.0|0|0.0|0|173.75|0|6.069444444444444|0
0|2021-03-30|0.0|0|0.0|0|177.2222222222222|0|14.916666666666666|0
0|2021-03-31|0.0|0|0.0|0|285.69444444444446|0|13.972222222222223|0
0|2021-04-01|0.0|0|0.0|0|330.1388888888889|0|13.708333333333334|0
0|2021-04-02|0.0|0|0.0|0|97.5|0|3.25|0
0|2021-04-03|0.0|0|0.0|0|148.81944444444446|0|8.555555555555555|0
0|2021-04-04|0.0|0|0.0|0|119.58333333333333|0|4.416666666666667|0
0|2021-04-05|0.0|0|0.0|0|183.33333333333334|0|7.402777777777779|0
0|2021-04-06|0.0|0|0.0|0|190.9722222222222|0|8.347222222222223|0
0|2021-04-07|0.0|0|0.0|0|120.0|0|6.361111111111112|0
0|2021-04-08|0.0|0|0.0|0|139.30555555555554|0|10.48611111111111|0
0|2021-04-09|0.0|0|0.0|0|193.75|0|13.027777777777777|0
0|2021-04-10|0.0|0|0.0|0|133.4722222222222|0|9.791666666666666|0
0|2021-04-11|0.0|0|0.0|0|227.2222222222222|0|14.319444444444445|0
0|2021-04-12|0.0|0|0.0|0|246.38888888888889|0|9.777777777777779|0
0|2021-04-13|0.0|0|0.0|0|60.0|0|2.0|0
0|2021-04-14|0.0|0|0.0|0|145.0|0|4.583333333333333|0
0|2021-04-15|0.0|0|0.0|0|265.2083333333333|0|8.708333333333334|0
0|2021-04-16|0.0|0|0.0|0|83.8888888888889|0|2.9583333333333335|0
0|2021-04-17|0.0|0|0.0|0|130.41666666666666|0|2.2083333333333335|0
0|2021-04-18|0.0|0|0.0|0|214.58333333333334|0|4.777777777777778|0
0|2021-04-19|0.0|0|0.0|0|199.93055555555554|0|9.5|0
0|2021-04-20|0.0|0|0.0|0|232.33333333333334|0|8.534722222222223|0
0|2021-04-21|0.0|0|0.0|0|212.6388888888889|0|7.236111111111111|0
0|2021-04-22|0.0|0|0.0|0|253.19444444444446|0|8.083333333333334|0
0|2021-04-23|0.0|0|0.0|0|177.1527777777778|0|6.895833333333333|0
0|2021-04-24|0.0|0|0.0|0|164.44444444444446|0|5.416666666666667|0
0|2021-04-25|0.0|0|0.0|0|296.59722222222223|0|7.680555555555556|0
0|2021-04-26|0.0|0|0.0|0|113.40277777777779|0|10.847222222222223|0
0|2021-04-27|0.0|0|0.0|0|191.04166666666666|0|14.375|0
0|2021-04-28|0.0|0|0.0|0|190.83333333333334|0|9.180555555555555|0
0|2021-04-29|0.0|0|0.0|0|215.9722222222222|0|10.583333333333334|0
0|2021-04-30|0.0|0|0.0|0|224.58333333333334|0|10.291666666666666|0
0|2021-05-01|0.0|0|0.0|0|219.79166666666666|0|10.409722222222223|0
0|2021-05-02|0.0|0|0.0|0|187.56944444444446|0|11.166666666666666|0
0|2021-05-03|0.0|0|0.0|0|169.7222222222222|0|6.555555555555556|0
0|2021-05-04|0.0|0|0.0|0|133.33333333333334|0|5.041666666666667|0
0|2021-05-05|0.0|0|0.0|0|253.8888888888889|0|10.208333333333334|0
0|2021-05-06|0.0|0|0.0|0|201.80555555555557|0|5.597222222222222|0
0|2021-05-07|0.0|0|0.0|0|120.55555555555554|0|4.152777777777778|0
0|2021-05-08|0.0|0|0.0|0|145.48611111111111|0|5.923611111111112|0
0|2021-05-09|0.0|0|0.0|0|146.52777777777777|0|9.125|0
0|2021-05-10|0.0|0|0.0|0|18.333333333333332|0|2.7222222222222228|0
0|2021-05-11|0.0|0|0.0|0|108.75|0|7.458333333333333|0
0|2021-05-12|0.0|0|0.0|0|122.08333333333333|0|8.01388888888889|0
0|2021-05-13|0.0|0|0.0|0|25.694444444444446|0|4.472222222222222|0
0|2021-05-14|0.0|0|0.0|0|3.75|0|0.125|0
0|2021-05-15|0.0|0|0.0|0|75.83333333333333|0|3.75|0
0|2021-05-16|0.0|0|0.0|0|51.52777777777777|0|2.402777777777778|0
0|2021-05-17|0.0|0|0.0|0|69.79166666666667|0|7.270833333333333|0
0|2021-05-18|0.0|0|0.0|0|116.41666666666667|0|9.666666666666666|0
0|2021-05-19|0.0|0|0.0|0|131.80555555555557|0|6.125|0
0|2021-05-20|0.0|0|0.0|0|125.1388888888889|0|6.027777777777779|0
0|2021-05-21|0.0|0|0.0|0|125.41666666666667|0|4.958333333333333|0
0|2021-05-22|0.0|0|0.0|0|51.25|0|1.3333333333333333|0
0|2021-05-23|0.0|0|0.0|0|129.58333333333334|0|2.8333333333333335|0
0|2021-05-24|0.0|0|0.0|0|129.58333333333334|0|4.208333333333333|0
0|2021-05-25|0.0|0|0.0|0|193.33333333333334|0|8.972222222222223|0
0|2021-05-26|0.0|0|0.0|0|210.7638888888889|0|7.7569444444444455|0
0|2021-05-27|0.0|0|0.0|0|170.20833333333334|0|7.118055555555556|0
0|2021-05-28|0.0|0|0.0|0|170.13888888888889|0|9.458333333333334|0
0|2021-05-29|0.0|0|0.0|0|19.930555555555557|0|11.513888888888888|0
0|2021-05-30|0.0|0|0.0|0|33.19444444444445|0|6.708333333333333|0
0|2021-05-31|0.0|0|0.0|0|38.75|0|1.5|0
0|2021-06-01|0.0|0|0.0|0|70.83333333333333|0|2.875|0
0|2021-06-02|0.0|0|0.0|0|78.61111111111111|0|5.152777777777778|0
0|2021-06-03|0.0|0|0.0|0|87.08333333333333|0|1.9166666666666667|0
0|2021-06-04|0.0|0|0.0|0|21.666666666666668|0|0.6666666666666666|0
0|2021-06-05|0.0|0|0.0|0|94.375|0|3.7916666666666665|0
0|2021-06-06|0.0|0|0.0|0|92.91666666666667|0|4.791666666666667|0
0|2021-06-07|0.0|0|0.0|0|80.0|0|4.333333333333333|0
0|2021-06-08|0.0|0|0.0|0|49.166666666666664|0|1.8333333333333333|0
0|2021-06-09|0.0|0|0.0|0|80.97222222222223|0|3.3125|0
0|2021-06-10|0.0|0|0.0|0|64.79166666666667|0|2.298611111111111|0
0|2021-06-11|0.0|0|0.0|0|29.791666666666668|0|1.5|0
0|2021-06-12|0.0|0|0.0|0|31.25|0|0.6666666666666666|0
0|2021-06-13|0.0|0|0.0|0|150.83333333333334|0|5.041666666666667|0
0|2021-06-14|0.0|0|0.0|0|273.47222222222223|0|10.11111111111111|0
0|2021-06-15|0.0|0|0.0|0|309.4444444444444|0|8.666666666666666|0
0|2021-06-16|0.0|0|0.0|0|124.93055555555556|0|2.493055555555556|0
0|2021-06-17|0.0|0|0.0|0|60.833333333333336|0|2.0833333333333335|0
0|2021-06-18|0.0|0|0.0|0|152.36111111111111|0|9.506944444444445|0
0|2021-06-19|0.0|0|0.0|0|173.05555555555554|0|7.930555555555556|0
0|2021-06-20|0.0|0|0.0|0|142.08333333333334|0|6.833333333333333|0
0|2021-06-21|0.0|0|0.0|0|227.38888888888889|0|9.75|0
0|2021-06-22|0.0|0|0.0|0|94.33333333333333|0|4.944444444444444|0
0|2021-06-23|0.0|0|0.0|0|116.94444444444446|0|6.909722222222222|0
0|2021-06-24|0.0|0|0.0|0|137.36111111111111|0|7.868055555555556|0
0|2021-06-25|0.0|0|0.0|0|168.75|0|11.583333333333334|0
0|2021-06-26|0.0|0|0.0|0|188.61111111111111|0|14.430555555555555|0
0|2021-06-27|0.0|0|0.0|0|195.06944444444446|0|11.409722222222221|0
0|2021-06-28|0.0|0|0.0|0|139.0277777777778|0|4.680555555555556|0
0|2021-06-29|0.0|0|0.0|0|118.75|0|2.3958333333333335|0
0|2021-06-30|0.0|0|0.0|0|72.91666666666667|0|2.4583333333333335|0
0|2021-07-01|0.0|0|0.0|0|97.08333333333333|0|2.0416666666666665|0
0|2021-07-02|0.0|0|0.0|0|45.69444444444445|0|6.083333333333333|0
0|2021-07-03|0.0|0|0.0|0|130.0|0|3.0833333333333335|0
0|2021-07-04|0.0|0|0.0|0|199.7222222222222|0|5.041666666666667|0
0|2021-07-05|0.0|0|0.0|0|91.66666666666667|0|2.1666666666666665|0
0|2021-07-06|0.0|0|0.0|0|60.0|0|1.3125|0
0|2021-07-07|0.0|0|0.0|0|100.20833333333333|0|4.770833333333333|0
0|2021-07-08|0.0|0|0.0|0|187.91666666666666|0|7.295138888888889|0
0|2021-07-09|0.0|0|0.0|0|188.88888888888889|0|4.736111111111112|0
0|2021-07-10|0.0|0|0.0|0|49.65277777777778|0|2.840277777777778|0
0|2021-07-11|0.0|0|0.0|0|15.833333333333334|0|0.5|0
0|2021-07-12|0.0|0|0.0|0|95.0|0|4.791666666666667|0
0|2021-07-13|0.0|0|0.0|0|207.43055555555554|0|8.1875|0
0|2021-07-14|0.0|0|0.0|0|173.68055555555554|0|5.666666666666667|0
0|2021-07-15|0.0|0|0.0|0|166.31944444444446|0|7.458333333333333|0
0|2021-07-16|0.0|0|0.0|0|25.625|0|1.0833333333333333|0
0|2021-07-17|0.0|0|0.0|0|165.83333333333334|0|3.7708333333333335|0
0|2021-07-18|0.0|0|0.0|0|129.3472222222222|0|7.347222222222222|0
0|2021-07-19|0.0|0|0.0|0|96.94444444444446|0|6.166666666666667|0
0|2021-07-20|0.0|0|0.0|0|140.41666666666666|0|2.625|0
0|2021-07-21|0.0|0|0.0|0|95.41666666666667|0|3.625|0
0|2021-07-22|0.0|0|0.0|0|29.166666666666668|0|0.9583333333333334|0
0|2021-07-23|0.0|0|0.0|0|62.916666666666664|0|2.7916666666666665|0
0|2021-07-24|0.0|0|0.0|0|142.5|0|5.625|0
0|2021-07-25|0.0|0|0.0|0|125.20833333333333|0|2.6458333333333335|0
0|2021-07-26|0.0|0|0.0|0|52.5|0|3.125|0
0|2021-07-27|0.0|0|0.0|0|14.583333333333334|0|0.2916666666666667|0
0|2021-07-28|0.0|0|0.0|0|44.583333333333336|0|1.0|0
0|2021-07-29|0.0|0|0.0|0|124.58333333333333|0|6.9375|0
0|2021-07-30|0.0|0|0.0|0|195.625|0|11.506944444444445|0
0|2021-07-31|0.0|0|0.0|0|212.7777777777778|0|3.819444444444444|0
0|2021-08-01|0.0|0|0.0|0|129.16666666666666|0|4.9375|0
0|2021-08-02|0.0|0|0.0|0|33.888888888888886|0|4.875|0
0|2021-08-03|0.0|0|0.0|0|40.833333333333336|0|3.3333333333333335|0
0|2021-08-04|0.0|0|0.0|0|14.583333333333334|0|2.1666666666666665|0
0|2021-08-05|0.0|0|0.0|0|13.333333333333334|0|0.5|0
0|2021-08-06|0.0|0|0.0|0|92.91666666666667|0|2.9375|0
0|2021-08-07|0.0|0|0.0|0|162.22222222222223|0|4.652777777777778|0
0|2021-08-08|0.0|0|0.0|0|107.5|0|5.5|0
0|2021-08-09|0.0|0|0.0|0|163.81944444444446|0|8.3125|0
0|2021-08-10|0.0|0|0.0|0|169.30555555555554|0|10.069444444444445|0
0|2021-08-11|0.0|0|0.0|0|148.81944444444443|0|9.4375|0
0|2021-08-12|0.0|0|0.0|0|217.2222222222222|0|11.625|0
0|2021-08-13|0.0|0|0.0|0|159.30555555555554|0|4.083333333333333|0
0|2021-08-14|0.0|0|0.0|0|39.02777777777778|0|6.666666666666667|0
0|2021-08-15|0.0|0|0.0|0|62.36111111111111|0|6.625|0
0|2021-08-16|0.0|0|0.0|0|28.472222222222218|0|1.9861111111111114|0
0|2021-08-17|0.0|0|0.0|0|37.916666666666664|0|1.2916666666666667|0
0|2021-08-18|0.0|0|0.0|0|59.166666666666664|0|1.5416666666666667|0
0|2021-08-19|0.0|0|0.0|0|53.75|0|1.5833333333333333|0
0|2021-08-20|0.0|0|0.0|0|30.0|0|1.2083333333333333|0
0|2021-08-21|0.0|0|0.0|0|37.916666666666664|0|1.9375|0
0|2021-08-22|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-08-23|0.0|0|0.0|0|131.25|0|2.5416666666666665|0
0|2021-08-24|0.0|0|0.0|0|78.75|0|2.3333333333333335|0
0|2021-08-25|0.0|0|0.0|0|48.333333333333336|0|1.5416666666666667|0
0|2021-08-26|0.0|0|0.0|0|70.625|0|2.6875|0
0|2021-08-27|0.0|0|0.0|0|116.38888888888887|0|4.472222222222222|0
0|2021-08-28|0.0|0|0.0|0|135.41666666666666|0|4.486111111111112|0
0|2021-08-29|0.0|0|0.0|0|117.5|0|4.25|0
0|2021-08-30|0.0|0|0.0|0|120.27777777777779|0|4.763888888888889|0
0|2021-08-31|0.0|0|0.0|0|103.68055555555554|0|4.916666666666667|0
0|2021-09-01|0.0|0|0.0|0|149.72222222222223|0|10.01388888888889|0
0|2021-09-02|0.0|0|0.0|0|70.55555555555556|0|4.777777777777778|0
0|2021-09-03|0.0|0|0.0|0|43.333333333333336|0|2.9583333333333335|0
0|2021-09-04|0.0|0|0.0|0|135.13888888888889|0|7.388888888888889|0
0|2021-09-05|0.0|0|0.0|0|198.75|0|6.013888888888889|0
0|2021-09-06|0.0|0|0.0|0|140.625|0|4.729166666666667|0
0|2021-09-07|0.0|0|0.0|0|193.95833333333334|0|9.715277777777777|0
0|2021-09-08|0.0|0|0.0|0|198.33333333333334|0|7.541666666666667|0
0|2021-09-09|0.0|0|0.0|0|146.66666666666666|0|3.3958333333333335|0
0|2021-09-10|0.0|0|0.0|0|11.666666666666666|0|0.4583333333333333|0
0|2021-09-11|0.0|0|0.0|0|143.05555555555554|0|9.916666666666666|0
0|2021-09-12|0.0|0|0.0|0|207.7777777777778|0|13.986111111111112|0
0|2021-09-13|0.0|0|0.0|0|207.2222222222222|0|9.666666666666666|0
0|2021-09-14|0.0|0|0.0|0|198.05555555555554|0|9.569444444444445|0
0|2021-09-15|0.0|0|0.0|0|136.35416666666666|0|6.104166666666667|0
0|2021-09-16|0.0|0|0.0|0|55.90277777777778|0|4.5|0
0|2021-09-17|0.0|0|0.0|0|15.833333333333334|0|1.5833333333333333|0
0|2021-09-18|0.0|0|0.0|0|42.083333333333336|0|0.875|0
0|2021-09-19|0.0|0|0.0|0|53.75|0|3.2916666666666665|0
0|2021-09-20|0.0|0|0.0|0|102.5|0|7.736111111111112|0
0|2021-09-21|0.0|0|0.0|0|140.69444444444446|0|5.722222222222222|0
0|2021-09-22|0.0|0|0.0|0|298.3333333333333|0|10.888888888888891|0
0|2021-09-23|0.0|0|0.0|0|213.19444444444446|0|6.777777777777778|0
0|2021-09-24|0.0|0|0.0|0|137.5|0|5.708333333333333|0
0|2021-09-25|0.0|0|0.0|0|194.30555555555554|0|5.944444444444444|0
0|2021-09-26|0.0|0|0.0|0|130.75|0|5.4375|0
0|2021-09-27|0.0|0|0.0|0|199.0972222222222|0|11.284722222222223|0
0|2021-09-28|0.0|0|0.0|0|138.88888888888889|0|5.541666666666667|0
0|2021-09-29|0.0|0|0.0|0|11.111111111111112|0|2.125|0
0|2021-09-30|0.0|0|0.0|0|40.416666666666664|0|1.6666666666666667|0
0|2021-10-01|0.0|0|0.0|0|81.1111111111111|0|2.9166666666666665|0
0|2021-10-02|0.0|0|0.0|0|117.5|0|4.986111111111112|0
0|2021-10-03|0.0|0|0.0|0|182.01388888888889|0|7.770833333333333|0
0|2021-10-04|0.0|0|0.0|0|106.94444444444446|0|2.3472222222222223|0
0|2021-10-05|0.0|0|0.0|0|2.5|0|0.2916666666666667|0
0|2021-10-06|0.0|0|0.0|0|30.416666666666668|0|1.7083333333333333|0
0|2021-10-07|0.0|0|0.0|0|70.83333333333333|0|2.9027777777777772|0
0|2021-10-08|0.0|0|0.0|0|67.08333333333333|0|2.3333333333333335|0
0|2021-10-09|0.0|0|0.0|0|51.666666666666664|0|2.7083333333333335|0
0|2021-10-10|0.0|0|0.0|0|127.08333333333333|0|8.375|0
0|2021-10-11|0.0|0|0.0|0|161.18055555555557|0|12.347222222222223|0
0|2021-10-12|0.0|0|0.0|0|187.7777777777778|0|9.305555555555555|0
0|2021-10-13|0.0|0|0.0|0|111.3888888888889|0|5.152777777777778|0
0|2021-10-14|0.0|0|0.0|0|145.66666666666666|0|5.402777777777778|0
0|2021-10-15|0.0|8|0.0|8|239.79166666666666|0|7.986111111111112|0
