|dates|Williamson_Texas_UnitedStates.BLS_EmployedPopulation.data|Williamson_Texas_UnitedStates.BLS_EmployedPopulation.missing|Williamson_Texas_UnitedStates.BLS_UnemployedPopulation.data|Williamson_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Williamson_Texas_UnitedStates.BLS_UnemploymentRate.data|Williamson_Texas_UnitedStates.BLS_UnemploymentRate.missing|Williamson_Texas_UnitedStates.BLS_LaborForcePopulation.data|Williamson_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-25|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-26|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-27|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-28|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-29|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-30|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-05-31|274293.0|0|29726.0|0|9.77767836878616|0|304019.0|0
0|2020-06-01|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-02|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-03|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-04|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-05|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-06|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-07|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-08|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-09|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-10|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-11|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-12|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-13|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-14|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-15|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-16|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-17|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-18|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-19|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-20|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-21|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-22|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-23|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-24|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-25|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-26|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-27|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-28|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-29|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-06-30|291820.0|0|25474.0|0|8.02851613960554|0|317294.0|0
0|2020-07-01|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-02|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-03|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-04|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-05|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-06|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-07|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-08|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-09|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-10|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-11|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-12|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-13|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-14|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-15|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-16|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-17|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-18|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-19|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-20|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-21|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-22|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-23|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-24|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-25|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-26|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-27|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-28|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-29|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-30|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-07-31|294314.0|0|22806.0|0|7.191599394550958|0|317120.0|0
0|2020-08-01|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-02|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-03|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-04|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-05|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-06|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-07|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-08|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-09|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-10|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-11|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-12|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-13|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-14|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-15|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-16|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-17|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-18|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-19|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-20|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-21|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-22|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-23|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-24|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-25|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-26|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-27|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-28|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-29|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-30|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-08-31|304808.0|0|16106.0|0|5.018790080831625|0|320914.0|0
0|2020-09-01|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-02|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-03|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-04|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-05|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-06|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-07|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-08|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-09|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-10|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-11|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-12|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-13|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-14|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-15|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-16|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-17|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-18|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-19|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-20|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-21|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-22|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-23|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-24|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-25|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-26|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-27|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-28|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-29|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-09-30|300375.0|0|18319.0|0|5.748147125455766|0|318694.0|0
0|2020-10-01|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-02|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-03|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-04|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-05|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-06|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-07|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-08|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-09|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-10|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-11|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-12|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-13|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-14|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-15|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-16|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-17|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-18|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-19|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-20|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-21|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-22|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-23|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-24|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-25|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-26|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-27|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-28|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-29|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-30|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-10-31|309102.0|0|15852.0|0|4.878228918554626|0|324954.0|0
0|2020-11-01|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-02|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-03|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-04|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-05|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-06|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-07|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-08|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-09|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-10|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-11|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-12|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-13|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-14|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-15|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-16|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-17|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-18|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-19|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-20|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-21|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-22|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-23|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-24|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-25|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-26|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-27|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-28|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
0|2020-11-29|306045.0|0|15869.0|0|4.929577464788732|0|321914.0|0
