|dates|Sioux_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sioux_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sioux_Nebraska_UnitedStates.Male_Total_Population.data|Sioux_Nebraska_UnitedStates.Male_Total_Population.missing|Sioux_Nebraska_UnitedStates.Female_Total_Population.data|Sioux_Nebraska_UnitedStates.Female_Total_Population.missing|Sioux_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Sioux_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-02-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-03-31|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-04-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-05-31|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-06-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-07-31|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-08-31|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-15|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-16|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-17|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-18|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-19|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-20|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-21|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-22|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-23|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-24|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-25|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-26|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-27|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-28|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-29|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-09-30|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-01|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-02|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-03|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-04|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-05|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-06|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-07|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-08|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-09|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-10|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-11|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-12|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-13|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-14|339.0|0|609.0|0|578.0|0|221.0|0
0|2021-10-15|339.0|0|609.0|0|578.0|0|221.0|0
