|dates|McPherson_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|McPherson_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|McPherson_Nebraska_UnitedStates.Male_Total_Population.data|McPherson_Nebraska_UnitedStates.Male_Total_Population.missing|McPherson_Nebraska_UnitedStates.Female_Total_Population.data|McPherson_Nebraska_UnitedStates.Female_Total_Population.missing|McPherson_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|McPherson_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-02-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-03-31|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-04-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-05-31|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-06-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-07-31|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-08-31|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-15|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-16|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-17|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-18|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-19|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-20|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-21|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-22|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-23|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-24|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-25|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-26|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-27|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-28|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-29|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-09-30|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-01|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-02|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-03|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-04|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-05|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-06|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-07|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-08|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-09|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-10|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-11|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-12|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-13|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-14|119.0|0|251.0|0|241.0|0|91.0|0
0|2021-10-15|119.0|0|251.0|0|241.0|0|91.0|0
