|dates|Potter_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Potter_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Potter_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Potter_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Potter_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Potter_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Potter_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Potter_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-27|1009.0|0|33.0|0|3.166986564299424|0|1042.0|0
0|2020-07-28|1009.0|0|33.0|0|3.166986564299424|0|1042.0|0
0|2020-07-29|1009.0|0|33.0|0|3.166986564299424|0|1042.0|0
0|2020-07-30|1009.0|0|33.0|0|3.166986564299424|0|1042.0|0
0|2020-07-31|1009.0|0|33.0|0|3.166986564299424|0|1042.0|0
0|2020-08-01|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-02|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-03|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-04|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-05|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-06|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-07|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-08|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-09|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-10|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-11|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-12|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-13|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-14|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-15|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-16|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-17|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-18|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-19|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-20|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-21|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-22|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-23|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-24|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-25|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-26|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-27|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-28|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-29|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-30|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-08-31|1004.0|0|37.0|0|3.5542747358309317|0|1041.0|0
0|2020-09-01|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-02|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-03|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-04|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-05|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-06|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-07|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-08|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-09|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-10|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-11|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-12|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-13|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-14|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-15|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-16|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-17|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-18|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-19|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-20|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-21|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-22|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-23|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-24|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-25|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-26|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-27|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-28|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-29|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-09-30|1018.0|0|30.0|0|2.8625954198473282|0|1048.0|0
0|2020-10-01|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-02|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-03|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-04|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-05|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-06|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-07|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-08|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-09|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-10|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-11|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-12|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-13|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-14|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-15|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-16|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-17|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-18|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-19|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-20|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-21|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-22|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-23|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-24|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-25|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-26|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-27|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-28|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-29|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-30|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-10-31|1029.0|0|30.0|0|2.8328611898016995|0|1059.0|0
0|2020-11-01|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-02|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-03|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-04|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-05|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-06|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-07|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-08|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-09|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-10|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-11|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-12|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-13|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-14|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-15|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-16|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-17|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-18|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-19|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-20|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-21|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-22|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-23|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-24|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-25|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-26|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-27|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-28|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-29|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-11-30|970.0|0|23.0|0|2.3162134944612287|0|993.0|0
0|2020-12-01|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-02|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-03|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-04|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-05|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-06|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-07|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-08|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-09|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-10|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-11|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
0|2020-12-12|1008.0|0|33.0|0|3.170028818443804|0|1041.0|0
