|dates|Jerauld_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Jerauld_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Jerauld_SouthDakota_UnitedStates.Male_Total_Population.data|Jerauld_SouthDakota_UnitedStates.Male_Total_Population.missing|Jerauld_SouthDakota_UnitedStates.Female_Total_Population.data|Jerauld_SouthDakota_UnitedStates.Female_Total_Population.missing|Jerauld_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Jerauld_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-01-31|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-02-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-03-31|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-04-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-05-31|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-06-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-07-31|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-08-31|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-15|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-16|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-17|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-18|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-19|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-20|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-21|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-22|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-23|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-24|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-25|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-26|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-27|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-28|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-29|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-09-30|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-01|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-02|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-03|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-04|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-05|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-06|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-07|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-08|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-09|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-10|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-11|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-12|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-13|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-14|550.0|0|1032.0|0|1011.0|0|480.0|0
0|2021-10-15|550.0|0|1032.0|0|1011.0|0|480.0|0
