|dates|Wayne_Indiana_UnitedStates.AveragePrecipitationTotal.data|Wayne_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Wayne_Indiana_UnitedStates.AveragePrecipitation.data|Wayne_Indiana_UnitedStates.AveragePrecipitation.missing|Wayne_Indiana_UnitedStates.AverageWindDirection.data|Wayne_Indiana_UnitedStates.AverageWindDirection.missing|Wayne_Indiana_UnitedStates.AverageWindSpeed.data|Wayne_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-06-16|0.0|0|0.0|0|60.0|0|4.583333333333333|0
0|2020-06-17|0.0|0|0.0|0|63.75|0|4.375|0
0|2020-06-18|0.0|0|0.0|0|67.5|0|2.875|0
0|2020-06-19|0.0|0|0.0|0|72.5|0|1.8333333333333333|0
0|2020-06-20|0.0|0|0.0|0|155.41666666666666|0|4.625|0
0|2020-06-21|0.0|0|0.008333333333333333|0|159.58333333333334|0|3.875|0
0|2020-06-22|0.004166666666666667|0|0.0004166666666666667|0|112.43055555555554|0|4.826388888888889|0
0|2020-06-23|0.026041666666666668|0|0.035145833333333334|0|260.18849206349205|0|9.900992063492064|0
0|2020-06-24|0.0008333333333333334|0|0.0|0|229.79166666666666|0|7.458333333333333|0
0|2020-06-25|0.0|0|0.0|0|220.0|0|7.041666666666667|0
0|2020-06-26|0.0|0|0.00125|0|220.0|0|7.666666666666667|0
0|2020-06-27|0.00125|0|0.027673611111111118|0|233.1597222222222|0|8.354166666666666|0
0|2020-06-28|0.022708333333333334|0|0.0014583333333333332|0|155.38194444444443|0|4.045138888888888|0
0|2020-06-29|0.0016666666666666668|0|0.0|0|95.41666666666667|0|3.0416666666666665|0
0|2020-06-30|0.0|0|0.02063541666666667|0|100.17708333333333|0|2.9135416666666667|0
0|2020-07-01|0.024999999999999998|0|0.0|0|56.041666666666664|0|5.3125|0
0|2020-07-02|0.0|0|0.0|0|57.916666666666664|0|5.041666666666667|0
0|2020-07-03|0.0|0|0.0|0|134.16666666666666|0|3.5833333333333335|0
0|2020-07-04|0.0|0|0.0|0|121.66666666666667|0|5.5|0
0|2020-07-05|0.0|0|0.0|0|61.666666666666664|0|3.5416666666666665|0
0|2020-07-06|0.0|0|0.02097916666666667|0|115.14583333333333|0|4.397916666666666|0
0|2020-07-07|0.030833333333333334|0|0.0040277777777777786|0|145.1388888888889|0|3.1597222222222228|0
0|2020-07-08|0.004166666666666667|0|0.0|0|138.92361111111111|0|3.809027777777778|0
0|2020-07-09|0.0|0|0.0|0|123.33333333333333|0|5.0|0
0|2020-07-10|0.0|0|0.0027777777777777783|0|256.25|0|10.777777777777779|0
0|2020-07-11|0.002916666666666667|0|0.0|0|277.5|0|8.5|0
0|2020-07-12|0.0004166666666666667|0|0.0025833333333333333|0|211.68055555555557|0|5.941666666666667|0
0|2020-07-13|0.0062499999999999995|0|0.0|0|220.0|0|5.166666666666667|0
0|2020-07-14|0.0|0|0.0|0|75.41666666666667|0|2.9166666666666665|0
0|2020-07-15|0.0|0|0.0|0|145.83333333333334|0|5.708333333333333|0
0|2020-07-16|0.0|0|0.0001388888888888889|0|232.1527777777778|0|9.041666666666666|0
0|2020-07-17|0.00010416666666666667|0|0.0|0|88.93518518518518|0|3.346064814814815|0
0|2020-07-18|0.0|0|0.0|0|190.83333333333334|0|7.0|0
0|2020-07-19|0.0|0|0.003645833333333334|0|235.20833333333334|0|9.90625|0
0|2020-07-20|0.005416666666666667|0|0.0008333333333333334|0|213.75|0|5.076388888888889|0
0|2020-07-21|0.0|0|0.007864583333333333|0|131.61458333333334|0|4.359375|0
0|2020-07-22|0.015416666666666667|0|0.014652777777777778|0|213.4027777777778|0|7.576388888888889|0
0|2020-07-23|0.01|0|0.004027777777777778|0|268.8888888888889|0|7.020833333333333|0
0|2020-07-24|0.0|0|0.0|0|156.66666666666666|0|2.8333333333333335|0
0|2020-07-25|0.0|0|0.0|0|26.25|0|2.1666666666666665|0
0|2020-07-26|0.0|0|0.0|0|161.66666666666666|0|5.541666666666667|0
0|2020-07-27|0.0|0|0.025357638888888895|0|229.3888888888889|0|8.49513888888889|0
0|2020-07-28|0.023125000000000003|0|0.0|0|180.20833333333334|0|4.3125|0
0|2020-07-29|0.0|0|0.0|0|194.58333333333334|0|5.208333333333333|0
0|2020-07-30|0.0|0|0.006041666666666667|0|50.76388888888889|0|3.0416666666666665|0
0|2020-07-31|0.0062499999999999995|0|0.0|0|58.333333333333336|0|8.083333333333334|0
0|2020-08-01|0.0037500000000000003|0|0.020625000000000004|0|60.15277777777777|0|6.523611111111111|0
0|2020-08-02|0.004583333333333333|0|0.006361111111111112|0|238.62499999999997|0|8.141666666666667|0
0|2020-08-03|0.005|0|0.008229166666666668|0|209.4513888888889|0|5.291666666666667|0
0|2020-08-04|0.008749999999999999|0|0.0|0|311.9444444444444|0|7.3819444444444455|0
0|2020-08-05|0.0|0|0.0|0|112.5|0|2.5|0
0|2020-08-06|0.0|0|0.0|0|23.75|0|2.9166666666666665|0
0|2020-08-07|0.0|0|0.0|0|44.166666666666664|0|2.625|0
0|2020-08-08|0.0|0|0.0|0|59.583333333333336|0|1.875|0
0|2020-08-09|0.0|0|0.0|0|186.25|0|4.645833333333333|0
0|2020-08-10|0.0|0|0.0344702380952381|0|190.36309523809527|0|7.884325396825397|0
0|2020-08-11|0.04583333333333334|0|0.0|0|209.58333333333334|0|5.135416666666667|0
0|2020-08-12|0.0|0|0.0|0|83.75|0|3.6770833333333335|0
0|2020-08-13|0.0|0|0.0|0|26.527777777777775|0|3.0277777777777772|0
0|2020-08-14|0.0|0|0.0|0|142.5|0|3.0416666666666665|0
0|2020-08-15|0.0|0|0.0|0|137.5|0|3.375|0
0|2020-08-16|0.0|0|0.0|0|246.31944444444443|0|7.510416666666667|0
0|2020-08-17|0.0|0|0.0|0|196.25|0|4.25|0
0|2020-08-18|0.01|0|0.01513888888888889|0|60.694444444444436|0|4.5|0
0|2020-08-19|0.0062499999999999995|0|0.0|0|65.83333333333333|0|1.875|0
0|2020-08-20|0.0|0|0.0|0|45.416666666666664|0|1.875|0
0|2020-08-21|0.0|0|0.0|0|22.8125|0|0.9583333333333334|0
0|2020-08-22|0.0|0|0.0|0|20.416666666666668|0|0.9166666666666666|0
0|2020-08-23|0.0|0|0.0|0|150.83333333333334|0|3.2083333333333335|0
0|2020-08-24|0.0033333333333333335|0|0.0021180555555555558|0|236.45833333333334|0|7.802083333333333|0
0|2020-08-25|0.0|0|0.0|0|200.83333333333334|0|5.916666666666667|0
0|2020-08-26|0.0|0|0.0|0|201.25|0|6.791666666666667|0
0|2020-08-27|0.0|0|0.0003125|0|243.99305555555557|0|8.270833333333334|0
0|2020-08-28|0.0008333333333333334|0|0.0040416666666666665|0|204.18055555555557|0|6.711111111111111|0
0|2020-08-29|0.0027083333333333334|0|0.0|0|268.9583333333333|0|9.565972222222223|0
0|2020-08-30|0.0|0|0.0|0|56.25|0|3.3333333333333335|0
0|2020-08-31|0.0|0|0.0|0|136.66666666666666|0|5.416666666666667|0
0|2020-09-01|0.0|0|0.0|0|154.93055555555554|0|4.958333333333333|0
0|2020-09-02|0.0002777777777777778|0|0.000625|0|247.29166666666666|0|7.222222222222221|0
0|2020-09-03|0.0|0|0.0|0|164.58333333333334|0|7.0|0
0|2020-09-04|0.0|0|0.0|0|191.66666666666666|0|4.958333333333333|0
0|2020-09-05|0.0|0|0.0|0|218.75|0|8.291666666666666|0
0|2020-09-06|0.0|0|0.0|0|124.58333333333333|0|7.125|0
0|2020-09-07|0.0|0|0.027557539682539683|0|182.5456349206349|0|9.379067460317462|0
0|2020-09-08|0.05375|0|0.0036805555555555554|0|181.31944444444446|0|7.875|0
0|2020-09-09|0.0|0|0.0|0|66.25|0|3.1302083333333335|0
0|2020-09-10|0.0|0|0.0|0|67.84722222222221|0|6.791666666666665|0
0|2020-09-11|0.0|0|0.0|0|83.8611111111111|0|9.952777777777778|0
0|2020-09-12|0.0|0|0.0|0|175.9722222222222|0|6.652777777777778|0
0|2020-09-13|0.000625|0|0.0004513888888888889|0|260.8333333333333|0|7.017361111111111|0
0|2020-09-14|0.0|0|0.0|0|68.33333333333333|0|6.875|0
0|2020-09-15|0.0|0|0.0|0|70.83333333333333|0|3.125|0
0|2020-09-16|0.0|0|0.0|0|117.5|0|2.375|0
0|2020-09-17|0.0|0|0.0|0|51.25|0|6.791666666666667|0
0|2020-09-18|0.0|0|0.0|0|52.5|0|9.458333333333334|0
0|2020-09-19|0.0|0|0.0|0|80.41666666666667|0|5.75|0
0|2020-09-20|0.0|0|0.0|0|83.75|0|6.75|0
0|2020-09-21|0.0|0|0.0|0|113.33333333333333|0|4.375|0
0|2020-09-22|0.0|0|0.0|0|111.66666666666667|0|2.125|0
0|2020-09-23|0.0|0|0.0|0|184.58333333333334|0|4.291666666666667|0
0|2020-09-24|0.0|0|0.0|0|143.75|0|3.25|0
0|2020-09-25|0.0|0|0.0|0|133.33333333333334|0|5.0|0
0|2020-09-26|0.0|0|0.0|0|196.25|0|8.916666666666666|0
0|2020-09-27|0.0|0|0.0|0|221.3888888888889|0|9.569444444444445|0
0|2020-09-28|0.0|0|0.0030208333333333333|0|225.4097222222222|0|6.663194444444444|0
0|2020-09-29|0.00375|0|0.0|0|224.16666666666666|0|5.75|0
0|2020-09-30|0.0|0|0.0008333333333333334|0|232.5|0|9.833333333333334|0
0|2020-10-01|0.0008333333333333334|0|0.0020833333333333333|0|242.5|0|8.5|0
0|2020-10-02|0.0020833333333333333|0|0.0|0|167.1875|0|3.8854166666666665|0
0|2020-10-03|0.0|0|0.0|0|99.58333333333333|0|4.25|0
0|2020-10-04|0.0|0|0.0022916666666666667|0|194.47916666666666|0|5.7256944444444455|0
0|2020-10-05|0.002916666666666667|0|0.0|0|122.5|0|2.9166666666666665|0
0|2020-10-06|0.0|0|0.0|0|219.58333333333334|0|10.25|0
0|2020-10-07|0.0|0|0.0|0|197.60416666666666|0|9.6875|0
0|2020-10-08|0.0|0|0.0|0|64.58333333333333|0|1.375|0
0|2020-10-09|0.0|0|0.0|0|164.16666666666666|0|8.291666666666666|0
0|2020-10-10|0.0|0|0.0|0|205.41666666666666|0|7.770833333333333|0
0|2020-10-11|0.0|0|0.0|0|68.83333333333333|0|8.18125|0
0|2020-10-12|0.0|0|0.005736111111111111|0|181.48611111111111|0|9.179166666666667|0
0|2020-10-13|0.007916666666666667|0|0.0|0|217.08333333333334|0|6.833333333333333|0
0|2020-10-14|0.0|0|0.0|0|170.0|0|9.875|0
0|2020-10-15|0.0|0|0.0076388888888888895|0|249.2361111111111|0|9.347222222222223|0
0|2020-10-16|0.009166666666666667|0|0.0|0|239.16666666666666|0|6.583333333333333|0
0|2020-10-17|0.0|0|0.0|0|200.0|0|10.208333333333334|0
0|2020-10-18|0.0|0|0.00375|0|184.58333333333334|0|10.083333333333334|0
0|2020-10-19|0.022500000000000003|0|0.017083333333333332|0|44.13194444444445|0|9.659722222222223|0
0|2020-10-20|0.0033333333333333335|0|0.02143055555555556|0|81.10416666666667|0|10.505555555555558|0
0|2020-10-21|0.034791666666666665|0|0.036625000000000005|0|232.79861111111111|0|8.140277777777778|0
0|2020-10-22|0.005833333333333334|0|0.0|0|177.39583333333334|0|8.128472222222221|0
0|2020-10-23|0.0|0|0.014136904761904762|0|242.75297619047618|0|12.302579365079362|0
0|2020-10-24|0.006875|0|0.0|0|124.79166666666667|0|10.111111111111112|0
0|2020-10-25|0.0|0|0.0|0|62.5|0|10.291666666666666|0
0|2020-10-26|0.0|0|0.0025|0|164.51388888888889|0|5.173611111111112|0
0|2020-10-27|0.0008333333333333334|0|0.001036706349206349|0|66.72123015873017|0|4.6398809523809526|0
0|2020-10-28|0.0011111111111111111|0|0.0019444444444444446|0|178.40277777777774|0|3.7569444444444446|0
0|2020-10-29|0.0|0|0.014583333333333332|0|60.208333333333336|0|3.6944444444444446|0
0|2020-10-30|0.012916666666666667|0|0.0|0|258.40277777777777|0|8.222222222222223|0
0|2020-10-31|0.0|0|0.0|0|144.58333333333334|0|8.0|0
0|2020-11-01|0.0|0|0.0|0|278.9583333333333|0|16.479166666666668|0
0|2020-11-02|0.0|0|0.0|0|255.0|0|10.041666666666666|0
0|2020-11-03|0.0|0|0.0|0|222.91666666666666|0|9.375|0
0|2020-11-04|0.0|0|0.0|0|206.66666666666666|0|10.333333333333334|0
0|2020-11-05|0.0|0|0.0|0|215.0|0|10.083333333333334|0
0|2020-11-06|0.0|0|0.0|0|206.66666666666666|0|7.0|0
0|2020-11-07|0.0|0|0.0|0|197.5|0|5.583333333333333|0
0|2020-11-08|0.0|0|0.0|0|170.0|0|3.0|0
0|2020-11-09|0.0|0|0.0|0|178.125|0|7.791666666666667|0
0|2020-11-10|0.0|0|0.003888888888888889|0|200.2777777777778|0|13.083333333333334|0
