|dates|JeffDavis_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|JeffDavis_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|JeffDavis_Texas_UnitedStates.Male_Total_Population.data|JeffDavis_Texas_UnitedStates.Male_Total_Population.missing|JeffDavis_Texas_UnitedStates.Female_Total_Population.data|JeffDavis_Texas_UnitedStates.Female_Total_Population.missing|JeffDavis_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|JeffDavis_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-01-31|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-02-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-03-31|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-04-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-05-31|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-06-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-07-31|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-08-31|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-15|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-16|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-17|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-18|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-19|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-20|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-21|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-22|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-23|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-24|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-25|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-26|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-27|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-28|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-29|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-09-30|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-01|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-02|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-03|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-04|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-05|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-06|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-07|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-08|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-09|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-10|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-11|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-12|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-13|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-14|785.0|0|1154.0|0|1098.0|0|174.0|0
0|2021-10-15|785.0|0|1154.0|0|1098.0|0|174.0|0
