|dates|Woodson_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Woodson_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Woodson_Kansas_UnitedStates.Male_Total_Population.data|Woodson_Kansas_UnitedStates.Male_Total_Population.missing|Woodson_Kansas_UnitedStates.Female_Total_Population.data|Woodson_Kansas_UnitedStates.Female_Total_Population.missing|Woodson_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Woodson_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-01-31|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-02-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-03-31|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-04-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-05-31|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-06-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-07-31|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-08-31|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-15|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-16|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-17|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-18|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-19|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-20|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-21|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-22|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-23|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-24|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-25|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-26|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-27|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-28|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-29|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-09-30|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-01|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-02|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-03|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-04|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-05|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-06|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-07|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-08|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-09|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-10|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-11|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-12|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-13|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-14|773.0|0|1601.0|0|1582.0|0|672.0|0
0|2021-10-15|773.0|0|1601.0|0|1582.0|0|672.0|0
