|dates|Lee_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Lee_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Lee_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Lee_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Lee_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Lee_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Lee_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Lee_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-11|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-12|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-13|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-14|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-15|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-16|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-17|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-18|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-19|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-20|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-21|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-22|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-23|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-24|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-25|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-26|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-27|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-28|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-29|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-30|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2020-12-31|1824.0|0|120.0|0|6.172839506172839|0|1944.0|0
0|2021-01-01|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-02|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-03|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-04|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-05|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-06|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-07|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-08|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-09|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-10|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-11|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-12|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-13|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-14|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-15|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-16|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-17|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-18|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-19|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-20|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-21|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-22|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-23|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-24|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-25|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-26|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-27|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-28|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-29|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-30|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-01-31|1852.0|0|110.0|0|5.606523955147808|0|1962.0|0
0|2021-02-01|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-02|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-03|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-04|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-05|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-06|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-07|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-08|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-09|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-10|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-11|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-12|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-13|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-14|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-15|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-16|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-17|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-18|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-19|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-20|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-21|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-22|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-23|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-24|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-25|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-26|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-27|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-02-28|1874.0|0|109.0|0|5.4967221381744835|0|1983.0|0
0|2021-03-01|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-02|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-03|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-04|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-05|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-06|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-07|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-08|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-09|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-10|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-11|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-12|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-13|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-14|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-15|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-16|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-17|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-18|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-19|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-20|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-21|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-22|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-23|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-24|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-25|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-26|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-27|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-28|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-29|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-30|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-03-31|1891.0|0|121.0|0|6.013916500994036|0|2012.0|0
0|2021-04-01|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-02|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-03|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-04|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-05|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-06|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-07|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-08|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-09|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-10|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-11|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-12|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-13|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-14|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-15|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-16|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-17|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-18|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-19|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-20|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-21|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-22|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-23|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-24|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-25|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-26|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-27|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-28|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-29|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-04-30|1917.0|0|84.0|0|4.197901049475262|0|2001.0|0
0|2021-05-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-16|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-17|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-18|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-19|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-20|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-21|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-22|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-23|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-24|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-25|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-26|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-27|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-28|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-29|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-30|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-05-31|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-16|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-17|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-18|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-19|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-20|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-21|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-22|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-23|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-24|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-25|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-26|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-27|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-28|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-29|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-06-30|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-16|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-17|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-18|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-19|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-20|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-21|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-22|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-23|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-24|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-25|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-26|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-27|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-28|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-29|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-30|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-07-31|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-16|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-17|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-18|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-19|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-20|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-21|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-22|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-23|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-24|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-25|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-26|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-27|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-28|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-29|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-30|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-08-31|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-16|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-17|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-18|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-19|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-20|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-21|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-22|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-23|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-24|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-25|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-26|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-27|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-28|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-29|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-09-30|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-01|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-02|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-03|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-04|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-05|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-06|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-07|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-08|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-09|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-10|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-11|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-12|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-13|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-14|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
0|2021-10-15|1873.0|0|97.0|0|4.9238578680203045|0|1970.0|0
