|dates|Orange_California_UnitedStates.JHU_ConfirmedCases.data|Orange_California_UnitedStates.JHU_ConfirmedCases.missing|Orange_California_UnitedStates.NYT_ConfirmedCases.data|Orange_California_UnitedStates.NYT_ConfirmedCases.missing|Orange_California_UnitedStates.JHU_ConfirmedDeaths.data|Orange_California_UnitedStates.JHU_ConfirmedDeaths.missing|Orange_California_UnitedStates.JHU_ConfirmedRecoveries.data|Orange_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-22|218867.0|0|231574.0|0|2547.0|0|0.0|100
0|2021-01-23|221493.0|0|234427.0|0|2625.0|0|0.0|100
0|2021-01-24|223288.0|0|236312.0|0|2638.0|0|0.0|100
0|2021-01-25|237708.0|0|237708.0|0|2704.0|0|0.0|100
0|2021-01-26|239175.0|0|239175.0|0|2768.0|0|0.0|100
0|2021-01-27|240314.0|0|240314.0|0|2839.0|0|0.0|100
0|2021-01-28|241648.0|0|241648.0|0|2868.0|0|0.0|100
0|2021-01-29|243212.0|0|243212.0|0|2975.0|0|0.0|100
0|2021-01-30|244562.0|0|244562.0|0|3018.0|0|0.0|100
0|2021-01-31|245978.0|0|245978.0|0|3062.0|0|0.0|100
0|2021-02-01|247035.0|0|247035.0|0|3109.0|0|0.0|100
0|2021-02-02|247886.0|0|247886.0|0|3162.0|0|0.0|100
0|2021-02-03|248510.0|0|248510.0|0|3199.0|0|0.0|100
0|2021-02-04|249195.0|0|249195.0|0|3249.0|0|0.0|100
0|2021-02-05|250300.0|0|250300.0|0|3279.0|0|0.0|100
0|2021-02-06|251079.0|0|251079.0|0|3312.0|0|0.0|100
0|2021-02-07|252311.0|0|252311.0|0|3358.0|0|0.0|100
0|2021-02-08|253289.0|0|253289.0|0|3383.0|0|0.0|100
0|2021-02-09|253900.0|0|253900.0|0|3416.0|0|0.0|100
0|2021-02-10|254417.0|0|254417.0|0|3451.0|0|0.0|100
0|2021-02-11|255254.0|0|255254.0|0|3493.0|0|0.0|100
0|2021-02-12|255254.0|0|255254.0|0|3493.0|0|0.0|100
0|2021-02-13|256510.0|0|256510.0|0|3544.0|0|0.0|100
0|2021-02-14|256889.0|0|256889.0|0|3577.0|0|0.0|100
0|2021-02-15|256889.0|0|256889.0|0|3577.0|0|0.0|100
0|2021-02-16|257589.0|0|257589.0|0|3617.0|0|0.0|100
0|2021-02-17|257816.0|0|257816.0|0|3644.0|0|0.0|100
0|2021-02-18|258182.0|0|258182.0|0|3685.0|0|0.0|100
0|2021-02-19|258567.0|0|258567.0|0|3726.0|0|0.0|100
0|2021-02-20|258991.0|0|258991.0|0|3770.0|0|0.0|100
0|2021-02-21|259305.0|0|259305.0|0|3810.0|0|0.0|100
0|2021-02-22|259581.0|0|259581.0|0|3848.0|0|0.0|100
0|2021-02-23|259857.0|0|259857.0|0|3848.0|0|0.0|100
0|2021-02-24|260157.0|0|260157.0|0|3848.0|0|0.0|100
0|2021-02-25|260348.0|0|260348.0|0|3889.0|0|0.0|100
0|2021-02-26|260721.0|0|260721.0|0|3982.0|0|0.0|100
0|2021-02-27|261022.0|0|261022.0|0|3982.0|0|0.0|100
0|2021-02-28|261220.0|0|261220.0|0|3917.0|0|0.0|100
0|2021-03-01|261408.0|0|261408.0|0|3921.0|0|0.0|100
0|2021-03-02|261408.0|0|261608.0|0|3921.0|0|0.0|100
0|2021-03-03|261798.0|0|261798.0|0|3966.0|0|0.0|100
0|2021-03-04|261976.0|0|261976.0|0|4013.0|0|0.0|100
0|2021-03-05|262241.0|0|262241.0|0|4075.0|0|0.0|100
0|2021-03-06|262241.0|0|262550.0|0|4173.0|0|0.0|100
0|2021-03-07|262241.0|0|262674.0|0|4226.0|0|0.0|100
0|2021-03-08|262849.0|0|262849.0|0|4226.0|0|0.0|100
0|2021-03-09|262849.0|0|262995.0|0|4313.0|0|0.0|100
0|2021-03-10|263111.0|0|263111.0|0|4346.0|0|0.0|100
0|2021-03-11|263279.0|0|263279.0|0|4346.0|0|0.0|100
0|2021-03-12|263471.0|0|263471.0|0|4346.0|0|0.0|100
0|2021-03-13|263471.0|0|263653.0|0|4434.0|0|0.0|100
0|2021-03-14|263823.0|0|263823.0|0|4434.0|0|0.0|100
0|2021-03-15|263823.0|0|263994.0|0|4434.0|0|0.0|100
0|2021-03-16|264033.0|0|264033.0|0|4486.0|0|0.0|100
0|2021-03-17|264216.0|0|264216.0|0|4486.0|0|0.0|100
0|2021-03-18|264335.0|0|264335.0|0|4522.0|0|0.0|100
0|2021-03-19|264478.0|0|264478.0|0|4536.0|0|0.0|100
0|2021-03-20|264478.0|0|264600.0|0|4536.0|0|0.0|100
0|2021-03-21|264721.0|0|264721.0|0|4607.0|0|0.0|100
0|2021-03-22|264721.0|0|264849.0|0|4607.0|0|0.0|100
0|2021-03-23|264989.0|0|264989.0|0|4635.0|0|0.0|100
0|2021-03-24|265219.0|0|265219.0|0|4646.0|0|0.0|100
0|2021-03-25|265356.0|0|265356.0|0|4665.0|0|0.0|100
0|2021-03-26|265536.0|0|265536.0|0|4665.0|0|0.0|100
0|2021-03-27|265653.0|0|265653.0|0|4711.0|0|0.0|100
0|2021-03-28|265787.0|0|265787.0|0|4725.0|0|0.0|100
0|2021-03-29|265926.0|0|265926.0|0|4726.0|0|0.0|100
0|2021-03-30|266057.0|0|266057.0|0|4740.0|0|0.0|100
0|2021-03-31|266057.0|0|266233.0|0|4744.0|0|0.0|100
0|2021-04-01|266057.0|0|266353.0|0|4744.0|0|0.0|100
0|2021-04-02|266464.0|0|266464.0|0|4744.0|0|0.0|100
0|2021-04-03|266464.0|0|266766.0|0|4761.0|0|0.0|100
0|2021-04-04|266464.0|0|266766.0|0|4761.0|0|0.0|100
0|2021-04-05|267001.0|0|267001.0|0|4772.0|0|0.0|100
0|2021-04-06|267143.0|0|267143.0|0|4784.0|0|0.0|100
0|2021-04-07|267253.0|0|267253.0|0|4791.0|0|0.0|100
0|2021-04-08|267383.0|0|267383.0|0|4810.0|0|0.0|100
0|2021-04-09|267492.0|0|267492.0|0|4826.0|0|0.0|100
0|2021-04-10|267957.0|0|267957.0|0|4831.0|0|0.0|100
0|2021-04-11|268175.0|0|268175.0|0|4831.0|0|0.0|100
0|2021-04-12|268304.0|0|268304.0|0|4839.0|0|0.0|100
0|2021-04-13|268414.0|0|268414.0|0|4849.0|0|0.0|100
0|2021-04-14|268521.0|0|268521.0|0|4862.0|0|0.0|100
0|2021-04-15|268622.0|0|268622.0|0|4869.0|0|0.0|100
0|2021-04-16|268762.0|0|268762.0|0|4886.0|0|0.0|100
0|2021-04-17|268869.0|0|268869.0|0|4891.0|0|0.0|100
0|2021-04-18|268962.0|0|268962.0|0|4896.0|0|0.0|100
0|2021-04-19|269036.0|0|269036.0|0|4896.0|0|0.0|100
0|2021-04-20|269036.0|0|269176.0|0|4900.0|0|0.0|100
0|2021-04-21|269258.0|0|269258.0|0|4902.0|0|0.0|100
0|2021-04-22|269258.0|0|269352.0|0|4910.0|0|0.0|100
0|2021-04-23|269433.0|0|269433.0|0|4918.0|0|0.0|100
0|2021-04-24|269549.0|0|269549.0|0|4924.0|0|0.0|100
0|2021-04-25|269633.0|0|269633.0|0|4933.0|0|0.0|100
0|2021-04-26|269724.0|0|269724.0|0|4933.0|0|0.0|100
0|2021-04-27|269838.0|0|269838.0|0|4939.0|0|0.0|100
0|2021-04-28|269949.0|0|269949.0|0|4944.0|0|0.0|100
0|2021-04-29|270014.0|0|270014.0|0|4948.0|0|0.0|100
0|2021-04-30|270101.0|0|270101.0|0|4957.0|0|0.0|100
0|2021-05-01|270194.0|0|270194.0|0|4965.0|0|0.0|100
0|2021-05-02|270284.0|0|270284.0|0|4969.0|0|0.0|100
0|2021-05-03|270345.0|0|270345.0|0|4969.0|0|0.0|100
0|2021-05-04|270444.0|0|270444.0|0|4978.0|0|0.0|100
0|2021-05-05|270507.0|0|270507.0|0|4979.0|0|0.0|100
0|2021-05-06|270569.0|0|270569.0|0|4992.0|0|0.0|100
0|2021-05-07|270625.0|0|270625.0|0|5000.0|0|0.0|100
0|2021-05-08|270705.0|0|270705.0|0|5005.0|0|0.0|100
0|2021-05-09|270744.0|0|270744.0|0|5008.0|0|0.0|100
0|2021-05-10|270744.0|0|270800.0|0|5008.0|0|0.0|100
0|2021-05-11|270883.0|0|270883.0|0|5017.0|0|0.0|100
0|2021-05-12|270940.0|0|270940.0|0|5023.0|0|0.0|100
0|2021-05-13|270983.0|0|270983.0|0|5026.0|0|0.0|100
0|2021-05-14|271134.0|0|271134.0|0|5028.0|0|0.0|100
0|2021-05-15|271194.0|0|271194.0|0|5030.0|0|0.0|100
0|2021-05-16|271251.0|0|271251.0|0|5030.0|0|0.0|100
0|2021-05-17|271296.0|0|271296.0|0|5031.0|0|0.0|100
0|2021-05-18|271352.0|0|271352.0|0|5031.0|0|0.0|100
0|2021-05-19|271421.0|0|271421.0|0|5034.0|0|0.0|100
0|2021-05-20|271496.0|0|271496.0|0|5038.0|0|0.0|100
0|2021-05-21|271537.0|0|271537.0|0|5042.0|0|0.0|100
0|2021-05-22|271589.0|0|271589.0|0|5042.0|0|0.0|100
0|2021-05-23|271646.0|0|271646.0|0|5049.0|0|0.0|100
0|2021-05-24|271673.0|0|271673.0|0|5052.0|0|0.0|100
0|2021-05-25|271725.0|0|271725.0|0|5056.0|0|0.0|100
0|2021-05-26|271766.0|0|271766.0|0|5057.0|0|0.0|100
0|2021-05-27|271851.0|0|271851.0|0|5058.0|0|0.0|100
0|2021-05-28|271936.0|0|271936.0|0|5059.0|0|0.0|100
0|2021-05-29|272059.0|0|272059.0|0|5063.0|0|0.0|100
0|2021-05-30|272094.0|0|272094.0|0|5065.0|0|0.0|100
0|2021-05-31|272094.0|0|272094.0|0|5065.0|0|0.0|100
0|2021-06-01|272156.0|0|272156.0|0|5065.0|0|0.0|100
0|2021-06-02|272210.0|0|272210.0|0|5068.0|0|0.0|100
0|2021-06-03|272242.0|0|272242.0|0|5070.0|0|0.0|100
0|2021-06-04|272298.0|0|272298.0|0|5073.0|0|0.0|100
0|2021-06-05|272361.0|0|272361.0|0|5078.0|0|0.0|100
0|2021-06-06|272426.0|0|272426.0|0|5083.0|0|0.0|100
0|2021-06-07|272447.0|0|272447.0|0|5083.0|0|0.0|100
0|2021-06-08|272504.0|0|272504.0|0|5088.0|0|0.0|100
0|2021-06-09|272552.0|0|272552.0|0|5090.0|0|0.0|100
0|2021-06-10|272617.0|0|272617.0|0|5092.0|0|0.0|100
0|2021-06-11|272650.0|0|272650.0|0|5097.0|0|0.0|100
0|2021-06-12|272650.0|0|272650.0|0|5101.0|0|0.0|100
0|2021-06-13|272650.0|0|272650.0|0|5103.0|0|0.0|100
0|2021-06-14|272745.0|0|272745.0|0|5103.0|0|0.0|100
0|2021-06-15|272787.0|0|272787.0|0|5103.0|0|0.0|100
0|2021-06-16|272787.0|0|272827.0|0|5103.0|0|0.0|100
0|2021-06-17|272877.0|0|272877.0|0|5109.0|0|0.0|100
0|2021-06-18|272922.0|0|272922.0|0|5109.0|0|0.0|100
0|2021-06-19|272922.0|0|272922.0|0|5108.0|0|0.0|100
0|2021-06-20|272922.0|0|272922.0|0|5112.0|0|0.0|100
0|2021-06-21|273057.0|0|273057.0|0|5113.0|0|0.0|100
0|2021-06-22|273105.0|0|273105.0|0|5113.0|0|0.0|100
0|2021-06-23|273128.0|0|273128.0|0|5113.0|0|0.0|100
0|2021-06-24|273170.0|0|273170.0|0|5116.0|0|0.0|100
0|2021-06-25|273170.0|0|273225.0|0|5117.0|0|0.0|100
0|2021-06-26|273225.0|0|273225.0|0|5119.0|0|0.0|100
0|2021-06-27|273225.0|0|273225.0|0|5123.0|0|0.0|100
0|2021-06-28|273427.0|0|273427.0|0|5123.0|0|0.0|100
0|2021-06-29|273482.0|0|273482.0|0|5123.0|0|0.0|100
0|2021-06-30|273561.0|0|273561.0|0|5124.0|0|0.0|100
0|2021-07-01|273636.0|0|273636.0|0|5124.0|0|0.0|100
0|2021-07-02|273738.0|0|273738.0|0|5126.0|0|0.0|100
0|2021-07-03|273738.0|0|273738.0|0|5126.0|0|0.0|100
0|2021-07-04|273738.0|0|273738.0|0|5126.0|0|0.0|100
0|2021-07-05|273738.0|0|273738.0|0|5126.0|0|0.0|100
0|2021-07-06|273738.0|0|274132.0|0|5129.0|0|0.0|100
0|2021-07-07|274132.0|0|274132.0|0|5129.0|0|0.0|100
0|2021-07-08|274132.0|0|274132.0|0|5132.0|0|0.0|100
0|2021-07-09|274132.0|0|274132.0|0|5135.0|0|0.0|100
0|2021-07-10|274132.0|0|274132.0|0|5135.0|0|0.0|100
0|2021-07-11|274132.0|0|274132.0|0|5135.0|0|0.0|100
0|2021-07-12|274132.0|0|274132.0|0|5136.0|0|0.0|100
0|2021-07-13|275358.0|0|275358.0|0|5136.0|0|0.0|100
0|2021-07-14|275358.0|0|275358.0|0|5136.0|0|0.0|100
0|2021-07-15|275358.0|0|275358.0|0|5137.0|0|0.0|100
0|2021-07-16|275358.0|0|275358.0|0|5136.0|0|0.0|100
0|2021-07-17|275358.0|0|275358.0|0|5136.0|0|0.0|100
0|2021-07-18|275358.0|0|275358.0|0|5136.0|0|0.0|100
0|2021-07-19|277126.0|0|277126.0|0|5138.0|0|0.0|100
0|2021-07-20|277489.0|0|277489.0|0|5138.0|0|0.0|100
0|2021-07-21|277845.0|0|277845.0|0|5139.0|0|0.0|100
0|2021-07-22|278209.0|0|278209.0|0|5139.0|0|0.0|100
0|2021-07-23|278720.0|0|278720.0|0|5141.0|0|0.0|100
0|2021-07-24|278720.0|0|278720.0|0|5141.0|0|0.0|100
0|2021-07-25|278720.0|0|278720.0|0|5141.0|0|0.0|100
0|2021-07-26|280149.0|0|280149.0|0|5142.0|0|0.0|100
0|2021-07-27|280654.0|0|280654.0|0|5142.0|0|0.0|100
0|2021-07-28|281228.0|0|281228.0|0|5143.0|0|0.0|100
0|2021-07-29|281790.0|0|281790.0|0|5143.0|0|0.0|100
0|2021-07-30|282426.0|0|282426.0|0|5144.0|0|0.0|100
0|2021-07-31|282426.0|0|282426.0|0|5144.0|0|0.0|100
0|2021-08-01|282426.0|0|282426.0|0|5144.0|0|0.0|100
0|2021-08-02|284534.0|0|284534.0|0|5146.0|0|0.0|100
0|2021-08-03|285479.0|0|285479.0|0|5146.0|0|0.0|100
0|2021-08-04|285620.0|0|285620.0|0|5146.0|0|0.0|100
0|2021-08-05|286477.0|0|286477.0|0|5146.0|0|0.0|100
0|2021-08-06|287661.0|0|287661.0|0|5149.0|0|0.0|100
0|2021-08-07|287661.0|0|287661.0|0|5151.0|0|0.0|100
0|2021-08-08|287661.0|0|287661.0|0|5153.0|0|0.0|100
0|2021-08-09|289938.0|0|289938.0|0|5153.0|0|0.0|100
0|2021-08-10|290615.0|0|290615.0|0|5153.0|0|0.0|100
0|2021-08-11|291283.0|0|291283.0|0|5155.0|0|0.0|100
0|2021-08-12|291792.0|0|291792.0|0|5155.0|0|0.0|100
0|2021-08-13|292833.0|0|292833.0|0|5158.0|0|0.0|100
0|2021-08-14|292833.0|0|292833.0|0|5159.0|0|0.0|100
0|2021-08-15|292833.0|0|292833.0|0|5161.0|0|0.0|100
0|2021-08-16|295123.0|0|295123.0|0|5161.0|0|0.0|100
0|2021-08-17|295885.0|0|295885.0|0|5161.0|0|0.0|100
0|2021-08-18|297163.0|0|297163.0|0|5165.0|0|0.0|100
0|2021-08-19|297785.0|0|297785.0|0|5169.0|0|0.0|100
0|2021-08-20|298667.0|0|298667.0|0|5176.0|0|0.0|100
0|2021-08-21|298667.0|0|298667.0|0|5179.0|0|0.0|100
0|2021-08-22|298667.0|0|298667.0|0|5181.0|0|0.0|100
0|2021-08-23|300665.0|0|300665.0|0|5181.0|0|0.0|100
0|2021-08-24|301251.0|0|301251.0|0|5184.0|0|0.0|100
0|2021-08-25|301891.0|0|301891.0|0|5190.0|0|0.0|100
0|2021-08-26|302419.0|0|302419.0|0|5197.0|0|0.0|100
0|2021-08-27|303381.0|0|303381.0|0|5202.0|0|0.0|100
0|2021-08-28|303381.0|0|303381.0|0|5206.0|0|0.0|100
0|2021-08-29|303381.0|0|303381.0|0|5222.0|0|0.0|100
0|2021-08-30|305019.0|0|305019.0|0|5223.0|0|0.0|100
0|2021-08-31|305410.0|0|305410.0|0|5225.0|0|0.0|100
0|2021-09-01|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-02|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-03|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-04|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-05|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-06|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-07|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-08|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-09|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-10|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-11|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-12|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-13|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-14|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-15|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-16|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-17|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-18|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-19|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-20|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-21|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-22|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-23|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-24|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-25|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-26|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-27|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-28|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-29|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-09-30|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-01|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-02|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-03|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-04|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-05|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-06|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-07|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-08|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-09|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-10|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-11|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-12|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-13|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-14|305410.0|0|0.0|100|5225.0|0|0.0|100
0|2021-10-15|305410.0|0|0.0|100|5225.0|0|0.0|100
