|dates|Douglas_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Douglas_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Douglas_SouthDakota_UnitedStates.Male_Total_Population.data|Douglas_SouthDakota_UnitedStates.Male_Total_Population.missing|Douglas_SouthDakota_UnitedStates.Female_Total_Population.data|Douglas_SouthDakota_UnitedStates.Female_Total_Population.missing|Douglas_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Douglas_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-01-31|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-02-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-03-31|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-04-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-05-31|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-06-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-07-31|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-08-31|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-15|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-16|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-17|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-18|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-19|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-20|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-21|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-22|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-23|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-24|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-25|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-26|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-27|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-28|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-29|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-09-30|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-01|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-02|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-03|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-04|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-05|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-06|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-07|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-08|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-09|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-10|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-11|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-12|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-13|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-14|707.0|0|1452.0|0|1483.0|0|755.0|0
0|2021-10-15|707.0|0|1452.0|0|1483.0|0|755.0|0
