|dates|Darlington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Darlington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Darlington_SouthCarolina_UnitedStates.AveragePrecipitation.data|Darlington_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Darlington_SouthCarolina_UnitedStates.AverageWindDirection.data|Darlington_SouthCarolina_UnitedStates.AverageWindDirection.missing|Darlington_SouthCarolina_UnitedStates.AverageWindSpeed.data|Darlington_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-05-15|0.0|0|0.0|0|29.791666666666668|0|1.2291666666666667|0
0|2020-05-16|0.0|0|0.0|0|13.75|0|0.6875|0
0|2020-05-17|0.0|0|0.0|0|41.979166666666664|0|4.864583333333333|0
0|2020-05-18|0.0|0|0.0033333333333333335|0|17.395833333333332|0|2.2708333333333335|0
0|2020-05-19|0.0|0|0.036458333333333336|0|62.604166666666664|0|7.385416666666667|0
0|2020-05-20|0.0|0|0.021979166666666664|0|58.645833333333336|0|10.53125|0
0|2020-05-21|0.0|0|0.010104166666666666|0|40.833333333333336|0|3.4479166666666665|0
0|2020-05-22|0.0|0|0.005|0|19.583333333333332|0|1.0729166666666667|0
0|2020-05-23|0.0|0|0.005|0|51.666666666666664|0|2.3333333333333335|0
0|2020-05-24|0.0|0|0.00020833333333333335|0|19.583333333333332|0|1.0416666666666667|0
0|2020-05-25|0.0|0|0.0|0|40.208333333333336|0|3.5625|0
0|2020-05-26|0.0|0|0.0|0|58.020833333333336|0|5.697916666666667|0
0|2020-05-27|0.0|0|0.04916666666666666|0|75.52083333333333|0|10.177083333333334|0
0|2020-05-28|0.0|0|0.001875|0|40.364583333333336|0|2.8072916666666665|0
0|2020-05-29|0.0|0|0.026666666666666655|0|37.8125|0|1.75|0
0|2020-05-30|0.0|0|0.0010416666666666667|0|33.333333333333336|0|1.4583333333333333|0
0|2020-05-31|0.0|0|0.0|0|35.625|0|6.0|0
0|2020-06-01|0.0|0|0.0|0|13.854166666666666|0|1.59375|0
0|2020-06-02|0.0|0|0.0|0|41.875|0|2.1354166666666665|0
0|2020-06-03|0.0|0|0.0|0|103.02083333333333|0|4.177083333333333|0
0|2020-06-04|0.0|0|0.0|0|93.33333333333333|0|3.9270833333333335|0
0|2020-06-05|0.0|0|0.0018750000000000006|0|25.416666666666668|0|1.28125|0
0|2020-06-06|0.0|0|0.0|0|28.802083333333332|0|0.984375|0
0|2020-06-07|0.0|0|0.0|0|36.666666666666664|0|1.6354166666666667|0
0|2020-06-08|0.0|0|0.0|0|12.604166666666666|0|0.3125|0
0|2020-06-09|0.0|0|0.024999999999999994|0|24.479166666666668|0|0.9895833333333334|0
0|2020-06-10|0.0|0|0.007708333333333334|0|58.541666666666664|0|2.9583333333333335|0
0|2020-06-11|0.0|0|0.017708333333333333|0|48.125|0|2.6041666666666665|0
0|2020-06-12|0.0|0|0.0|0|21.979166666666668|0|5.25|0
0|2020-06-13|0.0|0|0.0|0|29.479166666666668|0|4.947916666666667|0
0|2020-06-14|0.0|0|0.0|0|48.229166666666664|0|6.729166666666667|0
0|2020-06-15|0.0|0|0.005833333333333334|0|60.0|0|8.34375|0
0|2020-06-16|0.0|0|0.0008333333333333334|0|63.125|0|6.958333333333333|0
0|2020-06-17|0.0|0|0.0|0|15.833333333333334|0|0.9583333333333334|0
0|2020-06-18|0.0|0|0.0|0|31.458333333333332|0|1.1875|0
0|2020-06-19|0.0|0|0.005|0|21.25|0|0.8854166666666666|0
0|2020-06-20|0.0|0|0.00020833333333333335|0|2.8125|0|0.14583333333333334|0
0|2020-06-21|0.0|0|0.00020833333333333335|0|4.6875|0|0.20833333333333334|0
0|2020-06-22|0.0|0|0.0|0|48.229166666666664|0|2.09375|0
0|2020-06-23|0.0|0|0.0022916666666666667|0|78.4375|0|3.4895833333333335|0
0|2020-06-24|0.0|0|0.000625|0|43.854166666666664|0|1.8020833333333333|0
0|2020-06-25|0.0|0|0.006250000000000001|0|10.208333333333334|0|0.4791666666666667|0
0|2020-06-26|0.0|0|0.0|0|40.0|0|1.375|0
0|2020-06-27|0.0|0|0.0|0|86.14583333333333|0|4.489583333333333|0
0|2020-06-28|0.0|0|0.012291666666666668|0|113.45833333333333|0|4.229166666666667|0
0|2020-06-29|0.0|0|0.0|0|10.0|0|1.7708333333333333|0
0|2020-06-30|0.0|0|0.0014583333333333334|0|19.166666666666668|0|1.0416666666666667|0
0|2020-07-01|0.0|0|0.007083333333333334|0|7.5|0|0.5625|0
0|2020-07-02|0.0|0|0.0|0|24.6875|0|2.5208333333333335|0
0|2020-07-03|0.0|0|0.0|0|6.958333333333333|0|0.7083333333333334|0
0|2020-07-04|0.0|0|0.0|0|8.541666666666666|0|0.3854166666666667|0
0|2020-07-05|0.0|0|0.0|0|30.833333333333332|0|2.40625|0
0|2020-07-06|0.0|0|0.015416666666666667|0|30.833333333333332|0|2.3020833333333335|0
0|2020-07-07|0.0|0|0.027083333333333334|0|24.270833333333332|0|1.75|0
0|2020-07-08|0.0|0|0.00125|0|26.979166666666668|0|4.09375|0
0|2020-07-09|0.0|0|0.004166666666666667|0|33.645833333333336|0|3.5833333333333335|0
0|2020-07-10|0.0|0|0.005833333333333334|0|25.520833333333332|0|1.1041666666666667|0
0|2020-07-11|0.0|0|0.0|0|6.979166666666667|0|0.8333333333333334|0
0|2020-07-12|0.0|0|0.0|0|41.5625|0|1.46875|0
0|2020-07-13|0.0|0|0.004375|0|19.895833333333332|0|1.2604166666666667|0
0|2020-07-14|0.0|0|0.0|0|1.9791666666666667|0|0.17708333333333334|0
0|2020-07-15|0.0|0|0.0|0|14.0625|0|1.4270833333333333|0
0|2020-07-16|0.0|0|0.0010416666666666667|0|27.708333333333332|0|1.6354166666666667|0
0|2020-07-17|0.0|0|0.0|0|17.083333333333332|0|1.4791666666666667|0
0|2020-07-18|0.0|0|0.0|0|33.020833333333336|0|1.4375|0
0|2020-07-19|0.0|0|0.0|0|60.208333333333336|0|2.5833333333333335|0
0|2020-07-20|0.0|0|0.0|0|46.770833333333336|0|1.1666666666666667|0
0|2020-07-21|0.0|0|0.0|0|50.0|0|2.3020833333333335|0
0|2020-07-22|0.0|0|0.0|0|53.229166666666664|0|2.6458333333333335|0
0|2020-07-23|0.0|0|0.006979166666666667|0|102.39583333333333|0|3.3541666666666665|0
0|2020-07-24|0.0|0|0.08385416666666667|0|59.479166666666664|0|2.6927083333333335|0
0|2020-07-25|0.0|0|0.0|0|35.104166666666664|0|1.0520833333333333|0
0|2020-07-26|0.0|0|0.0|0|16.25|0|1.09375|0
0|2020-07-27|0.0|0|0.0|0|23.4375|0|1.5520833333333333|0
0|2020-07-28|0.0|0|0.0|0|51.458333333333336|0|1.8854166666666667|0
0|2020-07-29|0.0|0|0.004166666666666667|0|50.833333333333336|0|2.3020833333333335|0
0|2020-07-30|0.0|0|0.0008333333333333334|0|69.16666666666667|0|2.1770833333333335|0
0|2020-07-31|0.0|0|0.0|0|125.72916666666667|0|5.625|0
0|2020-08-01|0.0|0|0.0|0|82.1875|0|3.15625|0
0|2020-08-02|0.0|0|0.0|0|67.39583333333333|0|3.3645833333333335|0
0|2020-08-03|0.0|0|0.01|0|55.9375|0|4.479166666666667|0
0|2020-08-04|0.0|0|0.0|0|55.416666666666664|0|3.0|0
0|2020-08-05|0.0|0|0.0|0|32.083333333333336|0|1.84375|0
0|2020-08-06|0.0|0|0.007291666666666668|0|18.020833333333332|0|1.2083333333333333|0
0|2020-08-07|0.0|0|0.00875|0|21.666666666666668|0|1.6145833333333333|0
0|2020-08-08|0.0|0|0.0|0|2.5|0|0.2604166666666667|0
0|2020-08-09|0.0|0|0.0|0|23.645833333333332|0|1.4583333333333333|0
0|2020-08-10|0.0|0|0.0025|0|36.25|0|1.4895833333333333|0
0|2020-08-11|0.0|0|0.0|0|22.395833333333332|0|0.6770833333333334|0
0|2020-08-12|0.0|0|0.19916666666666674|0|61.041666666666664|0|3.8958333333333335|0
0|2020-08-13|0.0|0|0.4958333333333332|0|126.61458333333333|0|7.640625|0
0|2020-08-14|0.0|0|0.0|0|23.4375|0|1.7291666666666667|0
0|2020-08-15|0.0|0|0.0|0|36.770833333333336|0|1.4791666666666667|0
0|2020-08-16|0.0|0|0.0|0|14.375|0|2.6145833333333335|0
0|2020-08-17|0.0|0|0.016354166666666666|0|26.875|0|1.25|0
0|2020-08-18|0.0|0|0.0065625|0|10.104166666666666|0|0.5208333333333334|0
0|2020-08-19|0.0|0|0.03270833333333334|0|25.9375|0|1.15625|0
0|2020-08-20|0.0|0|0.001875|0|43.541666666666664|0|2.625|0
0|2020-08-21|0.0|0|0.004166666666666667|0|32.5|0|2.8854166666666665|0
0|2020-08-22|0.0|0|0.0|0|57.760416666666664|0|1.484375|0
0|2020-08-23|0.0|0|0.0|0|27.5|0|1.1979166666666667|0
0|2020-08-24|0.0|0|0.0016666666666666663|0|26.458333333333332|0|1.3020833333333333|0
0|2020-08-25|0.0|0|0.0|0|25.625|0|1.28125|0
0|2020-08-26|0.0|0|0.0|0|13.645833333333334|0|1.8958333333333333|0
0|2020-08-27|0.0|0|0.0|0|48.229166666666664|0|2.71875|0
0|2020-08-28|0.0|0|0.0|0|104.6875|0|3.875|0
0|2020-08-29|0.0|0|0.0|0|153.02083333333334|0|6.859375|0
0|2020-08-30|0.0|0|0.0|0|29.895833333333332|0|2.2291666666666665|0
0|2020-08-31|0.0|0|0.0004166666666666667|0|45.0|0|2.9375|0
0|2020-09-01|0.0|0|0.0|0|15.416666666666666|0|0.71875|0
0|2020-09-02|0.0|0|0.0|0|46.458333333333336|0|2.3125|0
0|2020-09-03|0.0|0|0.0|0|64.27083333333333|0|2.8229166666666665|0
0|2020-09-04|0.0|0|0.0|0|0.4166666666666667|0|0.5833333333333334|0
0|2020-09-05|0.0|0|0.0|0|39.895833333333336|0|7.125|0
0|2020-09-06|0.0|0|0.0|0|34.375|0|6.09375|0
0|2020-09-07|0.0|0|0.0|0|39.114583333333336|0|4.026041666666667|0
0|2020-09-08|0.0|0|0.0|0|50.416666666666664|0|6.125|0
0|2020-09-09|0.0|0|0.0014583333333333334|0|36.875|0|5.416666666666667|0
0|2020-09-10|0.0|0|0.0|0|23.645833333333332|0|2.0729166666666665|0
0|2020-09-11|0.0|0|0.0|0|55.729166666666664|0|4.125|0
0|2020-09-12|0.0|0|0.0|0|70.72916666666667|0|6.979166666666667|0
0|2020-09-13|0.0|0|0.0|0|38.854166666666664|0|4.770833333333333|0
0|2020-09-14|0.0|0|0.04|0|34.0625|0|3.84375|0
0|2020-09-15|0.0|0|0.0|0|56.770833333333336|0|9.635416666666666|0
0|2020-09-16|0.0|0|0.0011458333333333331|0|43.958333333333336|0|8.395833333333334|0
0|2020-09-17|0.0|0|0.07489583333333333|0|53.229166666666664|0|4.583333333333333|0
0|2020-09-18|0.0|0|0.000625|0|35.9375|0|6.125|0
0|2020-09-19|0.0|0|0.0|0|33.229166666666664|0|8.84375|0
0|2020-09-20|0.0|0|0.0|0|36.458333333333336|0|9.885416666666666|0
0|2020-09-21|0.0|0|0.0|0|42.395833333333336|0|9.729166666666666|0
0|2020-09-22|0.0|0|0.0|0|27.916666666666668|0|3.0416666666666665|0
0|2020-09-23|0.0|0|0.0|0|23.645833333333332|0|1.0625|0
0|2020-09-24|0.0|0|0.0|0|12.1875|0|0.78125|0
0|2020-09-25|0.0|0|0.05145833333333333|0|34.895833333333336|0|2.71875|0
0|2020-09-26|0.0|0|0.0|0|6.979166666666667|0|0.4166666666666667|0
0|2020-09-27|0.0|0|0.0|0|0.8333333333333334|0|0.08333333333333333|0
0|2020-09-28|0.0|0|0.00020833333333333335|0|37.916666666666664|0|2.390625|0
0|2020-09-29|0.0|0|0.019583333333333335|0|56.770833333333336|0|2.625|0
0|2020-09-30|0.0|0|0.0|0|38.75|0|1.8854166666666667|0
0|2020-10-01|0.0|0|0.0|0|47.5|0|2.34375|0
0|2020-10-02|0.0|0|0.0|0|69.0625|0|6.677083333333333|0
0|2020-10-03|0.0|0|0.0|0|55.3125|0|6.833333333333333|0
0|2020-10-04|0.0|0|0.0|0|31.770833333333332|0|5.3125|0
0|2020-10-05|0.0|0|0.0|0|35.416666666666664|0|2.2604166666666665|0
0|2020-10-06|0.0|0|0.0|0|13.333333333333334|0|1.7083333333333333|0
0|2020-10-07|0.0|0|0.0|0|23.958333333333332|0|1.40625|0
0|2020-10-08|0.0|0|0.0|0|33.4375|0|1.0104166666666667|0
0|2020-10-09|0.0|0|0.0|0|39.0625|0|3.9479166666666665|0
0|2020-10-10|0.0|0|0.0|0|63.645833333333336|0|4.416666666666667|0
0|2020-10-11|0.0|0|0.01625|0|68.125|0|4.145833333333333|0
0|2020-10-12|0.0|0|0.000625|0|16.666666666666668|0|1.1041666666666667|0
0|2020-10-13|0.0|0|0.0|0|6.979166666666667|0|0.8958333333333334|0
0|2020-10-14|0.0|0|0.0|0|27.604166666666668|0|4.302083333333333|0
0|2020-10-15|0.0|0|0.0|0|66.35416666666667|0|3.2395833333333335|0
0|2020-10-16|0.0|0|0.007083333333333333|0|25.46875|0|3.7291666666666665|0
0|2020-10-17|0.0|0|0.0|0|51.458333333333336|0|6.28125|0
0|2020-10-18|0.0|0|0.0|0|62.708333333333336|0|5.645833333333333|0
0|2020-10-19|0.0|0|0.0|0|34.583333333333336|0|3.0208333333333335|0
0|2020-10-20|0.0|0|0.0|0|20.833333333333332|0|1.6979166666666667|0
0|2020-10-21|0.0|0|0.0|0|29.270833333333332|0|2.7083333333333335|0
0|2020-10-22|0.0|0|0.0|0|15.9375|0|1.7604166666666667|0
0|2020-10-23|0.0|0|0.0|0|22.916666666666668|0|1.25|0
0|2020-10-24|0.0|0|0.0|0|25.104166666666668|0|0.8020833333333334|0
0|2020-10-25|0.0|0|0.008125000000000002|0|18.020833333333332|0|3.4479166666666665|0
0|2020-10-26|0.0|0|0.0|0|13.854166666666666|0|1.7239583333333333|0
0|2020-10-27|0.0|0|0.0|0|7.708333333333333|0|0.19791666666666666|0
0|2020-10-28|0.0|0|0.0|0|17.083333333333332|0|0.875|0
0|2020-10-29|0.0|0|0.0|0|156.04166666666666|0|6.151041666666667|0
0|2020-10-30|0.0|0|0.0|0|112.91666666666667|0|7.197916666666667|0
0|2020-10-31|0.0|0|0.0|0|46.979166666666664|0|8.385416666666666|0
0|2020-11-01|0.0|0|0.000625|0|100.10416666666667|0|4.458333333333333|0
0|2020-11-02|0.0|0|0.0|0|36.354166666666664|0|4.1875|0
0|2020-11-03|0.0|0|0.0|0|7.5|0|0.3333333333333333|0
0|2020-11-04|0.0|0|0.0|0|11.770833333333334|0|1.03125|0
0|2020-11-05|0.0|0|0.0|0|26.145833333333332|0|2.9166666666666665|0
0|2020-11-06|0.0|0|0.0|0|43.697916666666664|0|4.171875|0
0|2020-11-07|0.0|0|0.0|0|50.625|0|5.583333333333333|0
0|2020-11-08|0.0|0|0.0|0|61.145833333333336|0|8.447916666666666|0
0|2020-11-09|0.0|0|0.0|0|54.895833333333336|0|7.833333333333333|0
0|2020-11-10|0.0|0|0.000625|0|70.67708333333333|0|5.385416666666667|0
0|2020-11-11|0.0|0|0.006875|0|60.208333333333336|0|3.0729166666666665|0
0|2020-11-12|0.0|0|0.025989583333333326|0|39.270833333333336|0|4.786458333333333|0
0|2020-11-13|0.0|0|0.0|0|3.4375|0|0.3854166666666667|0
0|2020-11-14|0.0|0|0.0|0|55.9375|0|5.875|0
0|2020-11-15|0.0|0|0.0|0|132.08333333333334|0|5.833333333333333|0
0|2020-11-16|0.0|0|0.0|0|16.5625|0|1.3020833333333333|0
0|2020-11-17|0.0|0|0.0|0|39.166666666666664|0|2.8541666666666665|0
0|2020-11-18|0.0|0|0.0|0|42.291666666666664|0|5.4375|0
0|2020-11-19|0.0|0|0.0|0|22.291666666666668|0|1.46875|0
0|2020-11-20|0.0|0|0.0|0|17.604166666666668|0|0.5|0
0|2020-11-21|0.0|0|0.0|0|2.9166666666666665|0|0.0625|0
0|2020-11-22|0.0|0|0.0|0|8.541666666666666|0|0.21875|0
0|2020-11-23|0.0|0|0.0|0|77.08333333333333|0|4.833333333333333|0
0|2020-11-24|0.0|0|0.0|0|31.875|0|4.708333333333333|0
