|dates|Washington_Utah_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Washington_Utah_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Washington_Utah_UnitedStates.Male_Total_Population.data|Washington_Utah_UnitedStates.Male_Total_Population.missing|Washington_Utah_UnitedStates.Female_Total_Population.data|Washington_Utah_UnitedStates.Female_Total_Population.missing|Washington_Utah_UnitedStates.MaleAndFemale_Under18_Population.data|Washington_Utah_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-12-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2020-12-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-01-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-02-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-03-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-04-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-05-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-06-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-07-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-08-31|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-16|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-17|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-18|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-19|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-20|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-21|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-22|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-23|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-24|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-25|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-26|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-27|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-28|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-29|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-09-30|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-01|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-02|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-03|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-04|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-05|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-06|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-07|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-08|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-09|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-10|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-11|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-12|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-13|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-14|36844.0|0|85053.0|0|86647.0|0|44808.0|0
0|2021-10-15|36844.0|0|85053.0|0|86647.0|0|44808.0|0
