|dates|Roberts_Texas_UnitedStates.BLS_EmployedPopulation.data|Roberts_Texas_UnitedStates.BLS_EmployedPopulation.missing|Roberts_Texas_UnitedStates.BLS_UnemployedPopulation.data|Roberts_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Roberts_Texas_UnitedStates.BLS_UnemploymentRate.data|Roberts_Texas_UnitedStates.BLS_UnemploymentRate.missing|Roberts_Texas_UnitedStates.BLS_LaborForcePopulation.data|Roberts_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-27|396.0|0|17.0|0|4.116222760290557|0|413.0|0
0|2020-12-28|396.0|0|17.0|0|4.116222760290557|0|413.0|0
0|2020-12-29|396.0|0|17.0|0|4.116222760290557|0|413.0|0
0|2020-12-30|396.0|0|17.0|0|4.116222760290557|0|413.0|0
0|2020-12-31|396.0|0|17.0|0|4.116222760290557|0|413.0|0
0|2021-01-01|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-02|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-03|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-04|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-05|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-06|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-07|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-08|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-09|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-10|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-11|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-12|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-13|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-14|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-15|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-16|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-17|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-18|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-19|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-20|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-21|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-22|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-23|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-24|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-25|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-26|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-27|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-28|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-29|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-30|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-01-31|390.0|0|18.0|0|4.411764705882353|0|408.0|0
0|2021-02-01|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-02|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-03|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-04|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-05|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-06|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-07|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-08|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-09|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-10|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-11|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-12|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-13|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-14|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-15|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-16|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-17|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-18|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-19|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-20|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-21|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-22|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-23|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-24|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-25|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-26|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-27|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-02-28|395.0|0|23.0|0|5.502392344497608|0|418.0|0
0|2021-03-01|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-02|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-03|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-04|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-05|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-06|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-07|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-08|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-09|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-10|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-11|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-12|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-13|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-14|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-15|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-16|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-17|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-18|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-19|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-20|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-21|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-22|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-23|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-24|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-25|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-26|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-27|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-28|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-29|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-30|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-03-31|409.0|0|20.0|0|4.662004662004662|0|429.0|0
0|2021-04-01|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-02|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-03|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-04|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-05|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-06|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-07|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-08|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-09|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-10|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-11|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-12|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-13|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-14|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-15|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-16|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-17|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-18|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-19|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-20|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-21|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-22|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-23|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-24|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-25|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-26|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-27|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-28|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-29|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-04-30|394.0|0|18.0|0|4.368932038834951|0|412.0|0
0|2021-05-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-16|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-17|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-18|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-19|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-20|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-21|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-22|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-23|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-24|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-25|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-26|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-27|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-28|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-29|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-30|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-05-31|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-16|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-17|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-18|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-19|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-20|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-21|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-22|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-23|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-24|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-25|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-26|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-27|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-28|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-29|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-06-30|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-16|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-17|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-18|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-19|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-20|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-21|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-22|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-23|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-24|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-25|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-26|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-27|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-28|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-29|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-30|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-07-31|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-16|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-17|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-18|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-19|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-20|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-21|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-22|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-23|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-24|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-25|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-26|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-27|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-28|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-29|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-30|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-08-31|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-16|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-17|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-18|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-19|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-20|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-21|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-22|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-23|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-24|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-25|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-26|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-27|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-28|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-29|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-09-30|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-01|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-02|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-03|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-04|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-05|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-06|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-07|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-08|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-09|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-10|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-11|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-12|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-13|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-14|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
0|2021-10-15|390.0|0|16.0|0|3.9408866995073892|0|406.0|0
