|dates|Gray_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Gray_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Gray_Kansas_UnitedStates.Male_Total_Population.data|Gray_Kansas_UnitedStates.Male_Total_Population.missing|Gray_Kansas_UnitedStates.Female_Total_Population.data|Gray_Kansas_UnitedStates.Female_Total_Population.missing|Gray_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Gray_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-01-31|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-02-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-03-31|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-04-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-05-31|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-06-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-07-31|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-08-31|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-16|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-17|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-18|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-19|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-20|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-21|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-22|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-23|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-24|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-25|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-26|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-27|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-28|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-29|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-09-30|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-01|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-02|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-03|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-04|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-05|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-06|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-07|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-08|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-09|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-10|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-11|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-12|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-13|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-14|910.0|0|3037.0|0|2996.0|0|1749.0|0
0|2021-10-15|910.0|0|3037.0|0|2996.0|0|1749.0|0
