|dates|Issaquena_Mississippi_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Issaquena_Mississippi_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Issaquena_Mississippi_UnitedStates.Male_Total_Population.data|Issaquena_Mississippi_UnitedStates.Male_Total_Population.missing|Issaquena_Mississippi_UnitedStates.Female_Total_Population.data|Issaquena_Mississippi_UnitedStates.Female_Total_Population.missing|Issaquena_Mississippi_UnitedStates.MaleAndFemale_Under18_Population.data|Issaquena_Mississippi_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-02-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-03-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-04-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-05-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-06-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-07-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-08-31|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-15|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-16|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-17|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-18|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-19|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-20|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-21|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-22|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-23|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-24|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-25|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-26|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-27|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-28|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-29|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-09-30|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-01|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-02|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-03|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-04|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-05|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-06|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-07|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-08|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-09|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-10|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-11|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-12|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-13|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-14|218.0|0|774.0|0|534.0|0|152.0|0
0|2021-10-15|218.0|0|774.0|0|534.0|0|152.0|0
