|dates|Delta_Michigan_UnitedStates.AveragePrecipitationTotal.data|Delta_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Delta_Michigan_UnitedStates.AveragePrecipitation.data|Delta_Michigan_UnitedStates.AveragePrecipitation.missing|Delta_Michigan_UnitedStates.AverageWindDirection.data|Delta_Michigan_UnitedStates.AverageWindDirection.missing|Delta_Michigan_UnitedStates.AverageWindSpeed.data|Delta_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-11-17|0.0|0|0.0|0|277.9166666666667|0|8.666666666666666|0
0|2020-11-18|0.0|0|0.0|0|172.5|0|10.583333333333334|0
0|2020-11-19|0.0|0|0.0|0|172.91666666666666|0|7.041666666666667|0
0|2020-11-20|0.0|0|0.0|0|286.6458333333333|0|9.25763888888889|0
0|2020-11-21|0.0|0|0.0|0|225.0|0|5.125|0
0|2020-11-22|0.0|0|0.0|0|188.75|0|4.895833333333333|0
0|2020-11-23|0.0|0|0.0|0|231.66666666666666|0|6.541666666666667|0
0|2020-11-24|0.0|0|0.004166666666666667|0|128.95833333333334|0|9.541666666666666|0
0|2020-11-25|0.0|0|0.0|0|140.375|0|5.1375|0
0|2020-11-26|0.0|0|0.0|0|211.875|0|5.604166666666667|0
0|2020-11-27|0.0|0|0.0|0|243.81944444444443|0|6.409722222222222|0
0|2020-11-28|0.0|0|0.0|0|226.25|0|7.333333333333333|0
0|2020-11-29|0.0|0|0.0|0|239.375|0|9.520833333333334|0
0|2020-11-30|0.0|0|0.0|0|348.75|0|13.083333333333334|0
0|2020-12-01|0.0|0|0.0|0|322.2916666666667|0|10.416666666666666|0
0|2020-12-02|0.0|0|0.0|0|278.9583333333333|0|7.666666666666667|0
0|2020-12-03|0.0|0|0.0|0|246.04166666666666|0|6.958333333333333|0
0|2020-12-04|0.0|0|0.0|0|266.9444444444444|0|7.340277777777778|0
0|2020-12-05|0.0|0|0.0|0|191.25|0|4.125|0
0|2020-12-06|0.0|0|0.0|0|209.16666666666666|0|4.229166666666667|0
0|2020-12-07|0.0|0|0.0|0|222.5|0|3.1111111111111107|0
0|2020-12-08|0.0|0|0.0|0|240.27777777777774|0|7.8680555555555545|0
0|2020-12-09|0.0|0|0.0|0|217.5|0|5.0625|0
0|2020-12-10|0.0|0|0.0|0|69.58333333333333|0|2.0|0
0|2020-12-11|0.0|0|0.0|0|101.04166666666667|0|9.520833333333334|0
0|2020-12-12|0.0|0|0.0|0|221.45833333333334|0|11.229166666666666|0
0|2020-12-13|0.0|0|0.0|0|242.70833333333334|0|7.354166666666667|0
0|2020-12-14|0.0|0|0.0|0|279.72222222222223|0|10.319444444444445|0
0|2020-12-15|0.0|0|0.0|0|150.59027777777777|0|3.1458333333333335|0
0|2020-12-16|0.0|0|0.0|0|97.77777777777779|0|7.138888888888888|0
0|2020-12-17|0.0|0|0.0|0|81.45833333333333|0|6.958333333333333|0
0|2020-12-18|0.0|0|0.0|0|186.1111111111111|0|9.638888888888888|0
0|2020-12-19|0.0008333333333333334|0|0.0024791666666666664|0|202.7013888888889|0|3.602083333333333|0
0|2020-12-20|0.0016666666666666668|0|0.0|0|234.8611111111111|0|8.208333333333334|0
0|2020-12-21|0.0|0|0.005729166666666667|0|131.38888888888889|0|5.423611111111111|0
0|2020-12-22|0.00375|0|0.0014583333333333334|0|185.41666666666666|0|7.0|0
0|2020-12-23|0.0016666666666666668|0|0.0|0|182.01388888888889|0|13.006944444444445|0
0|2020-12-24|0.0|0|0.0|0|287.85218253968253|0|13.36954365079365|0
0|2020-12-25|0.0|0|0.0|0|278.5416666666667|0|9.333333333333334|0
0|2020-12-26|0.0|0|0.0|0|253.125|0|7.708333333333333|0
0|2020-12-27|0.0|0|0.0|0|106.5625|0|4.624999999999999|0
0|2020-12-28|0.0|0|0.0|0|292.56944444444446|0|11.402777777777777|0
0|2020-12-29|0.0|0|0.0|0|206.33333333333334|0|5.4875|0
0|2020-12-30|0.0|0|0.0|0|231.84027777777774|0|12.177083333333334|0
0|2020-12-31|0.0|0|0.0|0|207.15277777777774|0|6.7430555555555545|0
0|2021-01-01|0.0|0|0.0|0|158.33333333333331|0|3.5868055555555554|0
0|2021-01-02|0.0|0|0.00010416666666666667|0|225.05555555555554|0|4.894444444444445|0
0|2021-01-03|0.0001388888888888889|0|0.0|0|233.9236111111111|0|5.173611111111112|0
0|2021-01-04|0.0|0|0.0|0|220.625|0|7.499999999999999|0
0|2021-01-05|0.0|0|0.0004166666666666667|0|242.9861111111111|0|4.881944444444445|0
0|2021-01-06|0.0001388888888888889|0|0.0|0|156.25|0|2.388888888888889|0
0|2021-01-07|0.0|0|0.0|0|164.375|0|4.75|0
0|2021-01-08|0.0|0|0.0|0|174.25|0|5.416666666666667|0
0|2021-01-09|0.0|0|0.0|0|255.48611111111111|0|4.215277777777778|0
0|2021-01-10|0.0|0|0.0|0|244.6527777777778|0|4.944444444444445|0
0|2021-01-11|0.0|0|0.0|0|223.33333333333334|0|7.791666666666667|0
0|2021-01-12|0.0|0|0.0|0|227.1527777777778|0|5.368055555555556|0
0|2021-01-13|0.0|0|0.0|0|127.91666666666667|0|3.7083333333333335|0
0|2021-01-14|0.0|0|0.0|0|78.33333333333333|0|8.166666666666666|0
0|2021-01-15|0.0|0|0.006041666666666667|0|58.541666666666664|0|11.020833333333334|0
0|2021-01-16|0.002361111111111111|0|0.000625|0|320.55555555555554|0|8.520833333333334|0
0|2021-01-17|0.0004166666666666667|0|0.0|0|279.1666666666667|0|7.423611111111111|0
0|2021-01-18|0.0|0|0.0|0|290.5555555555556|0|7.520833333333333|0
0|2021-01-19|0.0|0|0.0|0|293.6805555555556|0|9.67361111111111|0
0|2021-01-20|0.0|0|0.0|0|236.79166666666666|0|11.924999999999999|0
0|2021-01-21|0.0|0|0.0|0|278.125|0|12.791666666666666|0
0|2021-01-22|0.0|0|0.0|0|291.11111111111114|0|10.888888888888891|0
0|2021-01-23|0.0|0|0.0|0|192.91666666666666|0|4.75|0
0|2021-01-24|0.0|0|0.0|0|209.9375|0|5.790972222222223|0
0|2021-01-25|0.0|0|0.0|0|147.91666666666666|0|5.729166666666667|0
0|2021-01-26|0.0|0|0.0|0|244.16666666666666|0|7.958333333333333|0
0|2021-01-27|0.0|0|0.0|0|318.9583333333333|0|8.208333333333334|0
0|2021-01-28|0.0|0|0.0|0|196.875|0|7.0625|0
0|2021-01-29|0.0|0|0.0|0|84.16666666666667|0|1.6666666666666667|0
0|2021-01-30|0.0|0|0.0|0|46.875|0|6.645833333333333|0
0|2021-01-31|0.0|0|0.0|0|69.79166666666667|0|6.833333333333333|0
0|2021-02-01|0.0|0|0.0|0|141.66666666666666|0|3.3333333333333335|0
0|2021-02-02|0.0|0|0.0|0|288.125|0|7.5625|0
0|2021-02-03|0.0|0|0.0|0|181.25|0|5.416666666666667|0
0|2021-02-04|0.0|0|0.00010416666666666667|0|151.84027777777777|0|9.402777777777777|0
0|2021-02-05|0.0|0|0.0|0|264.03472222222223|0|15.652777777777779|0
0|2021-02-06|0.0|0|0.0|0|250.625|0|12.6875|0
0|2021-02-07|0.0|0|0.0|0|249.16666666666666|0|10.0|0
0|2021-02-08|0.0|0|0.0|0|235.0|0|7.333333333333333|0
0|2021-02-09|0.0|0|0.0|0|258.125|0|9.0625|0
0|2021-02-10|0.0|0|0.0|0|276.8055555555556|0|7.388888888888888|0
0|2021-02-11|0.0|0|0.0|0|268.3333333333333|0|5.708333333333333|0
0|2021-02-12|0.0|0|0.0|0|337.77777777777777|0|6.513888888888888|0
0|2021-02-13|0.0|0|0.0|0|319.0575396825397|0|8.475694444444445|0
0|2021-02-14|0.0|0|0.0|0|267.63888888888886|0|9.090277777777777|0
0|2021-02-15|0.0|0|0.0|0|257.9166666666667|0|7.736111111111111|0
0|2021-02-16|0.0|0|0.0|0|259.7916666666667|0|5.923611111111112|0
0|2021-02-17|0.0|0|0.0|0|141.66666666666666|0|3.5625|0
0|2021-02-18|0.0|0|0.0|0|113.125|0|2.9166666666666665|0
0|2021-02-19|0.0|0|0.0|0|104.13194444444444|0|2.3993055555555554|0
0|2021-02-20|0.0|0|0.0|0|207.91666666666666|0|6.708333333333333|0
0|2021-02-21|0.0|0|0.0|0|108.30555555555556|0|6.021527777777777|0
0|2021-02-22|0.0|0|0.000625|0|165.92361111111111|0|7.023263888888889|0
0|2021-02-23|0.0|0|0.0008333333333333334|0|200.0|0|9.333333333333334|0
0|2021-02-24|0.0|0|0.00020833333333333335|0|145.95833333333334|0|5.925694444444445|0
0|2021-02-25|0.0|0|0.0|0|177.5|0|6.125|0
0|2021-02-26|0.0|0|0.0|0|168.75|0|10.305555555555555|0
0|2021-02-27|0.0|0|0.0|0|127.08333333333333|0|6.125|0
0|2021-02-28|0.0|0|0.0007638888888888889|0|143.09027777777777|0|9.11111111111111|0
0|2021-03-01|0.0|0|0.0|0|286.25|0|10.708333333333334|0
0|2021-03-02|0.0|0|0.0|0|183.75|0|11.458333333333334|0
0|2021-03-03|0.0|0|0.0|0|208.54166666666666|0|6.6875|0
0|2021-03-04|0.0|0|0.0|0|137.91666666666666|0|6.354166666666667|0
0|2021-03-05|0.0|0|0.0|0|243.33333333333334|0|5.208333333333333|0
0|2021-03-06|0.0|0|0.0|0|181.66666666666666|0|6.583333333333333|0
0|2021-03-07|0.0|0|0.0|0|138.33333333333334|0|6.354166666666667|0
0|2021-03-08|0.0|0|0.0|0|157.5|0|4.125|0
0|2021-03-09|0.0|0|0.0|0|85.41666666666667|0|4.958333333333333|0
0|2021-03-10|0.0|0|0.016527777777777777|0|141.70138888888889|0|4.739583333333333|0
0|2021-03-11|0.0|0|0.017666666666666667|0|205.17013888888889|0|13.463541666666666|0
0|2021-03-12|0.0|0|0.0|0|202.91666666666666|0|8.291666666666666|0
0|2021-03-13|0.0|0|0.0|0|199.58333333333334|0|8.458333333333334|0
0|2021-03-14|0.0|0|0.0|0|105.83333333333333|0|6.770833333333333|0
0|2021-03-15|0.0|0|0.0|0|89.58333333333333|0|8.125|0
0|2021-03-16|0.0|0|0.0|0|54.930555555555564|0|4.993055555555556|0
0|2021-03-17|0.0|0|0.0|0|109.375|0|2.8229166666666665|0
0|2021-03-18|0.0|0|0.0|0|167.91666666666666|0|7.666666666666667|0
0|2021-03-19|0.0|0|0.0|0|135.41666666666666|0|6.25|0
0|2021-03-20|0.0|0|0.0|0|115.83333333333333|0|6.333333333333333|0
0|2021-03-21|0.0|0|0.0|0|145.41666666666666|0|8.708333333333334|0
0|2021-03-22|0.0|0|0.0|0|110.41666666666667|0|6.916666666666667|0
0|2021-03-23|0.0|0|0.0|0|39.791666666666664|0|5.208333333333333|0
0|2021-03-24|0.0|0|0.005208333333333333|0|107.08333333333333|0|6.21875|0
0|2021-03-25|0.0|0|0.0004166666666666667|0|135.0|0|7.395833333333333|0
0|2021-03-26|0.0|0|0.0|0|211.45833333333334|0|7.020833333333333|0
0|2021-03-27|0.0|0|0.0011805555555555556|0|95.9375|0|4.895833333333333|0
0|2021-03-28|0.0|0|0.011979166666666667|0|254.14583333333334|0|9.784027777777778|0
0|2021-03-29|0.0|0|0.0|0|130.41666666666666|0|9.333333333333334|0
0|2021-03-30|0.0|0|0.0|0|179.58333333333334|0|12.125|0
0|2021-03-31|0.0|0|0.0|0|287.0833333333333|0|10.375|0
0|2021-04-01|0.0|0|0.0|0|175.27777777777774|0|6.423611111111112|0
0|2021-04-02|0.0|0|0.0|0|108.33333333333333|0|6.75|0
0|2021-04-03|0.0|0|0.0|0|174.16666666666666|0|6.125|0
0|2021-04-04|0.0|0|0.0|0|67.91666666666667|0|4.0|0
0|2021-04-05|0.0|0|0.0|0|77.91666666666667|0|7.041666666666667|0
0|2021-04-06|0.0|0|0.008611111111111113|0|129.6527777777778|0|6.451388888888888|0
0|2021-04-07|0.0|0|0.0025|0|96.875|0|5.854166666666667|0
0|2021-04-08|0.0|0|0.021319444444444446|0|59.72222222222222|0|6.361111111111111|0
0|2021-04-09|0.0|0|0.004652777777777777|0|105.5486111111111|0|5.459027777777778|0
0|2021-04-10|0.0|0|0.0|0|107.73809523809524|0|3.4300595238095237|0
0|2021-04-11|0.0|0|0.013090277777777779|0|65.09722222222221|0|6.994444444444444|0
0|2021-04-12|0.0|0|0.0004166666666666667|0|84.83333333333333|0|3.884027777777778|0
0|2021-04-13|0.0|0|0.0|0|188.54166666666666|0|8.333333333333334|0
0|2021-04-14|0.0|0|0.0028472222222222228|0|197.2222222222222|0|4.336805555555556|0
0|2021-04-15|0.0|0|0.0|0|289.375|0|11.020833333333334|0
0|2021-04-16|0.0|0|0.0|0|265.4166666666667|0|7.791666666666667|0
0|2021-04-17|0.0|0|0.0|0|117.08333333333333|0|5.75|0
0|2021-04-18|0.0|0|0.0|0|148.75|0|6.916666666666667|0
0|2021-04-19|0.0|0|0.0|0|251.1111111111111|0|12.388888888888888|0
0|2021-04-20|0.0|0|0.0|0|186.875|0|5.541666666666667|0
0|2021-04-21|0.0|0|0.0|0|194.58333333333334|0|4.583333333333333|0
0|2021-04-22|0.0|0|0.0|0|165.0|0|7.208333333333333|0
0|2021-04-23|0.0|0|0.0|0|142.08333333333334|0|5.791666666666667|0
0|2021-04-24|0.0|0|0.004861111111111111|0|168.61111111111111|0|5.513888888888889|0
0|2021-04-25|0.0|0|0.0|0|145.48611111111111|0|7.711805555555556|0
0|2021-04-26|0.0|0|0.012500000000000002|0|87.6736111111111|0|11.907638888888888|0
0|2021-04-27|0.0|0|0.0072499999999999995|0|116.69444444444446|0|7.288194444444444|0
0|2021-04-28|0.0|0|0.0008333333333333334|0|188.125|0|7.4930555555555545|0
0|2021-04-29|0.0|0|0.0022222222222222222|0|171.7638888888889|0|4.404166666666667|0
0|2021-04-30|0.0|0|0.0004166666666666667|0|230.20833333333334|0|8.118055555555555|0
0|2021-05-01|0.0|0|0.0|0|132.08333333333334|0|8.520833333333334|0
0|2021-05-02|0.0|0|0.0008333333333333334|0|76.25|0|7.083333333333333|0
0|2021-05-03|0.0|0|0.011944444444444447|0|51.11111111111111|0|8.25|0
0|2021-05-04|0.011666666666666667|0|0.0|0|298.9583333333333|0|8.329861111111112|0
0|2021-05-05|0.0|0|0.0|0|234.51388888888889|0|7.027777777777778|0
0|2021-05-06|0.0|0|0.0|0|126.25|0|4.833333333333333|0
0|2021-05-07|0.0|0|0.0031250000000000006|0|156.875|0|7.09375|0
0|2021-05-08|0.0|0|0.0|0|210.41666666666666|0|7.25|0
0|2021-05-09|0.0|0|0.0|0|180.0|0|8.375|0
0|2021-05-10|0.0|0|0.0|0|255.20833333333334|0|7.270833333333333|0
0|2021-05-11|0.0|0|0.0|0|263.3333333333333|0|7.677083333333333|0
0|2021-05-12|0.0|0|0.0|0|134.16666666666666|0|6.208333333333333|0
0|2021-05-13|0.0|0|0.0|0|80.83333333333333|0|4.25|0
0|2021-05-14|0.0|0|0.0|0|155.83333333333334|0|7.166666666666667|0
0|2021-05-15|0.0|0|0.0|0|155.83333333333334|0|5.833333333333333|0
0|2021-05-16|0.0|0|0.0|0|136.9965277777778|0|6.71875|0
0|2021-05-17|0.0|0|0.0|0|142.95138888888889|0|6.6875|0
0|2021-05-18|0.0|0|0.0|0|76.25|0|3.9166666666666665|0
0|2021-05-19|0.0|0|0.009548611111111112|0|167.04861111111111|0|6.878472222222222|0
0|2021-05-20|0.0|0|0.0|0|123.33333333333333|0|5.375|0
0|2021-05-21|0.0|0|0.0004166666666666667|0|182.91666666666666|0|7.291666666666667|0
0|2021-05-22|0.0|0|0.0|0|194.02976190476193|0|8.13204365079365|0
0|2021-05-23|0.0|0|0.0|0|231.94444444444443|0|7.548611111111112|0
0|2021-05-24|0.0|0|0.0|0|104.93055555555554|0|5.819444444444444|0
0|2021-05-25|0.0|0|0.016006944444444445|0|141.94444444444446|0|7.437500000000001|0
0|2021-05-26|0.0|0|0.0|0|249.16666666666666|0|11.25|0
0|2021-05-27|0.0|0|0.0|0|145.0|0|6.583333333333333|0
0|2021-05-28|0.0|0|0.0|0|93.33333333333333|0|9.541666666666666|0
0|2021-05-29|0.0|0|0.0|0|166.66666666666666|0|5.291666666666667|0
0|2021-05-30|0.0|0|0.0|0|97.08333333333333|0|4.791666666666667|0
0|2021-05-31|0.0|0|0.006250000000000001|0|145.41666666666666|0|6.9444444444444455|0
0|2021-06-01|0.0|0|0.0004166666666666667|0|121.2673611111111|0|4.729166666666667|0
0|2021-06-02|0.0|0|0.006250000000000001|0|114.8611111111111|0|5.711805555555556|0
0|2021-06-03|0.0|0|0.0004166666666666667|0|117.744708994709|0|4.371031746031746|0
0|2021-06-04|0.0|0|0.0|0|69.94047619047619|0|3.8053571428571424|0
0|2021-06-05|0.0|0|0.0|0|160.20833333333334|0|7.6875|0
0|2021-06-06|0.0|0|0.0|0|147.08333333333334|0|8.916666666666666|0
0|2021-06-07|0.0|0|0.0|0|174.58333333333334|0|8.666666666666666|0
0|2021-06-08|0.0|0|0.0|0|120.20833333333333|0|4.1875|0
0|2021-06-09|0.0|0|0.0|0|122.29166666666667|0|6.583333333333333|0
0|2021-06-10|0.0|0|0.0|0|125.41666666666667|0|8.052083333333334|0
0|2021-06-11|0.0|0|0.0|0|66.04166666666667|0|8.26388888888889|0
0|2021-06-12|0.0|0|0.0|0|83.81944444444444|0|5.0|0
0|2021-06-13|0.0|0|0.0|0|183.494708994709|0|5.872089947089947|0
0|2021-06-14|0.0|0|0.0004166666666666667|0|307.0833333333333|0|7.5|0
0|2021-06-15|0.0|0|0.0008333333333333334|0|271.6666666666667|0|7.791666666666667|0
0|2021-06-16|0.0|0|0.0|0|169.16666666666666|0|6.083333333333333|0
0|2021-06-17|0.0|0|0.0|0|181.25|0|9.541666666666666|0
0|2021-06-18|0.0|0|0.0|0|244.58333333333334|0|10.583333333333334|0
0|2021-06-19|0.0|0|0.0|0|96.66666666666667|0|5.861111111111111|0
0|2021-06-20|0.0|0|0.0|0|99.5|0|5.529166666666666|0
0|2021-06-21|0.0|0|0.0004166666666666667|0|235.29166666666666|0|9.704166666666667|0
0|2021-06-22|0.0|0|0.0|0|155.83333333333334|0|5.430555555555556|0
0|2021-06-23|0.0|0|0.0008333333333333334|0|185.83333333333334|0|9.583333333333334|0
0|2021-06-24|0.0|0|0.0007291666666666667|0|181.98611111111111|0|8.957638888888889|0
0|2021-06-25|0.0|0|0.0008333333333333334|0|80.03472222222221|0|3.7708333333333335|0
0|2021-06-26|0.0|0|0.00125|0|116.00694444444444|0|3.434027777777778|0
0|2021-06-27|0.0|0|0.0|0|157.36111111111111|0|3.652777777777778|0
0|2021-06-28|0.0|0|0.0007738095238095238|0|111.60714285714285|0|5.580357142857143|0
0|2021-06-29|0.0|0|0.0001388888888888889|0|92.53472222222221|0|2.329861111111111|0
0|2021-06-30|0.0|0|0.0|0|217.13194444444443|0|4.947916666666667|0
0|2021-07-01|0.0|0|0.0|0|187.29166666666666|0|7.979166666666667|0
0|2021-07-02|0.0|0|0.0004166666666666667|0|212.08333333333334|0|5.375|0
0|2021-07-03|0.0|0|0.0|0|227.08333333333334|0|5.958333333333333|0
0|2021-07-04|0.0|0|0.0|0|175.41666666666666|0|6.979166666666667|0
0|2021-07-05|0.0|0|0.0|0|130.3125|0|5.222222222222222|0
0|2021-07-06|0.0|0|0.0|0|117.91666666666667|0|3.5625|0
0|2021-07-07|0.0|0|0.0|0|122.0138888888889|0|7.361111111111112|0
0|2021-07-08|0.0|0|0.0|0|193.61111111111111|0|5.791666666666667|0
0|2021-07-09|0.0|0|0.0|0|157.91666666666666|0|4.75|0
0|2021-07-10|0.0|0|0.0|0|88.75|0|3.470833333333333|0
0|2021-07-11|0.0|0|0.0004166666666666667|0|85.41666666666667|0|3.0|0
0|2021-07-12|0.0|0|0.0|0|88.125|0|3.7916666666666665|0
0|2021-07-13|0.0|0|0.0|0|150.20833333333334|0|4.791666666666667|0
0|2021-07-14|0.0|0|0.0|0|171.57738095238096|0|5.77281746031746|0
0|2021-07-15|0.0|0|0.0|0|214.15277777777774|0|6.0055555555555555|0
0|2021-07-16|0.0|0|0.0|0|56.25|0|3.0|0
0|2021-07-17|0.0|0|0.0|0|65.83333333333333|0|2.7916666666666665|0
0|2021-07-18|0.0|0|0.0|0|159.16666666666666|0|3.75|0
0|2021-07-19|0.0|0|0.0|0|186.25|0|4.979166666666667|0
0|2021-07-20|0.0|0|0.0|0|282.0833333333333|0|9.541666666666666|0
0|2021-07-21|0.0|0|0.0|0|184.58333333333334|0|4.958333333333333|0
0|2021-07-22|0.0|0|0.0|0|97.5|0|4.291666666666667|0
0|2021-07-23|0.0|0|0.0|0|107.3888888888889|0|5.913888888888889|0
0|2021-07-24|0.0|0|0.0|0|233.67559523809527|0|7.6750992063492065|0
0|2021-07-25|0.0|0|0.0|0|254.58333333333334|0|8.541666666666666|0
0|2021-07-26|0.0|0|0.0|0|231.45833333333334|0|7.1875|0
0|2021-07-27|0.0|0|0.0|0|180.7222222222222|0|5.498611111111111|0
0|2021-07-28|0.0|0|0.0|0|102.59027777777777|0|4.6375|0
0|2021-07-29|0.0|0|0.0|0|276.3888888888889|0|7.548611111111111|0
0|2021-07-30|0.0|0|0.0|0|209.16666666666666|0|6.208333333333333|0
0|2021-07-31|0.0|0|0.0|0|216.11111111111111|0|7.5|0
0|2021-08-01|0.0|0|0.0|0|284.5833333333333|0|8.1875|0
0|2021-08-02|0.0|0|0.0|0|224.1276455026455|0|7.611177248677248|0
0|2021-08-03|0.0|0|0.0|0|202.91666666666666|0|5.333333333333333|0
0|2021-08-04|0.0|0|0.0|0|167.8125|0|5.364583333333333|0
0|2021-08-05|0.0|0|0.0|0|126.7824074074074|0|5.842013888888888|0
0|2021-08-06|0.0|0|0.0|0|172.5|0|8.958333333333334|0
0|2021-08-07|0.0|0|0.0|0|137.60416666666666|0|6.763888888888889|0
0|2021-08-08|0.0|0|0.0|0|149.02777777777777|0|7.996759259259259|0
0|2021-08-09|0.0|0|0.0|0|135.76388888888889|0|6.253472222222222|0
0|2021-08-10|0.0|0|0.0|0|131.31944444444443|0|6.3819444444444455|0
0|2021-08-11|0.0|0|0.0|0|213.1597222222222|0|11.163194444444445|0
0|2021-08-12|0.0|0|0.0|0|201.39880952380952|0|6.658730158730158|0
0|2021-08-13|0.0|0|0.0|0|234.16666666666666|0|6.125|0
0|2021-08-14|0.0|0|0.0|0|172.08333333333334|0|6.291666666666667|0
0|2021-08-15|0.0|0|0.0|0|156.31944444444443|0|8.583333333333334|0
0|2021-08-16|0.0|0|0.0|0|180.41666666666666|0|6.708333333333333|0
0|2021-08-17|0.0|0|0.0|0|184.91666666666666|0|7.708333333333333|0
0|2021-08-18|0.0|0|0.0|0|83.51967592592592|0|4.296759259259259|0
0|2021-08-19|0.0|0|0.0|0|87.08333333333333|0|3.625|0
0|2021-08-20|0.0|0|0.0|0|144.6875|0|5.989583333333333|0
0|2021-08-21|0.0|0|0.0|0|201.66666666666666|0|9.625|0
0|2021-08-22|0.0|0|0.0|0|159.58333333333334|0|5.75|0
0|2021-08-23|0.0|0|0.0|0|163.95833333333334|0|8.375|0
0|2021-08-24|0.0|0|0.0|0|133.04166666666666|0|3.6291666666666664|0
0|2021-08-25|0.0|0|0.0|0|152.125|0|6.079166666666667|0
0|2021-08-26|0.0|0|0.0|0|101.0350529100529|0|5.162698412698412|0
0|2021-08-27|0.0|0|0.0|0|76.52777777777779|0|11.993055555555555|0
0|2021-08-28|0.0|0|0.0|0|172.25694444444443|0|7.03125|0
0|2021-08-29|0.0|0|0.0|0|227.56944444444446|0|10.819444444444445|0
0|2021-08-30|0.0|0|0.0|0|218.33333333333334|0|8.041666666666666|0
0|2021-08-31|0.0|0|0.0|0|201.31944444444446|0|5.281746031746032|0
0|2021-09-01|0.0|0|0.0|0|136.20833333333334|0|5.044444444444444|0
0|2021-09-02|0.0|0|0.0|0|164.79166666666666|0|4.263888888888888|0
0|2021-09-03|0.0|0|0.0|0|132.01388888888889|0|3.659722222222222|0
0|2021-09-04|0.0|0|0.0|0|201.68055555555557|0|6.559722222222223|0
0|2021-09-05|0.0|0|0.0|0|286.6666666666667|0|9.833333333333334|0
0|2021-09-06|0.0|0|0.0|0|222.91666666666666|0|7.375|0
0|2021-09-07|0.0|0|0.0|0|215.86805555555554|0|10.670833333333334|0
0|2021-09-08|0.0|0|0.0|0|289.02777777777777|0|10.805555555555557|0
0|2021-09-09|0.0|0|0.0|0|193.75|0|4.458333333333333|0
0|2021-09-10|0.0|0|0.0|0|136.8148148148148|0|6.018055555555556|0
0|2021-09-11|0.0|0|0.0|0|250.0|0|9.166666666666666|0
0|2021-09-12|0.0|0|0.0|0|90.41666666666667|0|2.1666666666666665|0
0|2021-09-13|0.0|0|0.0|0|59.583333333333336|0|4.729166666666667|0
0|2021-09-14|0.0|0|0.0|0|225.15277777777774|0|12.334722222222224|0
0|2021-09-15|0.0|0|0.0|0|229.75|0|6.841666666666666|0
0|2021-09-16|0.0|0|0.0|0|175.55555555555554|0|9.708333333333334|0
0|2021-09-17|0.0|0|0.0|0|238.75|0|9.458333333333334|0
0|2021-09-18|0.0|0|0.0|0|168.75|0|5.625|0
0|2021-09-19|0.0|0|0.0|0|154.58333333333334|0|7.416666666666667|0
0|2021-09-20|0.0|0|0.0|0|166.83333333333334|0|10.265972222222222|0
0|2021-09-21|0.0|0|0.0|0|268.5416666666667|0|10.402777777777777|0
0|2021-09-22|0.0|0|0.0|0|267.5|0|7.458333333333333|0
0|2021-09-23|0.0|0|0.0|0|272.36111111111114|0|8.652777777777777|0
0|2021-09-24|0.0|0|0.0|0|230.79861111111111|0|8.70138888888889|0
0|2021-09-25|0.0|0|0.0|0|247.56944444444446|0|9.083333333333334|0
0|2021-09-26|0.0|0|0.0|0|161.66666666666666|0|4.583333333333333|0
0|2021-09-27|0.0|0|0.0|0|158.51190476190476|0|5.589285714285714|0
0|2021-09-28|0.0|0|0.0|0|169.12152777777777|0|4.518998015873016|0
0|2021-09-29|0.0|0|0.0|0|63.4375|0|2.5416666666666665|0
0|2021-09-30|0.0|0|0.0|0|72.63128306878308|0|2.4028108465608464|0
0|2021-10-01|0.0|0|0.0001388888888888889|0|126.25|0|4.666666666666667|0
0|2021-10-02|0.0|0|0.0029861111111111113|0|87.55853174603173|0|2.628968253968254|0
0|2021-10-03|0.0|0|0.0|0|42.680555555555564|0|3.844444444444445|0
0|2021-10-04|0.0|0|0.0|0|97.97916666666667|0|5.504166666666666|0
0|2021-10-05|0.0|0|0.0004166666666666667|0|162.93055555555557|0|3.803472222222222|0
0|2021-10-06|0.0|0|0.0|0|51.28968253968254|0|3.1011904761904763|0
0|2021-10-07|0.0|0|0.0004166666666666667|0|47.916666666666664|0|3.9270833333333335|0
0|2021-10-08|0.0|0|0.001979166666666667|0|103.2638888888889|0|4.9|0
0|2021-10-09|0.0|0|0.004194444444444444|0|114.51388888888887|0|4.889583333333334|0
0|2021-10-10|0.0|0|0.0|0|145.17361111111111|0|12.1875|0
0|2021-10-11|0.0|0|0.00175|0|155.85416666666666|0|5.912500000000001|0
0|2021-10-12|0.0|0|0.01076388888888889|0|242.43055555555557|0|6.166666666666667|0
0|2021-10-13|0.0|0|0.0|0|170.38888888888889|0|7.191666666666666|0
0|2021-10-14|0.0|0|0.0|0|198.4027777777778|0|8.833333333333334|0
0|2021-10-15|0.0|8|0.0|8|227.75|0|5.375|0
