|dates|Irion_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Irion_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Irion_Texas_UnitedStates.Male_Total_Population.data|Irion_Texas_UnitedStates.Male_Total_Population.missing|Irion_Texas_UnitedStates.Female_Total_Population.data|Irion_Texas_UnitedStates.Female_Total_Population.missing|Irion_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Irion_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-02-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-03-31|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-04-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-05-31|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-06-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-07-31|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-08-31|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-15|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-16|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-17|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-18|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-19|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-20|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-21|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-22|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-23|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-24|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-25|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-26|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-27|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-28|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-29|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-09-30|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-01|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-02|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-03|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-04|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-05|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-06|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-07|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-08|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-09|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-10|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-11|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-12|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-13|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-14|327.0|0|781.0|0|741.0|0|335.0|0
0|2021-10-15|327.0|0|781.0|0|741.0|0|335.0|0
