|dates|Marion_Oregon_UnitedStates.BLS_EmployedPopulation.data|Marion_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Marion_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Marion_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Oregon_UnitedStates.BLS_UnemploymentRate.data|Marion_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Marion_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Marion_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-18|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-19|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-20|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-21|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-22|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-23|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-24|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-25|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-26|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-27|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-28|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-29|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-06-30|151213.0|0|15186.0|0|9.126256768370002|0|166399.0|0
0|2020-07-01|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-02|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-03|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-04|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-05|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-06|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-07|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-08|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-09|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-10|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-11|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-12|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-13|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-14|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-15|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-16|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-17|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-18|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-19|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-20|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-21|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-22|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-23|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-24|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-25|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-26|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-27|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-28|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-29|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-30|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-07-31|146768.0|0|13894.0|0|8.647969028146045|0|160662.0|0
0|2020-08-01|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-02|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-03|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-04|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-05|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-06|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-07|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-08|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-09|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-10|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-11|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-12|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-13|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-14|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-15|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-16|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-17|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-18|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-19|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-20|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-21|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-22|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-23|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-24|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-25|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-26|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-27|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-28|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-29|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-30|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-08-31|153126.0|0|11956.0|0|7.242461322251971|0|165082.0|0
0|2020-09-01|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-02|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-03|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-04|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-05|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-06|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-07|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-08|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-09|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-10|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-11|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-12|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-13|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-14|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-15|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-16|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-17|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-18|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-19|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-20|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-21|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-22|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-23|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-24|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-25|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-26|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-27|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-28|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-29|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-09-30|155161.0|0|10954.0|0|6.5942268910092405|0|166115.0|0
0|2020-10-01|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-02|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-03|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-04|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-05|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-06|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-07|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-08|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-09|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-10|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-11|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-12|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-13|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-14|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-15|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-16|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-17|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-18|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-19|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-20|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-21|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-22|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-23|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-24|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-25|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-26|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-27|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-28|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-29|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-30|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-10-31|156456.0|0|9813.0|0|5.901881890189993|0|166269.0|0
0|2020-11-01|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-02|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-03|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-04|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-05|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-06|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-07|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-08|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-09|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-10|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-11|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-12|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-13|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-14|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-15|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-16|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-17|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-18|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-19|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-20|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-21|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-22|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-23|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-24|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-25|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-26|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-27|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-28|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-29|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
0|2020-11-30|156437.0|0|9362.0|0|5.646596179711579|0|165799.0|0
