|dates|Hutchinson_Texas_UnitedStates.BLS_EmployedPopulation.data|Hutchinson_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hutchinson_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hutchinson_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hutchinson_Texas_UnitedStates.BLS_UnemploymentRate.data|Hutchinson_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hutchinson_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hutchinson_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-11|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-12|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-13|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-14|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-15|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-16|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-17|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-18|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-19|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-20|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-21|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-22|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-23|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-24|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-25|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-26|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-27|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-28|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-29|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-30|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2020-12-31|8004.0|0|596.0|0|6.930232558139535|0|8600.0|0
0|2021-01-01|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-02|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-03|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-04|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-05|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-06|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-07|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-08|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-09|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-10|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-11|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-12|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-13|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-14|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-15|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-16|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-17|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-18|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-19|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-20|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-21|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-22|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-23|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-24|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-25|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-26|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-27|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-28|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-29|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-30|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-01-31|7814.0|0|676.0|0|7.962308598351001|0|8490.0|0
0|2021-02-01|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-02|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-03|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-04|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-05|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-06|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-07|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-08|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-09|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-10|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-11|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-12|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-13|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-14|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-15|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-16|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-17|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-18|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-19|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-20|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-21|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-22|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-23|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-24|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-25|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-26|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-27|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-02-28|7837.0|0|687.0|0|8.05959643359925|0|8524.0|0
0|2021-03-01|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-02|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-03|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-04|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-05|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-06|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-07|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-08|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-09|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-10|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-11|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-12|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-13|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-14|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-15|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-16|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-17|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-18|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-19|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-20|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-21|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-22|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-23|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-24|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-25|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-26|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-27|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-28|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-29|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-30|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-03-31|7707.0|0|636.0|0|7.623157137720245|0|8343.0|0
0|2021-04-01|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-02|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-03|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-04|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-05|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-06|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-07|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-08|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-09|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-10|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-11|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-12|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-13|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-14|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-15|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-16|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-17|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-18|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-19|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-20|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-21|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-22|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-23|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-24|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-25|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-26|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-27|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-28|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-29|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-04-30|7626.0|0|565.0|0|6.897814674642901|0|8191.0|0
0|2021-05-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-16|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-17|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-18|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-19|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-20|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-21|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-22|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-23|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-24|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-25|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-26|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-27|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-28|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-29|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-30|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-05-31|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-16|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-17|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-18|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-19|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-20|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-21|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-22|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-23|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-24|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-25|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-26|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-27|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-28|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-29|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-06-30|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-16|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-17|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-18|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-19|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-20|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-21|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-22|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-23|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-24|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-25|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-26|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-27|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-28|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-29|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-30|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-07-31|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-16|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-17|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-18|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-19|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-20|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-21|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-22|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-23|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-24|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-25|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-26|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-27|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-28|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-29|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-30|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-08-31|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-16|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-17|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-18|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-19|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-20|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-21|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-22|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-23|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-24|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-25|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-26|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-27|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-28|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-29|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-09-30|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-01|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-02|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-03|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-04|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-05|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-06|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-07|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-08|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-09|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-10|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-11|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-12|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-13|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-14|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
0|2021-10-15|7640.0|0|525.0|0|6.429883649724434|0|8165.0|0
