|dates|Logan_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Logan_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Logan_Nebraska_UnitedStates.Male_Total_Population.data|Logan_Nebraska_UnitedStates.Male_Total_Population.missing|Logan_Nebraska_UnitedStates.Female_Total_Population.data|Logan_Nebraska_UnitedStates.Female_Total_Population.missing|Logan_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Logan_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-02-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-03-31|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-04-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-05-31|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-06-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-07-31|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-08-31|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-15|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-16|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-17|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-18|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-19|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-20|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-21|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-22|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-23|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-24|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-25|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-26|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-27|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-28|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-29|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-09-30|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-01|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-02|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-03|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-04|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-05|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-06|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-07|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-08|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-09|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-10|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-11|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-12|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-13|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-14|169.0|0|396.0|0|353.0|0|194.0|0
0|2021-10-15|169.0|0|396.0|0|353.0|0|194.0|0
