|dates|Cheyenne_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Cheyenne_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Cheyenne_Kansas_UnitedStates.Male_Total_Population.data|Cheyenne_Kansas_UnitedStates.Male_Total_Population.missing|Cheyenne_Kansas_UnitedStates.Female_Total_Population.data|Cheyenne_Kansas_UnitedStates.Female_Total_Population.missing|Cheyenne_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Cheyenne_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-01-31|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-02-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-03-31|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-04-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-05-31|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-06-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-07-31|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-08-31|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-15|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-16|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-17|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-18|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-19|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-20|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-21|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-22|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-23|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-24|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-25|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-26|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-27|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-28|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-29|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-09-30|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-01|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-02|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-03|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-04|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-05|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-06|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-07|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-08|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-09|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-10|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-11|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-12|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-13|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-14|717.0|0|1348.0|0|1312.0|0|567.0|0
0|2021-10-15|717.0|0|1348.0|0|1312.0|0|567.0|0
