|dates|Schoolcraft_Michigan_UnitedStates.BLS_EmployedPopulation.data|Schoolcraft_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Schoolcraft_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Schoolcraft_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Schoolcraft_Michigan_UnitedStates.BLS_UnemploymentRate.data|Schoolcraft_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Schoolcraft_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Schoolcraft_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-10|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-11|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-12|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-13|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-14|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-15|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-16|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-17|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-18|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-19|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-20|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-21|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-22|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-23|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-24|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-25|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-26|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-27|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-28|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-29|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-30|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2020-12-31|2925.0|0|303.0|0|9.386617100371748|0|3228.0|0
0|2021-01-01|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-02|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-03|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-04|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-05|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-06|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-07|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-08|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-09|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-10|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-11|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-12|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-13|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-14|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-15|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-16|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-17|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-18|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-19|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-20|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-21|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-22|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-23|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-24|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-25|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-26|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-27|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-28|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-29|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-30|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-01-31|2885.0|0|327.0|0|10.180572851805728|0|3212.0|0
0|2021-02-01|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-02|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-03|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-04|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-05|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-06|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-07|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-08|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-09|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-10|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-11|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-12|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-13|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-14|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-15|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-16|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-17|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-18|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-19|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-20|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-21|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-22|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-23|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-24|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-25|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-26|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-27|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-02-28|2872.0|0|278.0|0|8.825396825396826|0|3150.0|0
0|2021-03-01|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-02|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-03|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-04|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-05|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-06|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-07|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-08|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-09|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-10|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-11|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-12|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-13|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-14|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-15|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-16|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-17|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-18|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-19|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-20|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-21|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-22|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-23|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-24|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-25|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-26|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-27|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-28|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-29|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-30|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-03-31|2891.0|0|282.0|0|8.887488181531673|0|3173.0|0
0|2021-04-01|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-02|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-03|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-04|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-05|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-06|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-07|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-08|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-09|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-10|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-11|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-12|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-13|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-14|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-15|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-16|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-17|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-18|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-19|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-20|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-21|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-22|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-23|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-24|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-25|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-26|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-27|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-28|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-29|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-04-30|2915.0|0|257.0|0|8.102143757881462|0|3172.0|0
0|2021-05-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-16|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-17|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-18|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-19|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-20|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-21|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-22|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-23|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-24|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-25|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-26|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-27|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-28|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-29|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-30|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-05-31|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-16|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-17|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-18|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-19|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-20|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-21|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-22|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-23|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-24|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-25|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-26|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-27|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-28|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-29|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-06-30|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-16|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-17|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-18|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-19|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-20|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-21|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-22|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-23|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-24|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-25|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-26|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-27|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-28|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-29|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-30|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-07-31|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-16|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-17|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-18|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-19|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-20|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-21|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-22|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-23|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-24|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-25|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-26|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-27|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-28|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-29|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-30|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-08-31|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-16|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-17|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-18|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-19|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-20|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-21|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-22|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-23|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-24|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-25|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-26|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-27|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-28|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-29|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-09-30|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-01|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-02|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-03|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-04|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-05|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-06|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-07|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-08|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-09|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-10|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-11|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-12|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-13|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-14|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
0|2021-10-15|2982.0|0|246.0|0|7.620817843866171|0|3228.0|0
