|dates|Matagorda_Texas_UnitedStates.BLS_EmployedPopulation.data|Matagorda_Texas_UnitedStates.BLS_EmployedPopulation.missing|Matagorda_Texas_UnitedStates.BLS_UnemployedPopulation.data|Matagorda_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Matagorda_Texas_UnitedStates.BLS_UnemploymentRate.data|Matagorda_Texas_UnitedStates.BLS_UnemploymentRate.missing|Matagorda_Texas_UnitedStates.BLS_LaborForcePopulation.data|Matagorda_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-03|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-04|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-05|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-06|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-07|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-08|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-09|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-10|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-11|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-12|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-13|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-14|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-15|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-16|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-17|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-18|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-19|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-20|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-21|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-22|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-23|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-24|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-25|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-26|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-27|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-28|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-29|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-30|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2020-12-31|14629.0|0|1646.0|0|10.113671274961597|0|16275.0|0
0|2021-01-01|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-02|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-03|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-04|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-05|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-06|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-07|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-08|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-09|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-10|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-11|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-12|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-13|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-14|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-15|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-16|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-17|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-18|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-19|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-20|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-21|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-22|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-23|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-24|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-25|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-26|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-27|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-28|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-29|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-30|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-01-31|14479.0|0|1791.0|0|11.0079901659496|0|16270.0|0
0|2021-02-01|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-02|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-03|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-04|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-05|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-06|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-07|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-08|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-09|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-10|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-11|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-12|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-13|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-14|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-15|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-16|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-17|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-18|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-19|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-20|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-21|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-22|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-23|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-24|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-25|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-26|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-27|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-02-28|14622.0|0|1757.0|0|10.727150619695951|0|16379.0|0
0|2021-03-01|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-02|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-03|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-04|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-05|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-06|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-07|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-08|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-09|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-10|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-11|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-12|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-13|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-14|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-15|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-16|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-17|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-18|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-19|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-20|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-21|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-22|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-23|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-24|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-25|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-26|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-27|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-28|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-29|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-30|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-03-31|15011.0|0|1636.0|0|9.827596563945455|0|16647.0|0
0|2021-04-01|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-02|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-03|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-04|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-05|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-06|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-07|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-08|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-09|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-10|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-11|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-12|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-13|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-14|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-15|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-16|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-17|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-18|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-19|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-20|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-21|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-22|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-23|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-24|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-25|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-26|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-27|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-28|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-29|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-04-30|14640.0|0|1493.0|0|9.254323436434637|0|16133.0|0
0|2021-05-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-16|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-17|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-18|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-19|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-20|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-21|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-22|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-23|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-24|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-25|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-26|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-27|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-28|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-29|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-30|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-05-31|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-16|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-17|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-18|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-19|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-20|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-21|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-22|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-23|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-24|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-25|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-26|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-27|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-28|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-29|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-06-30|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-16|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-17|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-18|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-19|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-20|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-21|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-22|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-23|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-24|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-25|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-26|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-27|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-28|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-29|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-30|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-07-31|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-16|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-17|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-18|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-19|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-20|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-21|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-22|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-23|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-24|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-25|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-26|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-27|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-28|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-29|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-30|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-08-31|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-16|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-17|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-18|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-19|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-20|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-21|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-22|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-23|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-24|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-25|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-26|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-27|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-28|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-29|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-09-30|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-01|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-02|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-03|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-04|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-05|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-06|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-07|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-08|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-09|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-10|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-11|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-12|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-13|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-14|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
0|2021-10-15|14478.0|0|1387.0|0|8.74251497005988|0|15865.0|0
