|dates|Harper_Kansas_UnitedStates.BLS_EmployedPopulation.data|Harper_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Harper_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Harper_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Harper_Kansas_UnitedStates.BLS_UnemploymentRate.data|Harper_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Harper_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Harper_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-23|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-24|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-25|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-26|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-27|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-28|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-29|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-06-30|2677.0|0|138.0|0|4.902309058614565|0|2815.0|0
0|2020-07-01|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-02|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-03|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-04|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-05|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-06|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-07|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-08|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-09|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-10|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-11|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-12|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-13|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-14|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-15|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-16|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-17|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-18|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-19|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-20|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-21|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-22|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-23|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-24|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-25|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-26|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-27|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-28|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-29|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-30|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-07-31|2645.0|0|162.0|0|5.771286070537941|0|2807.0|0
0|2020-08-01|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-02|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-03|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-04|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-05|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-06|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-07|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-08|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-09|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-10|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-11|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-12|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-13|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-14|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-15|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-16|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-17|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-18|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-19|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-20|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-21|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-22|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-23|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-24|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-25|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-26|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-27|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-28|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-29|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-30|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-08-31|2641.0|0|155.0|0|5.543633762517882|0|2796.0|0
0|2020-09-01|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-02|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-03|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-04|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-05|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-06|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-07|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-08|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-09|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-10|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-11|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-12|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-13|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-14|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-15|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-16|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-17|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-18|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-19|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-20|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-21|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-22|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-23|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-24|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-25|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-26|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-27|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-28|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-29|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-09-30|2615.0|0|137.0|0|4.978197674418604|0|2752.0|0
0|2020-10-01|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-02|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-03|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-04|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-05|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-06|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-07|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-08|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-09|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-10|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-11|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-12|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-13|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-14|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-15|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-16|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-17|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-18|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-19|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-20|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-21|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-22|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-23|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-24|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-25|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-26|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-27|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-28|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-29|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-30|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-10-31|2722.0|0|108.0|0|3.8162544169611308|0|2830.0|0
0|2020-11-01|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-02|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-03|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-04|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-05|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-06|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-07|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-08|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-09|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-10|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-11|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-12|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-13|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-14|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-15|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-16|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-17|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-18|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-19|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-20|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-21|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-22|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-23|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-24|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-25|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-26|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-27|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-28|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-29|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-11-30|2744.0|0|97.0|0|3.4142907426962337|0|2841.0|0
0|2020-12-01|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
0|2020-12-02|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
0|2020-12-03|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
0|2020-12-04|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
0|2020-12-05|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
0|2020-12-06|2737.0|0|114.0|0|3.9985969835145565|0|2851.0|0
