|dates|Collingsworth_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Collingsworth_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Collingsworth_Texas_UnitedStates.Male_Total_Population.data|Collingsworth_Texas_UnitedStates.Male_Total_Population.missing|Collingsworth_Texas_UnitedStates.Female_Total_Population.data|Collingsworth_Texas_UnitedStates.Female_Total_Population.missing|Collingsworth_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Collingsworth_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-01-31|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-02-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-03-31|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-04-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-05-31|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-06-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-07-31|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-08-31|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-15|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-16|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-17|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-18|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-19|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-20|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-21|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-22|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-23|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-24|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-25|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-26|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-27|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-28|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-29|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-09-30|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-01|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-02|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-03|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-04|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-05|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-06|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-07|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-08|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-09|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-10|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-11|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-12|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-13|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-14|559.0|0|1449.0|0|1513.0|0|779.0|0
0|2021-10-15|559.0|0|1449.0|0|1513.0|0|779.0|0
