|dates|NewportNews_Virginia_UnitedStates.BLS_EmployedPopulation.data|NewportNews_Virginia_UnitedStates.BLS_EmployedPopulation.missing|NewportNews_Virginia_UnitedStates.BLS_UnemployedPopulation.data|NewportNews_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|NewportNews_Virginia_UnitedStates.BLS_UnemploymentRate.data|NewportNews_Virginia_UnitedStates.BLS_UnemploymentRate.missing|NewportNews_Virginia_UnitedStates.BLS_LaborForcePopulation.data|NewportNews_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-15|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-16|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-17|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-18|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-19|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-20|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-21|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-22|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-23|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-24|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-25|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-26|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-27|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-28|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-29|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-06-30|79872.0|0|11155.0|0|12.254605776308129|0|91027.0|0
0|2020-07-01|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-02|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-03|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-04|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-05|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-06|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-07|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-08|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-09|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-10|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-11|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-12|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-13|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-14|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-15|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-16|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-17|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-18|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-19|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-20|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-21|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-22|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-23|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-24|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-25|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-26|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-27|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-28|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-29|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-30|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-07-31|81056.0|0|10902.0|0|11.85541225342004|0|91958.0|0
0|2020-08-01|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-02|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-03|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-04|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-05|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-06|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-07|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-08|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-09|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-10|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-11|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-12|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-13|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-14|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-15|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-16|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-17|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-18|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-19|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-20|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-21|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-22|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-23|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-24|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-25|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-26|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-27|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-28|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-29|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-30|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-08-31|82331.0|0|9616.0|0|10.458198744929144|0|91947.0|0
0|2020-09-01|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-02|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-03|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-04|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-05|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-06|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-07|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-08|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-09|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-10|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-11|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-12|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-13|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-14|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-15|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-16|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-17|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-18|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-19|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-20|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-21|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-22|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-23|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-24|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-25|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-26|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-27|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-28|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-29|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-09-30|81062.0|0|8518.0|0|9.5088189327975|0|89580.0|0
0|2020-10-01|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-02|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-03|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-04|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-05|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-06|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-07|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-08|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-09|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-10|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-11|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-12|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-13|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-14|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-15|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-16|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-17|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-18|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-19|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-20|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-21|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-22|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-23|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-24|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-25|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-26|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-27|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-28|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-29|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-30|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-10-31|81134.0|0|7242.0|0|8.19453245224948|0|88376.0|0
0|2020-11-01|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-02|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-03|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-04|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-05|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-06|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-07|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-08|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-09|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-10|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-11|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-12|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-13|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-14|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-15|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-16|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-17|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-18|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-19|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-20|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-21|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-22|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-23|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-24|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-25|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-26|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-27|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-28|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
0|2020-11-29|80523.0|0|6627.0|0|7.604130808950086|0|87150.0|0
