|dates|Slope_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Slope_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Slope_NorthDakota_UnitedStates.Male_Total_Population.data|Slope_NorthDakota_UnitedStates.Male_Total_Population.missing|Slope_NorthDakota_UnitedStates.Female_Total_Population.data|Slope_NorthDakota_UnitedStates.Female_Total_Population.missing|Slope_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Slope_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-02-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-03-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-04-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-05-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-06-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-07-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-08-31|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-15|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-16|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-17|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-18|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-19|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-20|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-21|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-22|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-23|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-24|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-25|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-26|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-27|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-28|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-29|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-09-30|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-01|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-02|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-03|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-04|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-05|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-06|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-07|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-08|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-09|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-10|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-11|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-12|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-13|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-14|175.0|0|399.0|0|364.0|0|155.0|0
0|2021-10-15|175.0|0|399.0|0|364.0|0|155.0|0
