|dates|DeBaca_NewMexico_UnitedStates.MaleAndFemale_AtLeast65_Population.data|DeBaca_NewMexico_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|DeBaca_NewMexico_UnitedStates.Male_Total_Population.data|DeBaca_NewMexico_UnitedStates.Male_Total_Population.missing|DeBaca_NewMexico_UnitedStates.Female_Total_Population.data|DeBaca_NewMexico_UnitedStates.Female_Total_Population.missing|DeBaca_NewMexico_UnitedStates.MaleAndFemale_Under18_Population.data|DeBaca_NewMexico_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-03-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-04-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-05-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-06-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-07-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-08-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-09-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-10-15|497.0|0|882.0|0|899.0|0|399.0|0
