|dates|Clay_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Clay_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Clay_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Clay_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Clay_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Clay_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Clay_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Clay_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-10-21|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-22|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-23|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-24|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-25|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-26|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-27|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-28|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-29|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-30|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-10-31|4670.0|0|356.0|0|7.08316752884998|0|5026.0|0
0|2020-11-01|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-02|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-03|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-04|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-05|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-06|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-07|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-08|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-09|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-10|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-11|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-12|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-13|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-14|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-15|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-16|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-17|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-18|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-19|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-20|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-21|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-22|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-23|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-24|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-25|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-26|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-27|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-28|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-29|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-11-30|4753.0|0|372.0|0|7.258536585365854|0|5125.0|0
0|2020-12-01|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-02|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-03|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-04|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-05|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-06|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-07|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-08|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-09|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
0|2020-12-10|4698.0|0|379.0|0|7.465038408508962|0|5077.0|0
