|dates|Petersburg_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Petersburg_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Petersburg_Alaska_UnitedStates.Male_Total_Population.data|Petersburg_Alaska_UnitedStates.Male_Total_Population.missing|Petersburg_Alaska_UnitedStates.Female_Total_Population.data|Petersburg_Alaska_UnitedStates.Female_Total_Population.missing|Petersburg_Alaska_UnitedStates.MaleAndFemale_Under18_Population.data|Petersburg_Alaska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-01-31|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-02-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-03-31|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-04-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-05-31|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-06-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-07-31|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-08-31|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-15|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-16|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-17|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-18|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-19|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-20|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-21|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-22|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-23|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-24|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-25|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-26|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-27|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-28|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-29|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-09-30|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-01|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-02|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-03|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-04|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-05|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-06|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-07|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-08|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-09|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-10|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-11|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-12|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-13|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-14|615.0|0|1700.0|0|1521.0|0|670.0|0
0|2021-10-15|615.0|0|1700.0|0|1521.0|0|670.0|0
