|dates|KeyaPaha_Nebraska_UnitedStates.BLS_EmployedPopulation.data|KeyaPaha_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|KeyaPaha_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|KeyaPaha_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|KeyaPaha_Nebraska_UnitedStates.BLS_UnemploymentRate.data|KeyaPaha_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|KeyaPaha_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|KeyaPaha_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-20|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-21|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-22|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-23|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-24|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-25|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-26|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-27|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-28|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-29|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-30|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2020-12-31|591.0|0|10.0|0|1.663893510815308|0|601.0|0
0|2021-01-01|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-02|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-03|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-04|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-05|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-06|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-07|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-08|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-09|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-10|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-11|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-12|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-13|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-14|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-15|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-16|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-17|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-18|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-19|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-20|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-21|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-22|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-23|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-24|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-25|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-26|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-27|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-28|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-29|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-30|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-01-31|621.0|0|10.0|0|1.5847860538827259|0|631.0|0
0|2021-02-01|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-02|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-03|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-04|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-05|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-06|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-07|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-08|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-09|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-10|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-11|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-12|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-13|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-14|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-15|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-16|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-17|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-18|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-19|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-20|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-21|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-22|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-23|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-24|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-25|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-26|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-27|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-02-28|589.0|0|11.0|0|1.8333333333333333|0|600.0|0
0|2021-03-01|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-02|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-03|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-04|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-05|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-06|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-07|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-08|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-09|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-10|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-11|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-12|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-13|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-14|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-15|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-16|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-17|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-18|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-19|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-20|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-21|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-22|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-23|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-24|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-25|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-26|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-27|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-28|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-29|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-30|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-03-31|588.0|0|10.0|0|1.6722408026755853|0|598.0|0
0|2021-04-01|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-02|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-03|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-04|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-05|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-06|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-07|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-08|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-09|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-10|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-11|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-12|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-13|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-14|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-15|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-16|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-17|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-18|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-19|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-20|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-21|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-22|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-23|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-24|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-25|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-26|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-27|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-28|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-29|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-04-30|601.0|0|9.0|0|1.4754098360655739|0|610.0|0
0|2021-05-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-16|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-17|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-18|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-19|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-20|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-21|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-22|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-23|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-24|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-25|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-26|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-27|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-28|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-29|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-30|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-05-31|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-16|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-17|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-18|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-19|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-20|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-21|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-22|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-23|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-24|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-25|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-26|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-27|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-28|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-29|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-06-30|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-16|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-17|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-18|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-19|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-20|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-21|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-22|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-23|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-24|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-25|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-26|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-27|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-28|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-29|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-30|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-07-31|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-16|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-17|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-18|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-19|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-20|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-21|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-22|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-23|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-24|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-25|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-26|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-27|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-28|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-29|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-30|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-08-31|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-16|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-17|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-18|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-19|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-20|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-21|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-22|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-23|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-24|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-25|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-26|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-27|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-28|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-29|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-09-30|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-01|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-02|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-03|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-04|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-05|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-06|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-07|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-08|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-09|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-10|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-11|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-12|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-13|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-14|576.0|0|8.0|0|1.36986301369863|0|584.0|0
0|2021-10-15|576.0|0|8.0|0|1.36986301369863|0|584.0|0
