|dates|Graves_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Graves_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Graves_Kentucky_UnitedStates.AveragePrecipitation.data|Graves_Kentucky_UnitedStates.AveragePrecipitation.missing|Graves_Kentucky_UnitedStates.AverageWindDirection.data|Graves_Kentucky_UnitedStates.AverageWindDirection.missing|Graves_Kentucky_UnitedStates.AverageWindSpeed.data|Graves_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2020-06-17|0.0|0|0.0|0|60.833333333333336|0|2.9375|0
0|2020-06-18|0.0|0|0.0|0|100.78125|0|2.0208333333333335|0
0|2020-06-19|0.0|0|0.0|0|173.75|0|4.145833333333333|0
0|2020-06-20|0.0|0|0.0|0|189.47916666666666|0|5.604166666666667|0
0|2020-06-21|0.0|0|0.026770833333333337|0|173.4375|0|4.59375|0
0|2020-06-22|0.0|0|0.0196875|0|189.0625|0|6.78125|0
0|2020-06-23|0.0|0|0.0022916666666666662|0|228.4375|0|5.40625|0
0|2020-06-24|0.0|0|0.0|0|86.35416666666667|0|1.8958333333333333|0
0|2020-06-25|0.0|0|0.0|0|125.52083333333333|0|3.0104166666666665|0
0|2020-06-26|0.0|0|0.0|0|188.95833333333334|0|6.90625|0
0|2020-06-27|0.0|0|0.022500000000000003|0|211.66666666666666|0|8.947916666666666|0
0|2020-06-28|0.0|0|0.0|0|218.75|0|9.395833333333334|0
0|2020-06-29|0.0|0|0.0|0|171.04166666666666|0|4.770833333333333|0
0|2020-06-30|0.0|0|0.02171875|0|129.89583333333334|0|5.598958333333333|0
0|2020-07-01|0.0|0|0.011562500000000003|0|154.0625|0|5.041666666666667|0
0|2020-07-02|0.0|0|0.0|0|35.9375|0|1.0833333333333333|0
0|2020-07-03|0.0|0|0.0|0|32.604166666666664|0|2.3229166666666665|0
0|2020-07-04|0.0|0|0.0|0|30.3125|0|2.5833333333333335|0
0|2020-07-05|0.0|0|0.0246875|0|48.125|0|2.0104166666666665|0
0|2020-07-06|0.0|0|0.010625|0|63.958333333333336|0|2.2395833333333335|0
0|2020-07-07|0.0|0|0.0|0|58.802083333333336|0|1.0625|0
0|2020-07-08|0.0|0|0.0|0|82.86458333333333|0|1.734375|0
0|2020-07-09|0.0|0|0.0|0|124.79166666666667|0|2.7916666666666665|0
0|2020-07-10|0.0|0|0.0|0|261.1458333333333|0|6.739583333333333|0
0|2020-07-11|0.0|0|0.0|0|139.27083333333334|0|3.125|0
0|2020-07-12|0.0|0|0.038020833333333316|0|160.3125|0|7.375|0
0|2020-07-13|0.0|0|0.0|0|86.875|0|2.2395833333333335|0
0|2020-07-14|0.0|0|0.0|0|51.875|0|1.890625|0
0|2020-07-15|0.0|0|0.0|0|139.6875|0|5.9375|0
0|2020-07-16|0.0|0|0.0|0|89.58333333333333|0|2.5520833333333335|0
0|2020-07-17|0.0|0|0.006458333333333334|0|139.375|0|4.302083333333333|0
0|2020-07-18|0.0|0|0.0|0|141.25|0|4.520833333333333|0
0|2020-07-19|0.0|0|0.0|0|204.375|0|6.291666666666667|0
0|2020-07-20|0.0|0|0.009062500000000001|0|149.79166666666666|0|5.40625|0
0|2020-07-21|0.0|0|0.0003125|0|107.60416666666667|0|3.2708333333333335|0
0|2020-07-22|0.0|0|0.0015624999999999999|0|173.02083333333334|0|5.197916666666667|0
0|2020-07-23|0.0|0|0.0|0|98.02083333333333|0|1.9479166666666667|0
0|2020-07-24|0.0|0|0.0|0|31.666666666666668|0|1.1875|0
0|2020-07-25|0.0|0|0.0|0|86.5625|0|2.3177083333333335|0
0|2020-07-26|0.0|0|0.0|0|157.5|0|4.03125|0
0|2020-07-27|0.0|0|0.0|0|194.21875|0|4.927083333333333|0
0|2020-07-28|0.0|0|0.0|0|23.958333333333332|0|0.6875|0
0|2020-07-29|0.0|0|0.03218749999999999|0|46.666666666666664|0|1.5625|0
0|2020-07-30|0.0|0|0.05572916666666666|0|180.20833333333334|0|7.09375|0
0|2020-07-31|0.0|0|0.004166666666666667|0|143.33333333333334|0|4.604166666666667|0
0|2020-08-01|0.0|0|0.0028125000000000003|0|161.04166666666666|0|4.604166666666667|0
0|2020-08-02|0.0|0|0.0|0|171.45833333333334|0|4.53125|0
0|2020-08-03|0.0|0|0.0|0|143.54166666666666|0|3.5833333333333335|0
0|2020-08-04|0.0|0|0.0|0|217.29166666666666|0|4.520833333333333|0
0|2020-08-05|0.0|0|0.0|0|35.520833333333336|0|3.4791666666666665|0
0|2020-08-06|0.0|0|0.0|0|68.4375|0|2.4479166666666665|0
0|2020-08-07|0.0|0|0.0|0|25.625|0|1.625|0
0|2020-08-08|0.0|0|0.0|0|60.833333333333336|0|1.5104166666666667|0
0|2020-08-09|0.0|0|0.0|0|132.70833333333334|0|4.125|0
0|2020-08-10|0.0|0|0.01|0|165.41666666666666|0|5.604166666666667|0
0|2020-08-11|0.0|0|0.02895833333333332|0|122.86458333333333|0|3.03125|0
0|2020-08-12|0.0|0|0.0051041666666666674|0|27.1875|0|0.9479166666666666|0
0|2020-08-13|0.0|0|0.0008333333333333334|0|69.16666666666667|0|2.1145833333333335|0
0|2020-08-14|0.0|0|0.0|0|52.083333333333336|0|2.1041666666666665|0
0|2020-08-15|0.0|0|0.0|0|160.41666666666666|0|2.4375|0
0|2020-08-16|0.0|0|0.0|0|231.875|0|4.71875|0
0|2020-08-17|0.0|0|0.0|0|87.1875|0|1.8854166666666667|0
0|2020-08-18|0.0|0|0.004375|0|174.0625|0|4.994791666666667|0
0|2020-08-19|0.0|0|0.0|0|54.375|0|6.177083333333333|0
0|2020-08-20|0.0|0|0.0|0|28.4375|0|4.0|0
0|2020-08-21|0.0|0|0.006875|0|44.296875|0|1.8697916666666667|0
0|2020-08-22|0.0|0|0.0|0|72.1875|0|1.2291666666666667|0
0|2020-08-23|0.0|0|0.0|0|75.52083333333333|0|1.15625|0
0|2020-08-24|0.0|0|0.0|0|53.4375|0|1.2708333333333333|0
0|2020-08-25|0.0|0|0.0|0|48.125|0|2.0520833333333335|0
0|2020-08-26|0.0|0|0.012708333333333335|0|74.94791666666667|0|2.03125|0
0|2020-08-27|0.0|0|0.0031250000000000006|0|106.97916666666667|0|4.208333333333333|0
0|2020-08-28|0.0|0|0.020000000000000007|0|162.8125|0|8.5|0
0|2020-08-29|0.0|0|0.0008333333333333334|0|180.625|0|4.364583333333333|0
0|2020-08-30|0.0|0|0.002708333333333334|0|70.0|0|2.5833333333333335|0
0|2020-08-31|0.0|0|0.002916666666666667|0|121.45833333333333|0|4.6875|0
0|2020-09-01|0.0|0|0.011979166666666666|0|88.85416666666667|0|3.3333333333333335|0
0|2020-09-02|0.0|0|0.017916666666666668|0|126.04166666666667|0|2.6458333333333335|0
0|2020-09-03|0.0|0|0.004166666666666667|0|212.60416666666666|0|6.067708333333333|0
0|2020-09-04|0.0|0|0.0|0|138.33333333333334|0|4.78125|0
0|2020-09-05|0.0|0|0.0|0|24.53125|0|1.0364583333333333|0
0|2020-09-06|0.0|0|0.0|0|126.5625|0|3.7447916666666665|0
0|2020-09-07|0.0|0|0.0|0|193.125|0|7.385416666666667|0
0|2020-09-08|0.0|0|0.0|0|139.27083333333334|0|4.489583333333333|0
0|2020-09-09|0.0|0|0.0|0|60.208333333333336|0|2.2708333333333335|0
0|2020-09-10|0.0|0|0.0|0|16.354166666666668|0|0.9895833333333334|0
0|2020-09-11|0.0|0|0.0|0|37.395833333333336|0|3.09375|0
0|2020-09-12|0.0|0|0.008645833333333333|0|46.354166666666664|0|1.7604166666666667|0
0|2020-09-13|0.0|0|0.0|0|108.125|0|3.3333333333333335|0
0|2020-09-14|0.0|0|0.0|0|31.666666666666668|0|5.46875|0
0|2020-09-15|0.0|0|0.0|0|51.875|0|5.822916666666667|0
0|2020-09-16|0.0|0|0.0|0|41.041666666666664|0|4.125|0
0|2020-09-17|0.0|0|0.0|0|123.125|0|5.072916666666667|0
0|2020-09-18|0.0|0|0.0|0|39.947916666666664|0|6.729166666666667|0
0|2020-09-19|0.0|0|0.0|0|25.833333333333332|0|4.770833333333333|0
0|2020-09-20|0.0|0|0.0|0|52.5|0|5.125|0
0|2020-09-21|0.0|0|0.0|0|103.22916666666667|0|4.708333333333333|0
0|2020-09-22|0.0|0|0.0004166666666666667|0|75.3125|0|2.46875|0
0|2020-09-23|0.0|0|0.002604166666666668|0|41.458333333333336|0|1.5833333333333333|0
0|2020-09-24|0.0|0|0.00020833333333333335|0|33.958333333333336|0|3.3333333333333335|0
0|2020-09-25|0.0|0|0.0|0|59.6875|0|1.09375|0
0|2020-09-26|0.0|0|0.0|0|159.0625|0|4.697916666666667|0
0|2020-09-27|0.0|0|0.0|0|180.52083333333334|0|5.546875|0
0|2020-09-28|0.0|0|0.02057291666666667|0|264.3229166666667|0|7.364583333333333|0
0|2020-09-29|0.0|0|0.0|0|232.5|0|5.333333333333333|0
0|2020-09-30|0.0|0|0.0|0|228.33333333333334|0|9.989583333333334|0
0|2020-10-01|0.0|0|0.0|0|231.25|0|6.59375|0
0|2020-10-02|0.0|0|0.0|0|173.22916666666666|0|2.6458333333333335|0
0|2020-10-03|0.0|0|0.0|0|74.47916666666667|0|2.6666666666666665|0
0|2020-10-04|0.0|0|0.0|0|249.0625|0|6.010416666666667|0
0|2020-10-05|0.0|0|0.0|0|42.96875|0|1.9583333333333333|0
0|2020-10-06|0.0|0|0.0|0|160.52083333333334|0|4.046875|0
0|2020-10-07|0.0|0|0.0|0|213.64583333333334|0|6.052083333333333|0
0|2020-10-08|0.0|0|0.0|0|78.95833333333333|0|1.5416666666666667|0
0|2020-10-09|0.0|0|0.0065625000000000015|0|89.79166666666667|0|3.1354166666666665|0
0|2020-10-10|0.0|0|0.008802083333333335|0|71.19791666666667|0|6.276041666666667|0
0|2020-10-11|0.0|0|0.003541666666666667|0|42.291666666666664|0|3.59375|0
0|2020-10-12|0.0|0|0.0011458333333333336|0|171.25|0|5.291666666666667|0
0|2020-10-13|0.0|0|0.0|0|77.8125|0|1.890625|0
0|2020-10-14|0.0|0|0.0|0|184.79166666666666|0|7.885416666666667|0
0|2020-10-15|0.0|0|0.003333333333333334|0|239.0625|0|4.947916666666667|0
0|2020-10-16|0.0|0|0.0|0|180.41666666666666|0|3.6145833333333335|0
0|2020-10-17|0.0|0|0.0|0|162.08333333333334|0|6.75|0
0|2020-10-18|0.0|0|0.0020833333333333333|0|131.45833333333334|0|5.6875|0
0|2020-10-19|0.0|0|0.039374999999999986|0|141.30208333333334|0|3.3072916666666665|0
0|2020-10-20|0.0|0|0.009375000000000001|0|90.10416666666667|0|2.75|0
0|2020-10-21|0.0|0|0.0|0|158.125|0|5.03125|0
0|2020-10-22|0.0|0|0.0|0|167.91666666666666|0|6.1875|0
0|2020-10-23|0.0|0|0.009791666666666669|0|226.77083333333334|0|9.010416666666666|0
0|2020-10-24|0.0|0|0.0|0|65.0|0|7.364583333333333|0
0|2020-10-25|0.0|0|0.0009375|0|104.32291666666667|0|2.6614583333333335|0
0|2020-10-26|0.0|0|0.001875|0|163.85416666666666|0|4.84375|0
0|2020-10-27|0.0|0|0.006666666666666667|0|114.79166666666667|0|4.552083333333333|0
0|2020-10-28|0.0|0|0.061041666666666654|0|62.395833333333336|0|5.916666666666667|0
0|2020-10-29|0.0|0|0.1281249999999999|0|138.64583333333334|0|8.864583333333334|0
0|2020-10-30|0.0|0|0.0|0|194.6875|0|4.677083333333333|0
0|2020-10-31|0.0|0|0.0|0|124.27083333333333|0|4.166666666666667|0
0|2020-11-01|0.0|0|0.0|0|281.1458333333333|0|9.140625|0
0|2020-11-02|0.0|0|0.0|0|189.58333333333334|0|3.7708333333333335|0
0|2020-11-03|0.0|0|0.0|0|208.02083333333334|0|6.4375|0
0|2020-11-04|0.0|0|0.0|0|185.9375|0|6.458333333333333|0
0|2020-11-05|0.0|0|0.0|0|166.45833333333334|0|5.0|0
0|2020-11-06|0.0|0|0.0|0|96.66666666666667|0|2.4791666666666665|0
0|2020-11-07|0.0|0|0.0|0|115.52083333333333|0|4.5|0
0|2020-11-08|0.0|0|0.0|0|120.0|0|5.0|0
0|2020-11-09|0.0|0|0.0|0|142.1875|0|5.713541666666667|0
0|2020-11-10|0.0|0|0.0|0|168.22916666666666|0|8.104166666666666|0
0|2020-11-11|0.0|0|0.0004166666666666667|0|174.47916666666666|0|7.083333333333333|0
0|2020-11-12|0.0|0|0.0|0|44.635416666666664|0|3.765625|0
0|2020-11-13|0.0|0|0.0|0|188.64583333333334|0|5.083333333333333|0
0|2020-11-14|0.0|0|0.005625000000000001|0|132.08333333333334|0|8.5|0
0|2020-11-15|0.0|0|0.015208333333333336|0|239.79166666666666|0|13.479166666666666|0
0|2020-11-16|0.0|0|0.0|0|216.875|0|6.010416666666667|0
0|2020-11-17|0.0|0|0.0|0|186.61458333333334|0|6.572916666666667|0
0|2020-11-18|0.0|0|0.0|0|126.35416666666667|0|6.302083333333333|0
0|2020-11-19|0.0|0|0.0|0|177.08333333333334|0|11.666666666666666|0
0|2020-11-20|0.0|0|0.0|0|176.04166666666666|0|8.791666666666666|0
0|2020-11-21|0.0|0|0.0|0|101.14583333333333|0|2.9895833333333335|0
0|2020-11-22|0.0|0|0.003958333333333335|0|240.625|0|8.375|0
0|2020-11-23|0.0|0|0.0|0|112.08333333333333|0|2.0|0
0|2020-11-24|0.0|0|0.0008333333333333334|0|147.8125|0|6.625|0
0|2020-11-25|0.0|0|0.017812500000000005|0|206.35416666666666|0|12.9375|0
0|2020-11-26|0.0|0|0.0|0|134.27083333333334|0|2.7916666666666665|0
0|2020-11-27|0.0|0|0.0|0|179.375|0|4.3125|0
