|dates|Rock_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Rock_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Rock_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Rock_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Rock_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Rock_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Rock_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Rock_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-22|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-23|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-24|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-25|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-26|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-27|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-28|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-29|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-30|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2020-12-31|863.0|0|7.0|0|0.8045977011494253|0|870.0|0
0|2021-01-01|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-02|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-03|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-04|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-05|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-06|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-07|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-08|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-09|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-10|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-11|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-12|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-13|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-14|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-15|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-16|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-17|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-18|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-19|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-20|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-21|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-22|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-23|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-24|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-25|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-26|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-27|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-28|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-29|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-30|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-01-31|886.0|0|12.0|0|1.3363028953229399|0|898.0|0
0|2021-02-01|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-02|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-03|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-04|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-05|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-06|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-07|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-08|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-09|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-10|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-11|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-12|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-13|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-14|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-15|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-16|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-17|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-18|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-19|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-20|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-21|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-22|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-23|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-24|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-25|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-26|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-27|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-02-28|854.0|0|11.0|0|1.2716763005780347|0|865.0|0
0|2021-03-01|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-02|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-03|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-04|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-05|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-06|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-07|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-08|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-09|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-10|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-11|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-12|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-13|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-14|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-15|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-16|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-17|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-18|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-19|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-20|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-21|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-22|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-23|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-24|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-25|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-26|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-27|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-28|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-29|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-30|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-03-31|853.0|0|11.0|0|1.2731481481481481|0|864.0|0
0|2021-04-01|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-02|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-03|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-04|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-05|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-06|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-07|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-08|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-09|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-10|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-11|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-12|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-13|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-14|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-15|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-16|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-17|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-18|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-19|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-20|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-21|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-22|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-23|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-24|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-25|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-26|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-27|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-28|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-29|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-04-30|875.0|0|9.0|0|1.0180995475113122|0|884.0|0
0|2021-05-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-16|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-17|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-18|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-19|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-20|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-21|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-22|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-23|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-24|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-25|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-26|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-27|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-28|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-29|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-30|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-05-31|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-16|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-17|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-18|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-19|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-20|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-21|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-22|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-23|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-24|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-25|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-26|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-27|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-28|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-29|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-06-30|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-16|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-17|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-18|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-19|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-20|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-21|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-22|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-23|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-24|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-25|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-26|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-27|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-28|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-29|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-30|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-07-31|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-16|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-17|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-18|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-19|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-20|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-21|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-22|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-23|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-24|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-25|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-26|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-27|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-28|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-29|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-30|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-08-31|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-16|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-17|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-18|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-19|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-20|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-21|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-22|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-23|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-24|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-25|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-26|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-27|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-28|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-29|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-09-30|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-01|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-02|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-03|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-04|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-05|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-06|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-07|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-08|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-09|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-10|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-11|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-12|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-13|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-14|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
0|2021-10-15|865.0|0|14.0|0|1.5927189988623436|0|879.0|0
