|dates|JimHogg_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|JimHogg_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|JimHogg_Texas_UnitedStates.Male_Total_Population.data|JimHogg_Texas_UnitedStates.Male_Total_Population.missing|JimHogg_Texas_UnitedStates.Female_Total_Population.data|JimHogg_Texas_UnitedStates.Female_Total_Population.missing|JimHogg_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|JimHogg_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-01-31|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-02-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-03-31|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-04-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-05-31|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-06-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-07-31|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-08-31|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-16|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-17|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-18|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-19|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-20|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-21|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-22|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-23|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-24|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-25|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-26|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-27|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-28|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-29|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-09-30|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-01|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-02|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-03|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-04|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-05|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-06|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-07|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-08|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-09|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-10|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-11|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-12|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-13|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-14|923.0|0|2694.0|0|2554.0|0|1613.0|0
0|2021-10-15|923.0|0|2694.0|0|2554.0|0|1613.0|0
