|dates|Traverse_Minnesota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Traverse_Minnesota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Traverse_Minnesota_UnitedStates.Male_Total_Population.data|Traverse_Minnesota_UnitedStates.Male_Total_Population.missing|Traverse_Minnesota_UnitedStates.Female_Total_Population.data|Traverse_Minnesota_UnitedStates.Female_Total_Population.missing|Traverse_Minnesota_UnitedStates.MaleAndFemale_Under18_Population.data|Traverse_Minnesota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-01-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-01-31|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-02-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-03-31|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-04-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-05-31|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-06-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-07-31|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-08-31|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-15|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-16|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-17|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-18|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-19|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-20|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-21|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-22|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-23|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-24|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-25|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-26|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-27|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-28|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-29|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-09-30|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-01|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-02|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-03|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-04|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-05|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-06|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-07|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-08|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-09|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-10|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-11|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-12|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-13|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-14|832.0|0|1659.0|0|1649.0|0|693.0|0
0|2021-10-15|832.0|0|1659.0|0|1649.0|0|693.0|0
