|dates|Wallace_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Wallace_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Wallace_Kansas_UnitedStates.Male_Total_Population.data|Wallace_Kansas_UnitedStates.Male_Total_Population.missing|Wallace_Kansas_UnitedStates.Female_Total_Population.data|Wallace_Kansas_UnitedStates.Female_Total_Population.missing|Wallace_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Wallace_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-02-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-02-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-03-31|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-04-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-05-31|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-06-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-07-31|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-08-31|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-15|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-16|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-17|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-18|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-19|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-20|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-21|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-22|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-23|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-24|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-25|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-26|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-27|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-28|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-29|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-09-30|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-01|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-02|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-03|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-04|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-05|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-06|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-07|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-08|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-09|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-10|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-11|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-12|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-13|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-14|350.0|0|750.0|0|753.0|0|378.0|0
0|2021-10-15|350.0|0|750.0|0|753.0|0|378.0|0
