|dates|McClain_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|McClain_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|McClain_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|McClain_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|McClain_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|McClain_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|McClain_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|McClain_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-18|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-19|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-20|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-21|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-22|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-23|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-24|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-25|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-26|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-27|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-28|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-29|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-06-30|18397.0|0|1618.0|0|8.083937047214588|0|20015.0|0
0|2020-07-01|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-02|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-03|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-04|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-05|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-06|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-07|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-08|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-09|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-10|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-11|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-12|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-13|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-14|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-15|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-16|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-17|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-18|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-19|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-20|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-21|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-22|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-23|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-24|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-25|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-26|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-27|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-28|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-29|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-30|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-07-31|18659.0|0|1295.0|0|6.48992683171294|0|19954.0|0
0|2020-08-01|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-02|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-03|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-04|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-05|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-06|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-07|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-08|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-09|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-10|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-11|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-12|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-13|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-14|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-15|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-16|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-17|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-18|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-19|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-20|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-21|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-22|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-23|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-24|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-25|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-26|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-27|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-28|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-29|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-30|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-08-31|18850.0|0|1121.0|0|5.613139051624856|0|19971.0|0
0|2020-09-01|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-02|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-03|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-04|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-05|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-06|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-07|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-08|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-09|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-10|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-11|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-12|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-13|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-14|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-15|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-16|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-17|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-18|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-19|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-20|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-21|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-22|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-23|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-24|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-25|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-26|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-27|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-28|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-29|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-09-30|19042.0|0|1008.0|0|5.027431421446384|0|20050.0|0
0|2020-10-01|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-02|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-03|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-04|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-05|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-06|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-07|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-08|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-09|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-10|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-11|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-12|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-13|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-14|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-15|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-16|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-17|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-18|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-19|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-20|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-21|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-22|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-23|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-24|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-25|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-26|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-27|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-28|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-29|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-30|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-10-31|19284.0|0|878.0|0|4.354726713619681|0|20162.0|0
0|2020-11-01|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-02|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-03|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-04|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-05|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-06|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-07|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-08|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-09|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-10|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-11|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-12|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-13|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-14|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-15|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-16|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-17|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-18|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-19|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-20|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-21|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-22|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-23|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-24|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-25|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-26|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-27|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-28|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-29|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-11-30|19433.0|0|831.0|0|4.100868535333596|0|20264.0|0
0|2020-12-01|19206.0|0|775.0|0|3.8786847505129876|0|19981.0|0
0|2020-12-02|19206.0|0|775.0|0|3.8786847505129876|0|19981.0|0
0|2020-12-03|19206.0|0|775.0|0|3.8786847505129876|0|19981.0|0
