|dates|Douglas_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Douglas_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Douglas_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Douglas_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Douglas_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Douglas_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Douglas_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-07|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-08|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-09|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-10|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-11|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-12|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-13|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-14|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-15|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-16|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-17|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-18|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-19|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-20|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-21|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-22|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-23|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-24|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-25|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-26|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-27|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-28|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-29|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-30|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2020-12-31|1560.0|0|48.0|0|2.985074626865672|0|1608.0|0
0|2021-01-01|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-02|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-03|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-04|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-05|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-06|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-07|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-08|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-09|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-10|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-11|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-12|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-13|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-14|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-15|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-16|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-17|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-18|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-19|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-20|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-21|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-22|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-23|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-24|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-25|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-26|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-27|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-28|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-29|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-30|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-01-31|1508.0|0|40.0|0|2.5839793281653747|0|1548.0|0
0|2021-02-01|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-02|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-03|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-04|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-05|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-06|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-07|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-08|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-09|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-10|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-11|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-12|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-13|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-14|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-15|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-16|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-17|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-18|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-19|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-20|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-21|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-22|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-23|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-24|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-25|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-26|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-27|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-02-28|1539.0|0|50.0|0|3.146633102580239|0|1589.0|0
0|2021-03-01|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-02|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-03|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-04|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-05|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-06|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-07|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-08|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-09|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-10|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-11|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-12|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-13|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-14|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-15|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-16|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-17|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-18|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-19|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-20|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-21|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-22|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-23|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-24|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-25|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-26|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-27|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-28|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-29|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-30|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-03-31|1547.0|0|42.0|0|2.643171806167401|0|1589.0|0
0|2021-04-01|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-02|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-03|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-04|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-05|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-06|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-07|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-08|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-09|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-10|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-11|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-12|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-13|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-14|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-15|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-16|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-17|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-18|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-19|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-20|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-21|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-22|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-23|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-24|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-25|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-26|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-27|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-28|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-29|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-04-30|1583.0|0|37.0|0|2.2839506172839505|0|1620.0|0
0|2021-05-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-16|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-17|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-18|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-19|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-20|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-21|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-22|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-23|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-24|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-25|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-26|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-27|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-28|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-29|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-30|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-05-31|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-16|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-17|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-18|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-19|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-20|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-21|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-22|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-23|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-24|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-25|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-26|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-27|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-28|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-29|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-06-30|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-16|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-17|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-18|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-19|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-20|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-21|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-22|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-23|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-24|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-25|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-26|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-27|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-28|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-29|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-30|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-07-31|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-16|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-17|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-18|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-19|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-20|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-21|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-22|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-23|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-24|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-25|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-26|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-27|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-28|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-29|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-30|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-08-31|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-16|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-17|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-18|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-19|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-20|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-21|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-22|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-23|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-24|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-25|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-26|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-27|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-28|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-29|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-09-30|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-01|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-02|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-03|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-04|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-05|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-06|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-07|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-08|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-09|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-10|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-11|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-12|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-13|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-14|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
0|2021-10-15|1575.0|0|35.0|0|2.1739130434782608|0|1610.0|0
