|dates|Presidio_Texas_UnitedStates.BLS_EmployedPopulation.data|Presidio_Texas_UnitedStates.BLS_EmployedPopulation.missing|Presidio_Texas_UnitedStates.BLS_UnemployedPopulation.data|Presidio_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Presidio_Texas_UnitedStates.BLS_UnemploymentRate.data|Presidio_Texas_UnitedStates.BLS_UnemploymentRate.missing|Presidio_Texas_UnitedStates.BLS_LaborForcePopulation.data|Presidio_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-03|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-04|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-05|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-06|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-07|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-08|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-09|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-10|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-11|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-12|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-13|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-14|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-15|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-16|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-17|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-18|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-19|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-20|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-21|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-22|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-23|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-24|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-25|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-26|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-27|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-28|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-29|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-06-30|2664.0|0|629.0|0|19.10112359550562|0|3293.0|0
0|2020-07-01|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-02|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-03|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-04|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-05|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-06|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-07|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-08|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-09|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-10|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-11|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-12|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-13|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-14|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-15|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-16|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-17|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-18|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-19|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-20|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-21|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-22|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-23|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-24|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-25|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-26|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-27|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-28|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-29|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-30|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-07-31|2664.0|0|575.0|0|17.752392713800557|0|3239.0|0
0|2020-08-01|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-02|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-03|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-04|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-05|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-06|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-07|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-08|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-09|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-10|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-11|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-12|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-13|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-14|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-15|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-16|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-17|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-18|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-19|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-20|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-21|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-22|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-23|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-24|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-25|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-26|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-27|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-28|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-29|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-30|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-08-31|2777.0|0|453.0|0|14.024767801857585|0|3230.0|0
0|2020-09-01|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-02|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-03|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-04|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-05|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-06|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-07|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-08|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-09|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-10|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-11|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-12|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-13|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-14|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-15|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-16|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-17|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-18|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-19|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-20|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-21|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-22|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-23|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-24|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-25|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-26|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-27|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-28|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-29|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-09-30|2674.0|0|542.0|0|16.85323383084577|0|3216.0|0
0|2020-10-01|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-02|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-03|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-04|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-05|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-06|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-07|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-08|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-09|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-10|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-11|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-12|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-13|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-14|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-15|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-16|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-17|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-18|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-19|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-20|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-21|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-22|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-23|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-24|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-25|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-26|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-27|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-28|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-29|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-30|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-10-31|2806.0|0|459.0|0|14.058192955589586|0|3265.0|0
0|2020-11-01|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-02|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-03|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-04|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-05|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-06|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-07|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-08|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-09|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-10|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-11|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-12|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-13|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-14|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-15|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-16|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-17|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-18|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-19|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-20|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-21|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-22|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-23|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-24|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-25|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-26|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-27|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-28|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-29|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-11-30|2735.0|0|422.0|0|13.367120684193855|0|3157.0|0
0|2020-12-01|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-02|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-03|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-04|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-05|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-06|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-07|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-08|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-09|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
0|2020-12-10|2727.0|0|425.0|0|13.483502538071066|0|3152.0|0
